,STATION,LINENAME,DATE,TIME,ENTRIES
0,59 ST,NQR456W,07/22/2017,00:00:00,6262933
1,59 ST,NQR456W,07/22/2017,04:00:00,6262960
2,59 ST,NQR456W,07/22/2017,08:00:00,6262980
3,59 ST,NQR456W,07/22/2017,12:00:00,6263070
4,59 ST,NQR456W,07/22/2017,16:00:00,6263313
5,59 ST,NQR456W,07/22/2017,20:00:00,6263607
6,59 ST,NQR456W,07/23/2017,00:00:00,6263787
7,59 ST,NQR456W,07/23/2017,04:00:00,6263811
8,59 ST,NQR456W,07/23/2017,08:00:00,6263832
9,59 ST,NQR456W,07/23/2017,12:00:00,6263871
10,59 ST,NQR456W,07/23/2017,16:00:00,6264030
11,59 ST,NQR456W,07/23/2017,20:00:00,6264223
12,59 ST,NQR456W,07/24/2017,00:00:00,6264304
13,59 ST,NQR456W,07/24/2017,04:00:00,6264317
14,59 ST,NQR456W,07/24/2017,08:00:00,6264350
15,59 ST,NQR456W,07/24/2017,12:00:00,6264474
16,59 ST,NQR456W,07/24/2017,16:00:00,6264726
17,59 ST,NQR456W,07/24/2017,20:00:00,6265442
18,59 ST,NQR456W,07/25/2017,00:00:00,6265621
19,59 ST,NQR456W,07/25/2017,04:00:00,6265635
20,59 ST,NQR456W,07/25/2017,08:00:00,6265662
21,59 ST,NQR456W,07/25/2017,12:00:00,6265805
22,59 ST,NQR456W,07/25/2017,16:00:00,6266061
23,59 ST,NQR456W,07/25/2017,20:00:00,6266788
24,59 ST,NQR456W,07/26/2017,00:00:00,6266958
25,59 ST,NQR456W,07/26/2017,04:00:00,6266978
26,59 ST,NQR456W,07/26/2017,08:00:00,6267005
27,59 ST,NQR456W,07/26/2017,08:03:49,6267006
28,59 ST,NQR456W,07/26/2017,08:08:01,6267008
29,59 ST,NQR456W,07/26/2017,09:01:37,6267047
30,59 ST,NQR456W,07/26/2017,12:00:00,6267149
31,59 ST,NQR456W,07/26/2017,16:00:00,6267385
32,59 ST,NQR456W,07/26/2017,20:00:00,6268091
33,59 ST,NQR456W,07/27/2017,00:00:00,6268308
34,59 ST,NQR456W,07/27/2017,04:00:00,6268331
35,59 ST,NQR456W,07/27/2017,08:00:00,6268371
36,59 ST,NQR456W,07/27/2017,12:00:00,6268503
37,59 ST,NQR456W,07/27/2017,16:00:00,6268794
38,59 ST,NQR456W,07/27/2017,20:00:00,6269492
39,59 ST,NQR456W,07/28/2017,00:00:00,6269703
40,59 ST,NQR456W,07/28/2017,04:00:00,6269726
41,59 ST,NQR456W,07/28/2017,08:00:00,6269755
42,59 ST,NQR456W,07/28/2017,12:00:00,6269897
43,59 ST,NQR456W,07/28/2017,16:00:00,6270226
44,59 ST,NQR456W,07/28/2017,20:00:00,6270932
45,59 ST,NQR456W,07/22/2017,00:00:00,5657182
46,59 ST,NQR456W,07/22/2017,04:00:00,5657205
47,59 ST,NQR456W,07/22/2017,08:00:00,5657216
48,59 ST,NQR456W,07/22/2017,12:00:00,5657305
49,59 ST,NQR456W,07/22/2017,16:00:00,5657507
50,59 ST,NQR456W,07/22/2017,20:00:00,5657715
51,59 ST,NQR456W,07/23/2017,00:00:00,5657875
52,59 ST,NQR456W,07/23/2017,04:00:00,5657899
53,59 ST,NQR456W,07/23/2017,08:00:00,5657907
54,59 ST,NQR456W,07/23/2017,12:00:00,5657936
55,59 ST,NQR456W,07/23/2017,16:00:00,5658093
56,59 ST,NQR456W,07/23/2017,20:00:00,5658278
57,59 ST,NQR456W,07/24/2017,00:00:00,5658352
58,59 ST,NQR456W,07/24/2017,04:00:00,5658362
59,59 ST,NQR456W,07/24/2017,08:00:00,5658388
60,59 ST,NQR456W,07/24/2017,12:00:00,5658520
61,59 ST,NQR456W,07/24/2017,16:00:00,5658728
62,59 ST,NQR456W,07/24/2017,20:00:00,5659340
