,STATION,LINENAME,DATE,TIME,ENTRIES
0,59 ST,NQR456W,11/11/2017,03:00:00,6402636
1,59 ST,NQR456W,11/11/2017,07:00:00,6402645
2,59 ST,NQR456W,11/11/2017,11:00:00,6402717
3,59 ST,NQR456W,11/11/2017,15:00:00,6402857
4,59 ST,NQR456W,11/11/2017,19:00:00,6403178
5,59 ST,NQR456W,11/11/2017,23:00:00,6403352
6,59 ST,NQR456W,11/12/2017,03:00:00,6403389
7,59 ST,NQR456W,11/12/2017,07:00:00,6403397
8,59 ST,NQR456W,11/12/2017,11:00:00,6403442
9,59 ST,NQR456W,11/12/2017,15:00:00,6403592
10,59 ST,NQR456W,11/12/2017,19:00:00,6403823
11,59 ST,NQR456W,11/12/2017,23:00:00,6403925
12,59 ST,NQR456W,11/13/2017,03:00:00,6403943
13,59 ST,NQR456W,11/13/2017,07:00:00,6403958
14,59 ST,NQR456W,11/13/2017,11:00:00,6404101
15,59 ST,NQR456W,11/13/2017,15:00:00,6404320
16,59 ST,NQR456W,11/13/2017,19:00:00,6405118
17,59 ST,NQR456W,11/13/2017,23:00:00,6405360
18,59 ST,NQR456W,11/14/2017,03:00:00,6405360
19,59 ST,NQR456W,11/14/2017,07:00:00,6405376
20,59 ST,NQR456W,11/14/2017,11:00:00,6405509
21,59 ST,NQR456W,11/14/2017,15:00:00,6405758
22,59 ST,NQR456W,11/14/2017,19:00:00,6406561
23,59 ST,NQR456W,11/14/2017,23:00:00,6406849
24,59 ST,NQR456W,11/15/2017,03:00:00,6406857
25,59 ST,NQR456W,11/15/2017,07:00:00,6406872
26,59 ST,NQR456W,11/15/2017,11:00:00,6407015
27,59 ST,NQR456W,11/15/2017,15:00:00,6407268
28,59 ST,NQR456W,11/15/2017,19:00:00,6408023
29,59 ST,NQR456W,11/15/2017,23:00:00,6408286
30,59 ST,NQR456W,11/16/2017,03:00:00,6408287
31,59 ST,NQR456W,11/16/2017,07:00:00,6408299
32,59 ST,NQR456W,11/16/2017,11:00:00,6408441
33,59 ST,NQR456W,11/16/2017,15:00:00,6408663
34,59 ST,NQR456W,11/16/2017,19:00:00,6409479
35,59 ST,NQR456W,11/16/2017,23:00:00,6409776
36,59 ST,NQR456W,11/17/2017,03:00:00,6409792
37,59 ST,NQR456W,11/17/2017,07:00:00,6409806
38,59 ST,NQR456W,11/17/2017,09:18:15,6409887
39,59 ST,NQR456W,11/17/2017,11:00:00,6409943
40,59 ST,NQR456W,11/17/2017,15:00:00,6410211
41,59 ST,NQR456W,11/17/2017,19:00:00,6410994
42,59 ST,NQR456W,11/17/2017,23:00:00,6411282
43,59 ST,NQR456W,11/11/2017,03:00:00,5758874
44,59 ST,NQR456W,11/11/2017,07:00:00,5758882
45,59 ST,NQR456W,11/11/2017,11:00:00,5758934
46,59 ST,NQR456W,11/11/2017,15:00:00,5759105
47,59 ST,NQR456W,11/11/2017,19:00:00,5759388
48,59 ST,NQR456W,11/11/2017,23:00:00,5759510
49,59 ST,NQR456W,11/12/2017,03:00:00,5759535
50,59 ST,NQR456W,11/12/2017,07:00:00,5759539
51,59 ST,NQR456W,11/12/2017,11:00:00,5759570
52,59 ST,NQR456W,11/12/2017,15:00:00,5759683
53,59 ST,NQR456W,11/12/2017,19:00:00,5759853
54,59 ST,NQR456W,11/12/2017,23:00:00,5759935
55,59 ST,NQR456W,11/13/2017,03:00:00,5759944
56,59 ST,NQR456W,11/13/2017,07:00:00,5759952
57,59 ST,NQR456W,11/13/2017,11:00:00,5760065
58,59 ST,NQR456W,11/13/2017,15:00:00,5760239
59,59 ST,NQR456W,11/13/2017,19:00:00,5760832
60,59 ST,NQR456W,11/13/2017,23:00:00,5761006
61,59 ST,NQR456W,11/14/2017,03:00:00,5761006
62,59 ST,NQR456W,11/14/2017,07:00:00,5761014
63,59 ST,NQR456W,11/14/2017,11:00:00,5761123
64,59 ST,NQR456W,11/14/2017,15:00:00,5761304
65,59 ST,NQR456W,11/14/2017,19:00:00,5761901
66,59 ST,NQR456W,11/14/2017,23:00:00,5762104
67,59 ST,NQR456W,11/15/2017,03:00:00,5762117
68,59 ST,NQR456W,11/15/2017,07:00:00,5762133
69,59 ST,NQR456W,11/15/2017,11:00:00,5762237
