,STATION,LINENAME,DATE,TIME,ENTRIES
0,59 ST,NQR456W,08/26/2017,00:00:00,6303202
1,59 ST,NQR456W,08/26/2017,04:00:00,6303225
2,59 ST,NQR456W,08/26/2017,08:00:00,6303237
3,59 ST,NQR456W,08/26/2017,12:00:00,6303309
4,59 ST,NQR456W,08/26/2017,16:00:00,6303508
5,59 ST,NQR456W,08/26/2017,20:00:00,6303739
6,59 ST,NQR456W,08/27/2017,00:00:00,6303877
7,59 ST,NQR456W,08/27/2017,04:00:00,6303900
8,59 ST,NQR456W,08/27/2017,08:00:00,6303908
9,59 ST,NQR456W,08/27/2017,12:00:00,6303971
10,59 ST,NQR456W,08/27/2017,16:00:00,6304096
11,59 ST,NQR456W,08/27/2017,20:00:00,6304278
12,59 ST,NQR456W,08/28/2017,00:00:00,6304389
13,59 ST,NQR456W,08/28/2017,04:00:00,6304397
14,59 ST,NQR456W,08/28/2017,08:00:00,6304432
15,59 ST,NQR456W,08/28/2017,12:00:00,6304573
16,59 ST,NQR456W,08/28/2017,16:00:00,6304829
17,59 ST,NQR456W,08/28/2017,20:00:00,6305476
18,59 ST,NQR456W,08/29/2017,00:00:00,6305650
19,59 ST,NQR456W,08/29/2017,04:00:00,6305666
20,59 ST,NQR456W,08/29/2017,08:00:00,6305696
21,59 ST,NQR456W,08/29/2017,12:00:00,6305834
22,59 ST,NQR456W,08/29/2017,16:00:00,6306111
23,59 ST,NQR456W,08/29/2017,20:00:00,6306781
24,59 ST,NQR456W,08/30/2017,00:00:00,6306953
25,59 ST,NQR456W,08/30/2017,04:00:00,6306965
26,59 ST,NQR456W,08/30/2017,08:00:00,6306987
27,59 ST,NQR456W,08/30/2017,12:00:00,6307147
28,59 ST,NQR456W,08/30/2017,16:00:00,6307438
29,59 ST,NQR456W,08/30/2017,20:00:00,6308174
30,59 ST,NQR456W,08/31/2017,00:00:00,6308352
31,59 ST,NQR456W,08/31/2017,04:00:00,6308377
32,59 ST,NQR456W,08/31/2017,08:00:00,6308409
33,59 ST,NQR456W,08/31/2017,12:00:00,6308558
34,59 ST,NQR456W,08/31/2017,16:00:00,6308842
35,59 ST,NQR456W,08/31/2017,20:00:00,6309539
36,59 ST,NQR456W,09/01/2017,00:00:00,6309733
37,59 ST,NQR456W,09/01/2017,04:00:00,6309751
38,59 ST,NQR456W,09/01/2017,08:00:00,6309777
39,59 ST,NQR456W,09/01/2017,12:00:00,6309944
40,59 ST,NQR456W,09/01/2017,16:00:00,6310426
41,59 ST,NQR456W,09/01/2017,20:00:00,6311003
42,59 ST,NQR456W,08/26/2017,00:00:00,5689773
43,59 ST,NQR456W,08/26/2017,04:00:00,5689789
44,59 ST,NQR456W,08/26/2017,08:00:00,5689801
45,59 ST,NQR456W,08/26/2017,12:00:00,5689880
46,59 ST,NQR456W,08/26/2017,16:00:00,5690054
47,59 ST,NQR456W,08/26/2017,20:00:00,5690231
48,59 ST,NQR456W,08/27/2017,00:00:00,5690338
49,59 ST,NQR456W,08/27/2017,04:00:00,5690361
50,59 ST,NQR456W,08/27/2017,08:00:00,5690369
51,59 ST,NQR456W,08/27/2017,12:00:00,5690411
52,59 ST,NQR456W,08/27/2017,16:00:00,5690501
53,59 ST,NQR456W,08/27/2017,20:00:00,5690657
54,59 ST,NQR456W,08/28/2017,00:00:00,5690732
55,59 ST,NQR456W,08/28/2017,04:00:00,5690741
56,59 ST,NQR456W,08/28/2017,08:00:00,5690756
57,59 ST,NQR456W,08/28/2017,12:00:00,5690860
58,59 ST,NQR456W,08/28/2017,16:00:00,5691043
59,59 ST,NQR456W,08/28/2017,20:00:00,5691553
60,59 ST,NQR456W,08/29/2017,00:00:00,5691675
61,59 ST,NQR456W,08/29/2017,04:00:00,5691684
62,59 ST,NQR456W,08/29/2017,08:00:00,5691701
63,59 ST,NQR456W,08/29/2017,12:00:00,5691820
64,59 ST,NQR456W,08/29/2017,16:00:00,5692025
65,59 ST,NQR456W,08/29/2017,20:00:00,5692584
66,59 ST,NQR456W,08/30/2017,00:00:00,5692697
67,59 ST,NQR456W,08/30/2017,04:00:00,5692703
68,59 ST,NQR456W,08/30/2017,08:00:00,5692724
69,59 ST,NQR456W,08/30/2017,12:00:00,5692877
70,59 ST,NQR456W,08/30/2017,16:00:00,5693106
71,59 ST,NQR456W,08/30/2017,20:00:00,5693621
72,59 ST,NQR456W,08/31/2017,00:00:00,5693764
73,59 ST,NQR456W,08/31/2017,04:00:00,5693773
74,59 ST,NQR456W,08/31/2017,08:00:00,5693795
75,59 ST,NQR456W,08/31/2017,12:00:00,5693894
76,59 ST,NQR456W,08/31/2017,16:00:00,5694099
77,59 ST,NQR456W,08/31/2017,20:00:00,5694667
78,59 ST,NQR456W,09/01/2017,00:00:00,5694821
79,59 ST,NQR456W,09/01/2017,04:00:00,5694834
80,59 ST,NQR456W,09/01/2017,08:00:00,5694853
81,59 ST,NQR456W,09/01/2017,12:00:00,5694943
82,59 ST,NQR456W,09/01/2017,16:00:00,5695113
83,59 ST,NQR456W,09/01/2017,20:00:00,5695542
84,59 ST,NQR456W,08/26/2017,00:00:00,963092
85,59 ST,NQR456W,08/26/2017,04:00:00,963099
86,59 ST,NQR456W,08/26/2017,08:00:00,963103
87,59 ST,NQR456W,08/26/2017,12:00:00,963122
88,59 ST,NQR456W,08/26/2017,16:00:00,963177
89,59 ST,NQR456W,08/26/2017,20:00:00,963259
90,59 ST,NQR456W,08/27/2017,00:00:00,963323
91,59 ST,NQR456W,08/27/2017,04:00:00,963327
92,59 ST,NQR456W,08/27/2017,08:00:00,963331
93,59 ST,NQR456W,08/27/2017,12:00:00,963361
94,59 ST,NQR456W,08/27/2017,16:00:00,963423
95,59 ST,NQR456W,08/27/2017,20:00:00,963496
96,59 ST,NQR456W,08/28/2017,00:00:00,963557
97,59 ST,NQR456W,08/28/2017,04:00:00,963558
98,59 ST,NQR456W,08/28/2017,08:00:00,963564
99,59 ST,NQR456W,08/28/2017,12:00:00,963624
100,59 ST,NQR456W,08/28/2017,16:00:00,963716
101,59 ST,NQR456W,08/28/2017,20:00:00,963983
102,59 ST,NQR456W,08/29/2017,00:00:00,964078
103,59 ST,NQR456W,08/29/2017,04:00:00,964087
104,59 ST,NQR456W,08/29/2017,08:00:00,964099
105,59 ST,NQR456W,08/29/2017,12:00:00,964169
106,59 ST,NQR456W,08/29/2017,16:00:00,964279
107,59 ST,NQR456W,08/29/2017,20:00:00,964526
108,59 ST,NQR456W,08/30/2017,00:00:00,964605
109,59 ST,NQR456W,08/30/2017,04:00:00,964608
110,59 ST,NQR456W,08/30/2017,08:00:00,964615
111,59 ST,NQR456W,08/30/2017,12:00:00,964691
112,59 ST,NQR456W,08/30/2017,16:00:00,964794
113,59 ST,NQR456W,08/30/2017,20:00:00,965045
114,59 ST,NQR456W,08/31/2017,00:00:00,965125
115,59 ST,NQR456W,08/31/2017,04:00:00,965129
116,59 ST,NQR456W,08/31/2017,08:00:00,965145
117,59 ST,NQR456W,08/31/2017,12:00:00,965195
118,59 ST,NQR456W,08/31/2017,16:00:00,965275
119,59 ST,NQR456W,08/31/2017,20:00:00,965514
120,59 ST,NQR456W,09/01/2017,00:00:00,965610
121,59 ST,NQR456W,09/01/2017,04:00:00,965621
122,59 ST,NQR456W,09/01/2017,08:00:00,965633
123,59 ST,NQR456W,09/01/2017,12:00:00,965682
124,59 ST,NQR456W,09/01/2017,16:00:00,965805
125,59 ST,NQR456W,09/01/2017,20:00:00,966008
126,59 ST,NQR456W,08/26/2017,00:00:00,405423
127,59 ST,NQR456W,08/26/2017,04:00:00,405454
128,59 ST,NQR456W,08/26/2017,08:00:00,405468
129,59 ST,NQR456W,08/26/2017,12:00:00,405563
130,59 ST,NQR456W,08/26/2017,16:00:00,405765
131,59 ST,NQR456W,08/26/2017,20:00:00,405992
132,59 ST,NQR456W,08/27/2017,00:00:00,406160
133,59 ST,NQR456W,08/27/2017,04:00:00,406197
134,59 ST,NQR456W,08/27/2017,08:00:00,406210
135,59 ST,NQR456W,08/27/2017,12:00:00,406288
136,59 ST,NQR456W,08/27/2017,16:00:00,406461
137,59 ST,NQR456W,08/27/2017,20:00:00,406690
138,59 ST,NQR456W,08/28/2017,00:00:00,406848
139,59 ST,NQR456W,08/28/2017,04:00:00,406852
140,59 ST,NQR456W,08/28/2017,08:00:00,406875
141,59 ST,NQR456W,08/28/2017,12:00:00,407026
142,59 ST,NQR456W,08/28/2017,16:00:00,407278
143,59 ST,NQR456W,08/28/2017,20:00:00,407855
144,59 ST,NQR456W,08/29/2017,00:00:00,408105
145,59 ST,NQR456W,08/29/2017,04:00:00,408124
146,59 ST,NQR456W,08/29/2017,08:00:00,408149
147,59 ST,NQR456W,08/29/2017,12:00:00,408336
148,59 ST,NQR456W,08/29/2017,16:00:00,408592
149,59 ST,NQR456W,08/29/2017,20:00:00,409138
150,59 ST,NQR456W,08/30/2017,00:00:00,409346
151,59 ST,NQR456W,08/30/2017,04:00:00,409363
