,STATION,LINENAME,DATE,TIME,ENTRIES
0,59 ST,NQR456W,04/08/2017,00:00:00,6127245
1,59 ST,NQR456W,04/08/2017,04:00:00,6127285
2,59 ST,NQR456W,04/08/2017,08:00:00,6127304
3,59 ST,NQR456W,04/08/2017,12:00:00,6127409
4,59 ST,NQR456W,04/08/2017,16:00:00,6127654
5,59 ST,NQR456W,04/08/2017,20:00:00,6128002
6,59 ST,NQR456W,04/09/2017,00:00:00,6128172
7,59 ST,NQR456W,04/09/2017,04:00:00,6128213
8,59 ST,NQR456W,04/09/2017,08:00:00,6128226
9,59 ST,NQR456W,04/09/2017,12:00:00,6128293
10,59 ST,NQR456W,04/09/2017,16:00:00,6128475
11,59 ST,NQR456W,04/09/2017,20:00:00,6128747
12,59 ST,NQR456W,04/10/2017,00:00:00,6128894
13,59 ST,NQR456W,04/10/2017,04:00:00,6128899
14,59 ST,NQR456W,04/10/2017,08:00:00,6128930
15,59 ST,NQR456W,04/10/2017,12:00:00,6129094
16,59 ST,NQR456W,04/10/2017,16:00:00,6129425
17,59 ST,NQR456W,04/10/2017,20:00:00,6130163
18,59 ST,NQR456W,04/11/2017,00:00:00,6130400
19,59 ST,NQR456W,04/11/2017,04:00:00,6130418
20,59 ST,NQR456W,04/11/2017,08:00:00,6130464
21,59 ST,NQR456W,04/11/2017,12:00:00,6130613
22,59 ST,NQR456W,04/11/2017,16:00:00,6130896
23,59 ST,NQR456W,04/11/2017,20:00:00,6131601
24,59 ST,NQR456W,04/12/2017,00:00:00,6131824
25,59 ST,NQR456W,04/12/2017,04:00:00,6131841
26,59 ST,NQR456W,04/12/2017,08:00:00,6131882
27,59 ST,NQR456W,04/12/2017,12:00:00,6132037
28,59 ST,NQR456W,04/12/2017,16:00:00,6132340
29,59 ST,NQR456W,04/12/2017,20:00:00,6133044
30,59 ST,NQR456W,04/13/2017,00:00:00,6133275
31,59 ST,NQR456W,04/13/2017,04:00:00,6133306
32,59 ST,NQR456W,04/13/2017,08:00:00,6133353
33,59 ST,NQR456W,04/13/2017,12:00:00,6133575
34,59 ST,NQR456W,04/13/2017,16:00:00,6133953
