,STATION,LINENAME,DATE,TIME,ENTRIES
0,59 ST,NQR456W,01/06/2018,03:00:00,6470216
1,59 ST,NQR456W,01/06/2018,07:00:00,6470223
2,59 ST,NQR456W,01/06/2018,11:00:00,6470256
3,59 ST,NQR456W,01/06/2018,15:00:00,6470379
4,59 ST,NQR456W,01/06/2018,19:00:00,6470665
5,59 ST,NQR456W,01/06/2018,23:00:00,6470809
6,59 ST,NQR456W,01/07/2018,03:00:00,6470843
7,59 ST,NQR456W,01/07/2018,07:00:00,6470849
8,59 ST,NQR456W,01/07/2018,11:00:00,6470884
9,59 ST,NQR456W,01/07/2018,15:00:00,6471042
10,59 ST,NQR456W,01/07/2018,19:00:00,6471222
11,59 ST,NQR456W,01/07/2018,23:00:00,6471327
12,59 ST,NQR456W,01/08/2018,03:00:00,6471341
13,59 ST,NQR456W,01/08/2018,07:00:00,6471353
14,59 ST,NQR456W,01/08/2018,11:00:00,6471501
15,59 ST,NQR456W,01/08/2018,15:00:00,6471703
16,59 ST,NQR456W,01/08/2018,19:00:00,6472505
17,59 ST,NQR456W,01/08/2018,23:00:00,6472747
18,59 ST,NQR456W,01/09/2018,03:00:00,6472772
19,59 ST,NQR456W,01/09/2018,07:00:00,6472784
20,59 ST,NQR456W,01/09/2018,11:00:00,6472924
21,59 ST,NQR456W,01/09/2018,15:00:00,6473130
22,59 ST,NQR456W,01/09/2018,19:00:00,6473952
23,59 ST,NQR456W,01/09/2018,23:00:00,6474254
24,59 ST,NQR456W,01/10/2018,03:00:00,6474285
25,59 ST,NQR456W,01/10/2018,07:00:00,6474299
26,59 ST,NQR456W,01/10/2018,11:00:00,6474452
27,59 ST,NQR456W,01/10/2018,15:00:00,6474673
28,59 ST,NQR456W,01/10/2018,19:00:00,6475475
29,59 ST,NQR456W,01/10/2018,23:00:00,6475767
30,59 ST,NQR456W,01/11/2018,03:00:00,6475796
31,59 ST,NQR456W,01/11/2018,07:00:00,6475808
32,59 ST,NQR456W,01/11/2018,11:00:00,6475955
33,59 ST,NQR456W,01/11/2018,15:00:00,6476223
34,59 ST,NQR456W,01/11/2018,19:00:00,6477010
35,59 ST,NQR456W,01/11/2018,23:00:00,6477313
36,59 ST,NQR456W,01/12/2018,03:00:00,6477355
37,59 ST,NQR456W,01/12/2018,07:00:00,6477371
38,59 ST,NQR456W,01/12/2018,11:00:00,6477492
39,59 ST,NQR456W,01/12/2018,15:00:00,6477763
40,59 ST,NQR456W,01/12/2018,19:00:00,6478573
41,59 ST,NQR456W,01/12/2018,23:00:00,6478826
42,59 ST,NQR456W,01/06/2018,03:00:00,5813976
43,59 ST,NQR456W,01/06/2018,07:00:00,5813977
44,59 ST,NQR456W,01/06/2018,11:00:00,5814005
45,59 ST,NQR456W,01/06/2018,15:00:00,5814143
46,59 ST,NQR456W,01/06/2018,19:00:00,5814405
47,59 ST,NQR456W,01/06/2018,23:00:00,5814515
48,59 ST,NQR456W,01/07/2018,03:00:00,5814544
49,59 ST,NQR456W,01/07/2018,07:00:00,5814549
50,59 ST,NQR456W,01/07/2018,11:00:00,5814571
51,59 ST,NQR456W,01/07/2018,15:00:00,5814711
52,59 ST,NQR456W,01/07/2018,19:00:00,5814861
53,59 ST,NQR456W,01/07/2018,23:00:00,5814949
54,59 ST,NQR456W,01/08/2018,03:00:00,5814968
55,59 ST,NQR456W,01/08/2018,07:00:00,5814975
56,59 ST,NQR456W,01/08/2018,11:00:00,5815108
57,59 ST,NQR456W,01/08/2018,15:00:00,5815249
58,59 ST,NQR456W,01/08/2018,19:00:00,5815858
59,59 ST,NQR456W,01/08/2018,23:00:00,5816048
60,59 ST,NQR456W,01/09/2018,03:00:00,5816066
61,59 ST,NQR456W,01/09/2018,07:00:00,5816072
62,59 ST,NQR456W,01/09/2018,11:00:00,5816211
