,STATION,LINENAME,DATE,TIME,ENTRIES
0,59 ST,NQR456W,03/03/2018,03:00:00,6535802
1,59 ST,NQR456W,03/03/2018,07:00:00,6535813
2,59 ST,NQR456W,03/03/2018,11:00:00,6535865
3,59 ST,NQR456W,03/03/2018,15:00:00,6536048
4,59 ST,NQR456W,03/03/2018,19:00:00,6536326
5,59 ST,NQR456W,03/03/2018,23:00:00,6536487
6,59 ST,NQR456W,03/04/2018,03:00:00,6536518
7,59 ST,NQR456W,03/04/2018,07:00:00,6536526
8,59 ST,NQR456W,03/04/2018,11:00:00,6536576
9,59 ST,NQR456W,03/04/2018,15:00:00,6536723
10,59 ST,NQR456W,03/04/2018,19:00:00,6536919
11,59 ST,NQR456W,03/04/2018,23:00:00,6537037
12,59 ST,NQR456W,03/05/2018,03:00:00,6537057
13,59 ST,NQR456W,03/05/2018,07:00:00,6537067
14,59 ST,NQR456W,03/05/2018,11:00:00,6537229
15,59 ST,NQR456W,03/05/2018,15:00:00,6537432
16,59 ST,NQR456W,03/05/2018,19:00:00,6538196
17,59 ST,NQR456W,03/05/2018,23:00:00,6538436
18,59 ST,NQR456W,03/06/2018,03:00:00,6538452
19,59 ST,NQR456W,03/06/2018,07:00:00,6538472
20,59 ST,NQR456W,03/06/2018,11:00:00,6538603
21,59 ST,NQR456W,03/06/2018,15:00:00,6538809
22,59 ST,NQR456W,03/06/2018,19:00:00,6539608
23,59 ST,NQR456W,03/06/2018,23:00:00,6539924
24,59 ST,NQR456W,03/07/2018,03:00:00,6539944
25,59 ST,NQR456W,03/07/2018,07:00:00,6539956
26,59 ST,NQR456W,03/07/2018,11:00:00,6540076
27,59 ST,NQR456W,03/07/2018,15:00:00,6540317
28,59 ST,NQR456W,03/07/2018,19:00:00,6540790
29,59 ST,NQR456W,03/07/2018,23:00:00,6540923
30,59 ST,NQR456W,03/08/2018,03:00:00,6540936
31,59 ST,NQR456W,03/08/2018,07:00:00,6540948
32,59 ST,NQR456W,03/08/2018,11:00:00,6541088
33,59 ST,NQR456W,03/08/2018,15:00:00,6541314
34,59 ST,NQR456W,03/08/2018,19:00:00,6542039
35,59 ST,NQR456W,03/08/2018,23:00:00,6542356
36,59 ST,NQR456W,03/09/2018,03:00:00,6542379
37,59 ST,NQR456W,03/09/2018,07:00:00,6542391
38,59 ST,NQR456W,03/09/2018,11:00:00,6542540
39,59 ST,NQR456W,03/09/2018,15:00:00,6542796
40,59 ST,NQR456W,03/09/2018,19:00:00,6543557
41,59 ST,NQR456W,03/09/2018,23:00:00,6543867
42,59 ST,NQR456W,03/03/2018,03:00:00,5865197
43,59 ST,NQR456W,03/03/2018,07:00:00,5865202
44,59 ST,NQR456W,03/03/2018,11:00:00,5865249
45,59 ST,NQR456W,03/03/2018,15:00:00,5865408
46,59 ST,NQR456W,03/03/2018,19:00:00,5865644
47,59 ST,NQR456W,03/03/2018,23:00:00,5865776
48,59 ST,NQR456W,03/04/2018,03:00:00,5865810
49,59 ST,NQR456W,03/04/2018,07:00:00,5865814
50,59 ST,NQR456W,03/04/2018,11:00:00,5865856
51,59 ST,NQR456W,03/04/2018,15:00:00,5865966
52,59 ST,NQR456W,03/04/2018,19:00:00,5866144
53,59 ST,NQR456W,03/04/2018,23:00:00,5866249
54,59 ST,NQR456W,03/05/2018,03:00:00,5866268
55,59 ST,NQR456W,03/05/2018,07:00:00,5866276
56,59 ST,NQR456W,03/05/2018,11:00:00,5866417
57,59 ST,NQR456W,03/05/2018,15:00:00,5866582
58,59 ST,NQR456W,03/05/2018,19:00:00,5867196
59,59 ST,NQR456W,03/05/2018,23:00:00,5867410
60,59 ST,NQR456W,03/06/2018,03:00:00,5867426
61,59 ST,NQR456W,03/06/2018,07:00:00,5867432
62,59 ST,NQR456W,03/06/2018,11:00:00,5867559
63,59 ST,NQR456W,03/06/2018,15:00:00,5867725
64,59 ST,NQR456W,03/06/2018,19:00:00,5868305
65,59 ST,NQR456W,03/06/2018,23:00:00,5868532
66,59 ST,NQR456W,03/07/2018,03:00:00,5868545
67,59 ST,NQR456W,03/07/2018,07:00:00,5868549
68,59 ST,NQR456W,03/07/2018,11:00:00,5868645
69,59 ST,NQR456W,03/07/2018,15:00:00,5868801
70,59 ST,NQR456W,03/07/2018,19:00:00,5869148
71,59 ST,NQR456W,03/07/2018,23:00:00,5869241
72,59 ST,NQR456W,03/08/2018,03:00:00,5869250
73,59 ST,NQR456W,03/08/2018,07:00:00,5869260
74,59 ST,NQR456W,03/08/2018,11:00:00,5869392
75,59 ST,NQR456W,03/08/2018,15:00:00,5869538
76,59 ST,NQR456W,03/08/2018,19:00:00,5870071
77,59 ST,NQR456W,03/08/2018,23:00:00,5870309
78,59 ST,NQR456W,03/09/2018,03:00:00,5870330
79,59 ST,NQR456W,03/09/2018,07:00:00,5870338
80,59 ST,NQR456W,03/09/2018,11:00:00,5870482
81,59 ST,NQR456W,03/09/2018,15:00:00,5870676
82,59 ST,NQR456W,03/09/2018,19:00:00,5871298
83,59 ST,NQR456W,03/09/2018,23:00:00,5871528
84,59 ST,NQR456W,03/03/2018,03:00:00,1046134
85,59 ST,NQR456W,03/03/2018,07:00:00,1046137
86,59 ST,NQR456W,03/03/2018,11:00:00,1046156
87,59 ST,NQR456W,03/03/2018,15:00:00,1046217
88,59 ST,NQR456W,03/03/2018,19:00:00,1046333
89,59 ST,NQR456W,03/03/2018,23:00:00,1046393
90,59 ST,NQR456W,03/04/2018,03:00:00,1046411
91,59 ST,NQR456W,03/04/2018,07:00:00,1046413
92,59 ST,NQR456W,03/04/2018,11:00:00,1046430
93,59 ST,NQR456W,03/04/2018,15:00:00,1046473
94,59 ST,NQR456W,03/04/2018,19:00:00,1046562
95,59 ST,NQR456W,03/04/2018,23:00:00,1046603
96,59 ST,NQR456W,03/05/2018,03:00:00,1046611
97,59 ST,NQR456W,03/05/2018,07:00:00,1046615
98,59 ST,NQR456W,03/05/2018,11:00:00,1046660
99,59 ST,NQR456W,03/05/2018,15:00:00,1046718
100,59 ST,NQR456W,03/05/2018,19:00:00,1047001
101,59 ST,NQR456W,03/05/2018,23:00:00,1047087
102,59 ST,NQR456W,03/06/2018,03:00:00,1047093
103,59 ST,NQR456W,03/06/2018,07:00:00,1047096
104,59 ST,NQR456W,03/06/2018,11:00:00,1047140
105,59 ST,NQR456W,03/06/2018,15:00:00,1047211
106,59 ST,NQR456W,03/06/2018,19:00:00,1047461
107,59 ST,NQR456W,03/06/2018,23:00:00,1047563
108,59 ST,NQR456W,03/07/2018,03:00:00,1047582
109,59 ST,NQR456W,03/07/2018,07:00:00,1047584
110,59 ST,NQR456W,03/07/2018,11:00:00,1047634
111,59 ST,NQR456W,03/07/2018,15:00:00,1047729
112,59 ST,NQR456W,03/07/2018,19:00:00,1047910
113,59 ST,NQR456W,03/07/2018,23:00:00,1047959
114,59 ST,NQR456W,03/08/2018,03:00:00,1047972
