,STATION,LINENAME,DATE,TIME,ENTRIES
0,59 ST,NQR456W,03/31/2018,00:00:00,6566463
1,59 ST,NQR456W,03/31/2018,04:00:00,6566470
2,59 ST,NQR456W,03/31/2018,08:00:00,6566470
3,59 ST,NQR456W,03/31/2018,12:00:00,6566470
4,59 ST,NQR456W,03/31/2018,16:00:00,6566470
5,59 ST,NQR456W,03/31/2018,20:00:00,6566470
6,59 ST,NQR456W,04/01/2018,00:00:00,6566470
7,59 ST,NQR456W,04/01/2018,04:00:00,6566470
8,59 ST,NQR456W,04/01/2018,08:00:00,6566470
9,59 ST,NQR456W,04/01/2018,12:00:00,6566470
10,59 ST,NQR456W,04/01/2018,16:00:00,6566470
11,59 ST,NQR456W,04/01/2018,20:00:00,6566470
12,59 ST,NQR456W,04/02/2018,00:00:00,6566470
13,59 ST,NQR456W,04/02/2018,04:00:00,6566470
14,59 ST,NQR456W,04/02/2018,08:00:00,6566495
15,59 ST,NQR456W,04/02/2018,12:00:00,6566629
16,59 ST,NQR456W,04/02/2018,16:00:00,6566839
17,59 ST,NQR456W,04/02/2018,20:00:00,6567469
18,59 ST,NQR456W,04/03/2018,00:00:00,6567630
19,59 ST,NQR456W,04/03/2018,04:00:00,6567630
20,59 ST,NQR456W,04/03/2018,08:00:00,6567660
21,59 ST,NQR456W,04/03/2018,12:00:00,6567822
22,59 ST,NQR456W,04/03/2018,16:00:00,6568094
23,59 ST,NQR456W,04/03/2018,20:00:00,6568775
24,59 ST,NQR456W,04/04/2018,00:00:00,6568921
25,59 ST,NQR456W,04/04/2018,04:00:00,6568924
26,59 ST,NQR456W,04/04/2018,08:00:00,6568955
27,59 ST,NQR456W,04/04/2018,12:00:00,6569103
28,59 ST,NQR456W,04/04/2018,16:00:00,6569377
29,59 ST,NQR456W,04/04/2018,20:00:00,6570115
30,59 ST,NQR456W,04/05/2018,00:00:00,6570307
31,59 ST,NQR456W,04/05/2018,04:00:00,6570307
32,59 ST,NQR456W,04/05/2018,08:00:00,6570338
33,59 ST,NQR456W,04/05/2018,12:00:00,6570480
34,59 ST,NQR456W,04/05/2018,16:00:00,6570768
35,59 ST,NQR456W,04/05/2018,20:00:00,6571500
36,59 ST,NQR456W,04/06/2018,00:00:00,6571707
37,59 ST,NQR456W,04/06/2018,04:00:00,6571711
38,59 ST,NQR456W,04/06/2018,08:00:00,6571742
39,59 ST,NQR456W,04/06/2018,12:00:00,6571888
40,59 ST,NQR456W,04/06/2018,16:00:00,6572205
41,59 ST,NQR456W,04/06/2018,20:00:00,6572929
42,59 ST,NQR456W,03/31/2018,00:00:00,5889283
43,59 ST,NQR456W,03/31/2018,04:00:00,5889285
44,59 ST,NQR456W,03/31/2018,08:00:00,5889285
45,59 ST,NQR456W,03/31/2018,12:00:00,5889285
46,59 ST,NQR456W,03/31/2018,16:00:00,5889285
47,59 ST,NQR456W,03/31/2018,20:00:00,5889285
48,59 ST,NQR456W,04/01/2018,00:00:00,5889285
49,59 ST,NQR456W,04/01/2018,04:00:00,5889285
50,59 ST,NQR456W,04/01/2018,08:00:00,5889285
51,59 ST,NQR456W,04/01/2018,12:00:00,5889285
52,59 ST,NQR456W,04/01/2018,16:00:00,5889285
53,59 ST,NQR456W,04/01/2018,20:00:00,5889285
54,59 ST,NQR456W,04/02/2018,00:00:00,5889285
55,59 ST,NQR456W,04/02/2018,04:00:00,5889285
56,59 ST,NQR456W,04/02/2018,08:00:00,5889304
57,59 ST,NQR456W,04/02/2018,12:00:00,5889414
58,59 ST,NQR456W,04/02/2018,16:00:00,5889602
59,59 ST,NQR456W,04/02/2018,20:00:00,5890117
60,59 ST,NQR456W,04/03/2018,00:00:00,5890241
61,59 ST,NQR456W,04/03/2018,04:00:00,5890244
62,59 ST,NQR456W,04/03/2018,08:00:00,5890269
63,59 ST,NQR456W,04/03/2018,12:00:00,5890396
64,59 ST,NQR456W,04/03/2018,16:00:00,5890623
65,59 ST,NQR456W,04/03/2018,20:00:00,5891152
66,59 ST,NQR456W,04/04/2018,00:00:00,5891274
67,59 ST,NQR456W,04/04/2018,04:00:00,5891275
68,59 ST,NQR456W,04/04/2018,08:00:00,5891294
69,59 ST,NQR456W,04/04/2018,12:00:00,5891411
70,59 ST,NQR456W,04/04/2018,16:00:00,5891654
71,59 ST,NQR456W,04/04/2018,20:00:00,5892222
72,59 ST,NQR456W,04/05/2018,00:00:00,5892368
