,STATION,LINENAME,DATE,TIME,ENTRIES
0,59 ST,NQR456W,02/10/2018,03:00:00,6512711
1,59 ST,NQR456W,02/10/2018,07:00:00,6512726
2,59 ST,NQR456W,02/10/2018,11:00:00,6512789
3,59 ST,NQR456W,02/10/2018,15:00:00,6513011
4,59 ST,NQR456W,02/10/2018,19:00:00,6513355
5,59 ST,NQR456W,02/10/2018,23:00:00,6513557
6,59 ST,NQR456W,02/11/2018,03:00:00,6513609
7,59 ST,NQR456W,02/11/2018,07:00:00,6513624
8,59 ST,NQR456W,02/11/2018,11:00:00,6513675
9,59 ST,NQR456W,02/11/2018,15:00:00,6513807
10,59 ST,NQR456W,02/11/2018,19:00:00,6514038
11,59 ST,NQR456W,02/11/2018,23:00:00,6514179
12,59 ST,NQR456W,02/12/2018,03:00:00,6514206
13,59 ST,NQR456W,02/12/2018,07:00:00,6514224
14,59 ST,NQR456W,02/12/2018,11:00:00,6514397
15,59 ST,NQR456W,02/12/2018,15:00:00,6514595
16,59 ST,NQR456W,02/12/2018,19:00:00,6515388
17,59 ST,NQR456W,02/12/2018,23:00:00,6515664
18,59 ST,NQR456W,02/13/2018,03:00:00,6515689
19,59 ST,NQR456W,02/13/2018,07:00:00,6515699
20,59 ST,NQR456W,02/13/2018,11:00:00,6515834
21,59 ST,NQR456W,02/13/2018,15:00:00,6516090
22,59 ST,NQR456W,02/13/2018,19:00:00,6516848
23,59 ST,NQR456W,02/13/2018,23:00:00,6517177
24,59 ST,NQR456W,02/14/2018,03:00:00,6517217
25,59 ST,NQR456W,02/14/2018,07:00:00,6517233
26,59 ST,NQR456W,02/14/2018,11:00:00,6517385
27,59 ST,NQR456W,02/14/2018,15:00:00,6517661
28,59 ST,NQR456W,02/14/2018,19:00:00,6518590
29,59 ST,NQR456W,02/14/2018,23:00:00,6518952
30,59 ST,NQR456W,02/15/2018,03:00:00,6519028
31,59 ST,NQR456W,02/15/2018,07:00:00,6519041
32,59 ST,NQR456W,02/15/2018,11:00:00,6519224
33,59 ST,NQR456W,02/15/2018,15:00:00,6519512
34,59 ST,NQR456W,02/15/2018,19:00:00,6520341
35,59 ST,NQR456W,02/15/2018,23:00:00,6520678
36,59 ST,NQR456W,02/16/2018,03:00:00,6520720
37,59 ST,NQR456W,02/16/2018,07:00:00,6520730
38,59 ST,NQR456W,02/16/2018,11:00:00,6520881
39,59 ST,NQR456W,02/16/2018,15:00:00,6521128
40,59 ST,NQR456W,02/16/2018,19:00:00,6521851
41,59 ST,NQR456W,02/16/2018,23:00:00,6522130
42,59 ST,NQR456W,02/10/2018,03:00:00,5847152
43,59 ST,NQR456W,02/10/2018,07:00:00,5847157
44,59 ST,NQR456W,02/10/2018,11:00:00,5847202
45,59 ST,NQR456W,02/10/2018,15:00:00,5847377
46,59 ST,NQR456W,02/10/2018,19:00:00,5847615
47,59 ST,NQR456W,02/10/2018,23:00:00,5847768
48,59 ST,NQR456W,02/11/2018,03:00:00,5847808
49,59 ST,NQR456W,02/11/2018,07:00:00,5847818
50,59 ST,NQR456W,02/11/2018,11:00:00,5847848
51,59 ST,NQR456W,02/11/2018,15:00:00,5847981
52,59 ST,NQR456W,02/11/2018,19:00:00,5848175
53,59 ST,NQR456W,02/11/2018,23:00:00,5848284
54,59 ST,NQR456W,02/12/2018,03:00:00,5848301
55,59 ST,NQR456W,02/12/2018,07:00:00,5848314
56,59 ST,NQR456W,02/12/2018,11:00:00,5848448
57,59 ST,NQR456W,02/12/2018,15:00:00,5848619
58,59 ST,NQR456W,02/12/2018,19:00:00,5849290
59,59 ST,NQR456W,02/12/2018,23:00:00,5849509
60,59 ST,NQR456W,02/13/2018,03:00:00,5849532
61,59 ST,NQR456W,02/13/2018,07:00:00,5849552
62,59 ST,NQR456W,02/13/2018,11:00:00,5849668
63,59 ST,NQR456W,02/13/2018,15:00:00,5849846
64,59 ST,NQR456W,02/13/2018,19:00:00,5850456
65,59 ST,NQR456W,02/13/2018,23:00:00,5850712
66,59 ST,NQR456W,02/14/2018,03:00:00,5850749
67,59 ST,NQR456W,02/14/2018,07:00:00,5850759
68,59 ST,NQR456W,02/14/2018,11:00:00,5850894
69,59 ST,NQR456W,02/14/2018,15:00:00,5851137
70,59 ST,NQR456W,02/14/2018,19:00:00,5851831
71,59 ST,NQR456W,02/14/2018,23:00:00,5852103
72,59 ST,NQR456W,02/15/2018,03:00:00,5852169
73,59 ST,NQR456W,02/15/2018,07:00:00,5852184
74,59 ST,NQR456W,02/15/2018,11:00:00,5852356
75,59 ST,NQR456W,02/15/2018,15:00:00,5852537
76,59 ST,NQR456W,02/15/2018,19:00:00,5853242
77,59 ST,NQR456W,02/15/2018,23:00:00,5853500
78,59 ST,NQR456W,02/16/2018,03:00:00,5853528
79,59 ST,NQR456W,02/16/2018,07:00:00,5853543
80,59 ST,NQR456W,02/16/2018,11:00:00,5853673
81,59 ST,NQR456W,02/16/2018,15:00:00,5853863
82,59 ST,NQR456W,02/16/2018,19:00:00,5854440
83,59 ST,NQR456W,02/16/2018,23:00:00,5854668
84,59 ST,NQR456W,02/10/2018,03:00:00,1038581
85,59 ST,NQR456W,02/10/2018,07:00:00,1038581
86,59 ST,NQR456W,02/10/2018,11:00:00,1038608
87,59 ST,NQR456W,02/10/2018,15:00:00,1038669
88,59 ST,NQR456W,02/10/2018,19:00:00,1038787
89,59 ST,NQR456W,02/10/2018,23:00:00,1038854
90,59 ST,NQR456W,02/11/2018,03:00:00,1038879
91,59 ST,NQR456W,02/11/2018,07:00:00,1038882
92,59 ST,NQR456W,02/11/2018,11:00:00,1038897
93,59 ST,NQR456W,02/11/2018,15:00:00,1038946
94,59 ST,NQR456W,02/11/2018,19:00:00,1039020
95,59 ST,NQR456W,02/11/2018,23:00:00,1039069
96,59 ST,NQR456W,02/12/2018,03:00:00,1039078
97,59 ST,NQR456W,02/12/2018,07:00:00,1039081
98,59 ST,NQR456W,02/12/2018,11:00:00,1039123
99,59 ST,NQR456W,02/12/2018,15:00:00,1039189
100,59 ST,NQR456W,02/12/2018,19:00:00,1039475
101,59 ST,NQR456W,02/12/2018,23:00:00,1039579
102,59 ST,NQR456W,02/13/2018,03:00:00,1039594
103,59 ST,NQR456W,02/13/2018,07:00:00,1039601
104,59 ST,NQR456W,02/13/2018,11:00:00,1039647
105,59 ST,NQR456W,02/13/2018,15:00:00,1039724
106,59 ST,NQR456W,02/13/2018,19:00:00,1039958
107,59 ST,NQR456W,02/13/2018,23:00:00,1040066
108,59 ST,NQR456W,02/14/2018,03:00:00,1040081
109,59 ST,NQR456W,02/14/2018,07:00:00,1040088
110,59 ST,NQR456W,02/14/2018,11:00:00,1040140
111,59 ST,NQR456W,02/14/2018,15:00:00,1040243
112,59 ST,NQR456W,02/14/2018,19:00:00,1040501
