,STATION,LINENAME,DATE,TIME,ENTRIES
0,59 ST,NR,04/11/2015,00:00:00,5402216
1,59 ST,NR,04/11/2015,04:00:00,5402244
2,59 ST,NR,04/11/2015,08:00:00,5402499
3,59 ST,NR,04/11/2015,12:00:00,5403048
4,59 ST,NR,04/11/2015,16:00:00,5403463
5,59 ST,NR,04/11/2015,20:00:00,5403843
6,59 ST,NR,04/12/2015,00:00:00,5404005
7,59 ST,NR,04/12/2015,04:00:00,5404036
8,59 ST,NR,04/12/2015,08:00:00,5404184
9,59 ST,NR,04/12/2015,12:00:00,5404620
10,59 ST,NR,04/12/2015,16:00:00,5405000
11,59 ST,NR,04/12/2015,20:00:00,5405299
12,59 ST,NR,04/13/2015,00:00:00,5405405
13,59 ST,NR,04/13/2015,04:00:00,5405427
14,59 ST,NR,04/13/2015,08:00:00,5406111
15,59 ST,NR,04/13/2015,12:00:00,5406932
16,59 ST,NR,04/13/2015,16:00:00,5407328
17,59 ST,NR,04/13/2015,20:00:00,5407807
18,59 ST,NR,04/14/2015,00:00:00,5407964
19,59 ST,NR,04/14/2015,04:00:00,5407995
20,59 ST,NR,04/14/2015,08:00:00,5408705
21,59 ST,NR,04/14/2015,12:00:00,5409552
22,59 ST,NR,04/14/2015,16:00:00,5409988
23,59 ST,NR,04/14/2015,20:00:00,5410460
24,59 ST,NR,04/15/2015,00:00:00,5410628
25,59 ST,NR,04/15/2015,04:00:00,5410663
26,59 ST,NR,04/15/2015,08:00:00,5411344
27,59 ST,NR,04/15/2015,12:00:00,5412229
28,59 ST,NR,04/15/2015,16:00:00,5412614
29,59 ST,NR,04/15/2015,20:00:00,5413092
30,59 ST,NR,04/16/2015,00:00:00,5413267
31,59 ST,NR,04/16/2015,04:00:00,5413296
32,59 ST,NR,04/16/2015,08:00:00,5413977
33,59 ST,NR,04/16/2015,12:00:00,5414840
34,59 ST,NR,04/16/2015,16:00:00,5415267
35,59 ST,NR,04/16/2015,20:00:00,5415763
36,59 ST,NR,04/17/2015,00:00:00,5415933
37,59 ST,NR,04/17/2015,04:00:00,5415959
38,59 ST,NR,04/17/2015,08:00:00,5416594
39,59 ST,NR,04/17/2015,12:00:00,5417332
40,59 ST,NR,04/17/2015,16:00:00,5417784
41,59 ST,NR,04/17/2015,20:00:00,5418343
42,59 ST,NR,04/11/2015,00:00:00,5782615
43,59 ST,NR,04/11/2015,04:00:00,5782631
44,59 ST,NR,04/11/2015,08:00:00,5782741
45,59 ST,NR,04/11/2015,12:00:00,5783004
46,59 ST,NR,04/11/2015,16:00:00,5783253
47,59 ST,NR,04/11/2015,20:00:00,5783559
48,59 ST,NR,04/12/2015,00:00:00,5783650
49,59 ST,NR,04/12/2015,04:00:00,5783667
50,59 ST,NR,04/12/2015,08:00:00,5783726
51,59 ST,NR,04/12/2015,12:00:00,5783944
52,59 ST,NR,04/12/2015,16:00:00,5784174
53,59 ST,NR,04/12/2015,20:00:00,5784375
54,59 ST,NR,04/13/2015,00:00:00,5784438
