,STATION,LINENAME,DATE,TIME,ENTRIES
0,59 ST,NR,01/10/2015,03:00:00,5208918
1,59 ST,NR,01/10/2015,07:00:00,5209002
2,59 ST,NR,01/10/2015,11:00:00,5209429
3,59 ST,NR,01/10/2015,15:00:00,5209809
4,59 ST,NR,01/10/2015,19:00:00,5210181
5,59 ST,NR,01/10/2015,23:00:00,5210373
6,59 ST,NR,01/11/2015,03:00:00,5210408
7,59 ST,NR,01/11/2015,07:00:00,5210477
8,59 ST,NR,01/11/2015,11:00:00,5210850
9,59 ST,NR,01/11/2015,15:00:00,5211228
10,59 ST,NR,01/11/2015,19:00:00,5211538
11,59 ST,NR,01/11/2015,23:00:00,5211660
12,59 ST,NR,01/12/2015,03:00:00,5211685
13,59 ST,NR,01/12/2015,07:00:00,5211948
14,59 ST,NR,01/12/2015,11:00:00,5212935
15,59 ST,NR,01/12/2015,15:00:00,5213237
16,59 ST,NR,01/12/2015,19:00:00,5213655
17,59 ST,NR,01/12/2015,23:00:00,5213877
18,59 ST,NR,01/13/2015,03:00:00,5213909
19,59 ST,NR,01/13/2015,07:00:00,5214167
20,59 ST,NR,01/13/2015,11:00:00,5214879
21,59 ST,NR,01/13/2015,15:00:00,5215258
22,59 ST,NR,01/13/2015,19:00:00,5215746
23,59 ST,NR,01/13/2015,23:00:00,5215938
24,59 ST,NR,01/14/2015,03:00:00,5215961
25,59 ST,NR,01/14/2015,07:00:00,5216239
26,59 ST,NR,01/14/2015,11:00:00,5217254
27,59 ST,NR,01/14/2015,15:00:00,5217616
28,59 ST,NR,01/14/2015,19:00:00,5218150
29,59 ST,NR,01/14/2015,23:00:00,5218360
30,59 ST,NR,01/15/2015,03:00:00,5218383
31,59 ST,NR,01/15/2015,07:00:00,5218674
32,59 ST,NR,01/15/2015,11:00:00,5219689
33,59 ST,NR,01/15/2015,15:00:00,5220062
34,59 ST,NR,01/15/2015,19:00:00,5220544
35,59 ST,NR,01/15/2015,23:00:00,5220762
36,59 ST,NR,01/16/2015,03:00:00,5220801
37,59 ST,NR,01/16/2015,07:00:00,5221106
38,59 ST,NR,01/16/2015,11:00:00,5222120
39,59 ST,NR,01/16/2015,15:00:00,5222489
40,59 ST,NR,01/16/2015,19:00:00,5223018
41,59 ST,NR,01/16/2015,23:00:00,5223233
42,59 ST,NR,01/10/2015,03:00:00,5654246
43,59 ST,NR,01/10/2015,07:00:00,5654304
44,59 ST,NR,01/10/2015,11:00:00,5654614
45,59 ST,NR,01/10/2015,15:00:00,5654880
46,59 ST,NR,01/10/2015,19:00:00,5655165
47,59 ST,NR,01/10/2015,23:00:00,5655273
48,59 ST,NR,01/11/2015,03:00:00,5655300
49,59 ST,NR,01/11/2015,07:00:00,5655343
50,59 ST,NR,01/11/2015,11:00:00,5655508
51,59 ST,NR,01/11/2015,15:00:00,5655734
52,59 ST,NR,01/11/2015,19:00:00,5655932
53,59 ST,NR,01/11/2015,23:00:00,5656020
54,59 ST,NR,01/12/2015,03:00:00,5656035
55,59 ST,NR,01/12/2015,07:00:00,5656169
56,59 ST,NR,01/12/2015,11:00:00,5656805
57,59 ST,NR,01/12/2015,15:00:00,5656992
58,59 ST,NR,01/12/2015,19:00:00,5657448
59,59 ST,NR,01/12/2015,23:00:00,5657581
60,59 ST,NR,01/13/2015,03:00:00,5657600
61,59 ST,NR,01/13/2015,07:00:00,5657765
62,59 ST,NR,01/13/2015,11:00:00,5658482
63,59 ST,NR,01/13/2015,15:00:00,5658722
64,59 ST,NR,01/13/2015,19:00:00,5659214
65,59 ST,NR,01/13/2015,23:00:00,5659353
66,59 ST,NR,01/14/2015,03:00:00,5659372
67,59 ST,NR,01/14/2015,07:00:00,5659527
68,59 ST,NR,01/14/2015,11:00:00,5660197
69,59 ST,NR,01/14/2015,15:00:00,5660449
70,59 ST,NR,01/14/2015,19:00:00,5660953
71,59 ST,NR,01/14/2015,23:00:00,5661084
72,59 ST,NR,01/15/2015,03:00:00,5661101
73,59 ST,NR,01/15/2015,07:00:00,5661256
74,59 ST,NR,01/15/2015,11:00:00,5661884
75,59 ST,NR,01/15/2015,15:00:00,5662117
76,59 ST,NR,01/15/2015,19:00:00,5662600
77,59 ST,NR,01/15/2015,23:00:00,5662745
78,59 ST,NR,01/16/2015,03:00:00,5662762
79,59 ST,NR,01/16/2015,07:00:00,5662920
80,59 ST,NR,01/16/2015,11:00:00,5663597
81,59 ST,NR,01/16/2015,15:00:00,5663841
82,59 ST,NR,01/16/2015,19:00:00,5664329
83,59 ST,NR,01/16/2015,23:00:00,5664487
84,59 ST,NR,01/10/2015,03:00:00,9168600
85,59 ST,NR,01/10/2015,07:00:00,9168678
86,59 ST,NR,01/10/2015,11:00:00,9168969
87,59 ST,NR,01/10/2015,15:00:00,9169224
88,59 ST,NR,01/10/2015,19:00:00,9169493
89,59 ST,NR,01/10/2015,23:00:00,9169614
90,59 ST,NR,01/11/2015,03:00:00,9169640
91,59 ST,NR,01/11/2015,07:00:00,9169690
92,59 ST,NR,01/11/2015,11:00:00,9169886
93,59 ST,NR,01/11/2015,15:00:00,9170118
94,59 ST,NR,01/11/2015,19:00:00,9170352
95,59 ST,NR,01/11/2015,23:00:00,9170450
96,59 ST,NR,01/12/2015,03:00:00,9170474
97,59 ST,NR,01/12/2015,07:00:00,9170658
98,59 ST,NR,01/12/2015,11:00:00,9171286
99,59 ST,NR,01/12/2015,15:00:00,9171539
100,59 ST,NR,01/12/2015,19:00:00,9172138
101,59 ST,NR,01/12/2015,23:00:00,9172309
102,59 ST,NR,01/13/2015,03:00:00,9172346
103,59 ST,NR,01/13/2015,07:00:00,9172513
104,59 ST,NR,01/13/2015,11:00:00,9173284
105,59 ST,NR,01/13/2015,15:00:00,9173581
106,59 ST,NR,01/13/2015,19:00:00,9174214
107,59 ST,NR,01/13/2015,23:00:00,9174370
108,59 ST,NR,01/14/2015,03:00:00,9174401
109,59 ST,NR,01/14/2015,07:00:00,9174571
110,59 ST,NR,01/14/2015,11:00:00,9175143
111,59 ST,NR,01/14/2015,15:00:00,9175424
112,59 ST,NR,01/14/2015,19:00:00,9176069
113,59 ST,NR,01/14/2015,23:00:00,9176209
114,59 ST,NR,01/15/2015,03:00:00,9176235
115,59 ST,NR,01/15/2015,07:00:00,9176419
116,59 ST,NR,01/15/2015,11:00:00,9177033
117,59 ST,NR,01/15/2015,15:00:00,9177281
118,59 ST,NR,01/15/2015,19:00:00,9177896
119,59 ST,NR,01/15/2015,23:00:00,9178063
120,59 ST,NR,01/16/2015,03:00:00,9178098
121,59 ST,NR,01/16/2015,07:00:00,9178274
122,59 ST,NR,01/16/2015,11:00:00,9178880
123,59 ST,NR,01/16/2015,15:00:00,9179152
124,59 ST,NR,01/16/2015,19:00:00,9179758
125,59 ST,NR,01/16/2015,23:00:00,9179940
126,59 ST,NR,01/10/2015,03:00:00,10504805
127,59 ST,NR,01/10/2015,07:00:00,10504912
