,STATION,LINENAME,DATE,TIME,ENTRIES
0,59 ST,NR,09/19/2015,00:00:00,5751226
1,59 ST,NR,09/19/2015,04:00:00,5751235
2,59 ST,NR,09/19/2015,08:00:00,5751235
3,59 ST,NR,09/19/2015,12:00:00,5751235
4,59 ST,NR,09/19/2015,16:00:00,5751235
5,59 ST,NR,09/19/2015,20:00:00,5751235
6,59 ST,NR,09/20/2015,00:00:00,5751237
7,59 ST,NR,09/20/2015,04:00:00,5751241
8,59 ST,NR,09/20/2015,08:00:00,5751286
9,59 ST,NR,09/20/2015,12:00:00,5751322
10,59 ST,NR,09/20/2015,16:00:00,5751384
11,59 ST,NR,09/20/2015,20:00:00,5751590
12,59 ST,NR,09/21/2015,00:00:00,5751667
13,59 ST,NR,09/21/2015,04:00:00,5751693
14,59 ST,NR,09/21/2015,08:00:00,5752271
15,59 ST,NR,09/21/2015,08:20:22,5752406
16,59 ST,NR,09/21/2015,11:17:33,5752939
17,59 ST,NR,09/21/2015,12:00:00,5753009
18,59 ST,NR,09/21/2015,13:39:23,5753139
19,59 ST,NR,09/21/2015,16:00:00,5753418
20,59 ST,NR,09/21/2015,20:00:00,5753874
21,59 ST,NR,09/22/2015,00:00:00,5754012
22,59 ST,NR,09/22/2015,04:00:00,5754027
23,59 ST,NR,09/22/2015,08:00:00,5754686
24,59 ST,NR,09/22/2015,12:00:00,5755345
25,59 ST,NR,09/22/2015,16:00:00,5755807
26,59 ST,NR,09/22/2015,20:00:00,5756225
27,59 ST,NR,09/23/2015,00:00:00,5756385
28,59 ST,NR,09/23/2015,04:00:00,5756416
29,59 ST,NR,09/23/2015,06:20:05,5756561
30,59 ST,NR,09/23/2015,08:00:00,5756905
31,59 ST,NR,09/23/2015,12:00:00,5757655
32,59 ST,NR,09/23/2015,16:00:00,5758082
33,59 ST,NR,09/23/2015,20:00:00,5758542
34,59 ST,NR,09/24/2015,00:00:00,5758706
35,59 ST,NR,09/24/2015,04:00:00,5758725
36,59 ST,NR,09/24/2015,08:00:00,5759294
37,59 ST,NR,09/24/2015,12:00:00,5760108
38,59 ST,NR,09/24/2015,16:00:00,5760614
39,59 ST,NR,09/24/2015,20:00:00,5761100
40,59 ST,NR,09/25/2015,00:00:00,5761270
41,59 ST,NR,09/25/2015,04:00:00,5761304
42,59 ST,NR,09/25/2015,08:00:00,5762011
43,59 ST,NR,09/25/2015,12:00:00,5762829
44,59 ST,NR,09/25/2015,16:00:00,5763269
45,59 ST,NR,09/25/2015,20:00:00,5763764
46,59 ST,NR,09/19/2015,00:00:00,6015490
47,59 ST,NR,09/19/2015,04:00:00,6015496
