,STATION,LINENAME,DATE,TIME,ENTRIES
0,59 ST,NR,08/01/2015,00:00:00,5648389
1,59 ST,NR,08/01/2015,04:00:00,5648418
2,59 ST,NR,08/01/2015,08:00:00,5648699
3,59 ST,NR,08/01/2015,12:00:00,5649229
4,59 ST,NR,08/01/2015,16:00:00,5649614
5,59 ST,NR,08/01/2015,20:00:00,5649975
6,59 ST,NR,08/02/2015,00:00:00,5650120
7,59 ST,NR,08/02/2015,04:00:00,5650144
8,59 ST,NR,08/02/2015,08:00:00,5650288
9,59 ST,NR,08/02/2015,12:00:00,5650706
10,59 ST,NR,08/02/2015,16:00:00,5651100
11,59 ST,NR,08/02/2015,20:00:00,5651379
12,59 ST,NR,08/03/2015,00:00:00,5651498
13,59 ST,NR,08/03/2015,04:00:00,5651520
14,59 ST,NR,08/03/2015,08:00:00,5651990
15,59 ST,NR,08/03/2015,12:00:00,5652674
16,59 ST,NR,08/03/2015,16:00:00,5653064
17,59 ST,NR,08/03/2015,20:00:00,5653518
18,59 ST,NR,08/04/2015,00:00:00,5653649
19,59 ST,NR,08/04/2015,04:00:00,5653678
20,59 ST,NR,08/04/2015,08:00:00,5654227
21,59 ST,NR,08/04/2015,12:00:00,5654999
22,59 ST,NR,08/04/2015,16:00:00,5655391
23,59 ST,NR,08/04/2015,20:00:00,5655844
24,59 ST,NR,08/05/2015,00:00:00,5656007
25,59 ST,NR,08/05/2015,04:00:00,5656055
26,59 ST,NR,08/05/2015,08:00:00,5656624
27,59 ST,NR,08/05/2015,12:00:00,5657412
28,59 ST,NR,08/05/2015,16:00:00,5657815
29,59 ST,NR,08/05/2015,20:00:00,5658278
30,59 ST,NR,08/06/2015,00:00:00,5658427
31,59 ST,NR,08/06/2015,04:00:00,5658441
32,59 ST,NR,08/06/2015,08:00:00,5658967
33,59 ST,NR,08/06/2015,12:00:00,5659699
34,59 ST,NR,08/06/2015,16:00:00,5660105
35,59 ST,NR,08/06/2015,20:00:00,5660587
36,59 ST,NR,08/07/2015,00:00:00,5660754
37,59 ST,NR,08/07/2015,04:00:00,5660797
38,59 ST,NR,08/07/2015,08:00:00,5661340
