,STATION,LINENAME,DATE,TIME,ENTRIES
0,59 ST,NR,09/26/2015,00:00:00,5763971
1,59 ST,NR,09/26/2015,04:00:00,5764004
2,59 ST,NR,09/26/2015,08:00:00,5764294
3,59 ST,NR,09/26/2015,12:00:00,5764806
4,59 ST,NR,09/26/2015,16:00:00,5765237
5,59 ST,NR,09/26/2015,20:00:00,5765613
6,59 ST,NR,09/27/2015,00:00:00,5765745
7,59 ST,NR,09/27/2015,04:00:00,5765770
8,59 ST,NR,09/27/2015,08:00:00,5765934
9,59 ST,NR,09/27/2015,12:00:00,5766423
10,59 ST,NR,09/27/2015,16:00:00,5766819
11,59 ST,NR,09/27/2015,20:00:00,5767112
12,59 ST,NR,09/28/2015,00:00:00,5767211
13,59 ST,NR,09/28/2015,04:00:00,5767242
14,59 ST,NR,09/28/2015,08:00:00,5767905
15,59 ST,NR,09/28/2015,12:00:00,5768656
16,59 ST,NR,09/28/2015,16:00:00,5769078
17,59 ST,NR,09/28/2015,20:00:00,5769544
18,59 ST,NR,09/29/2015,00:00:00,5769667
19,59 ST,NR,09/29/2015,04:00:00,5769696
20,59 ST,NR,09/29/2015,08:00:00,5770394
21,59 ST,NR,09/29/2015,12:00:00,5771245
22,59 ST,NR,09/29/2015,16:00:00,5771686
23,59 ST,NR,09/29/2015,20:00:00,5772146
24,59 ST,NR,09/30/2015,00:00:00,5772307
25,59 ST,NR,09/30/2015,04:00:00,5772334
26,59 ST,NR,09/30/2015,08:00:00,5773028
27,59 ST,NR,09/30/2015,12:00:00,5773862
28,59 ST,NR,09/30/2015,16:00:00,5774257
29,59 ST,NR,09/30/2015,20:00:00,5774761
30,59 ST,NR,10/01/2015,00:00:00,5774921
31,59 ST,NR,10/01/2015,04:00:00,5774950
32,59 ST,NR,10/01/2015,08:00:00,5775653
33,59 ST,NR,10/01/2015,12:00:00,5776583
34,59 ST,NR,10/01/2015,16:00:00,5777048
35,59 ST,NR,10/01/2015,20:00:00,5777558
36,59 ST,NR,10/02/2015,00:00:00,5777713
37,59 ST,NR,10/02/2015,04:00:00,5777738
38,59 ST,NR,10/02/2015,08:00:00,5778342
