,STATION,LINENAME,DATE,TIME,ENTRIES
0,59 ST,NR,02/14/2015,03:00:00,5281763
1,59 ST,NR,02/14/2015,07:00:00,5281881
2,59 ST,NR,02/14/2015,11:00:00,5282415
3,59 ST,NR,02/14/2015,15:00:00,5282852
4,59 ST,NR,02/14/2015,19:00:00,5283232
5,59 ST,NR,02/14/2015,23:00:00,5283418
6,59 ST,NR,02/15/2015,03:00:00,5283461
7,59 ST,NR,02/15/2015,07:00:00,5283533
8,59 ST,NR,02/15/2015,11:00:00,5283896
9,59 ST,NR,02/15/2015,15:00:00,5284219
10,59 ST,NR,02/15/2015,19:00:00,5284500
11,59 ST,NR,02/15/2015,23:00:00,5284601
12,59 ST,NR,02/16/2015,03:00:00,5284631
13,59 ST,NR,02/16/2015,07:00:00,5284789
14,59 ST,NR,02/16/2015,11:00:00,5285362
15,59 ST,NR,02/16/2015,15:00:00,5285658
16,59 ST,NR,02/16/2015,19:00:00,5286020
17,59 ST,NR,02/16/2015,23:00:00,5286187
18,59 ST,NR,02/17/2015,03:00:00,5286216
19,59 ST,NR,02/17/2015,07:00:00,5286461
20,59 ST,NR,02/17/2015,11:00:00,5287327
21,59 ST,NR,02/17/2015,15:00:00,5287706
22,59 ST,NR,02/17/2015,19:00:00,5288184
23,59 ST,NR,02/17/2015,23:00:00,5288331
24,59 ST,NR,02/18/2015,03:00:00,5288363
25,59 ST,NR,02/18/2015,07:00:00,5288606
26,59 ST,NR,02/18/2015,11:00:00,5289587
27,59 ST,NR,02/18/2015,15:00:00,5290033
28,59 ST,NR,02/18/2015,19:00:00,5290555
29,59 ST,NR,02/18/2015,23:00:00,5290760
30,59 ST,NR,02/19/2015,03:00:00,5290795
31,59 ST,NR,02/19/2015,07:00:00,5291021
32,59 ST,NR,02/19/2015,11:00:00,5291883
33,59 ST,NR,02/19/2015,15:00:00,5292288
34,59 ST,NR,02/19/2015,19:00:00,5292736
35,59 ST,NR,02/19/2015,23:00:00,5292893
36,59 ST,NR,02/20/2015,03:00:00,5292930
37,59 ST,NR,02/20/2015,07:00:00,5293135
38,59 ST,NR,02/20/2015,11:00:00,5293907
39,59 ST,NR,02/20/2015,15:00:00,5294170
40,59 ST,NR,02/20/2015,19:00:00,5294608
41,59 ST,NR,02/20/2015,23:00:00,5294782
42,59 ST,NR,02/14/2015,03:00:00,5703386
43,59 ST,NR,02/14/2015,07:00:00,5703447
44,59 ST,NR,02/14/2015,11:00:00,5703686
45,59 ST,NR,02/14/2015,15:00:00,5703949
46,59 ST,NR,02/14/2015,19:00:00,5704204
47,59 ST,NR,02/14/2015,23:00:00,5704319
48,59 ST,NR,02/15/2015,03:00:00,5704340
49,59 ST,NR,02/15/2015,07:00:00,5704364
50,59 ST,NR,02/15/2015,11:00:00,5704502
51,59 ST,NR,02/15/2015,15:00:00,5704679
52,59 ST,NR,02/15/2015,19:00:00,5704847
53,59 ST,NR,02/15/2015,23:00:00,5704906
54,59 ST,NR,02/16/2015,03:00:00,5704922
55,59 ST,NR,02/16/2015,07:00:00,5705002
56,59 ST,NR,02/16/2015,11:00:00,5705299
57,59 ST,NR,02/16/2015,15:00:00,5705466
58,59 ST,NR,02/16/2015,19:00:00,5705785
59,59 ST,NR,02/16/2015,23:00:00,5705901
60,59 ST,NR,02/17/2015,03:00:00,5705916
61,59 ST,NR,02/17/2015,07:00:00,5706055
62,59 ST,NR,02/17/2015,11:00:00,5706595
63,59 ST,NR,02/17/2015,15:00:00,5706806
64,59 ST,NR,02/17/2015,19:00:00,5707278
65,59 ST,NR,02/17/2015,23:00:00,5707437
66,59 ST,NR,02/18/2015,03:00:00,5707462
67,59 ST,NR,02/18/2015,07:00:00,5707584
68,59 ST,NR,02/18/2015,11:00:00,5708155
69,59 ST,NR,02/18/2015,15:00:00,5708424
70,59 ST,NR,02/18/2015,19:00:00,5708856
71,59 ST,NR,02/18/2015,23:00:00,5708994
72,59 ST,NR,02/19/2015,03:00:00,5709020
73,59 ST,NR,02/19/2015,07:00:00,5709130
74,59 ST,NR,02/19/2015,11:00:00,5709571
75,59 ST,NR,02/19/2015,15:00:00,5709796
76,59 ST,NR,02/19/2015,19:00:00,5710219
77,59 ST,NR,02/19/2015,23:00:00,5710337
78,59 ST,NR,02/20/2015,03:00:00,5710362
79,59 ST,NR,02/20/2015,07:00:00,5710452
80,59 ST,NR,02/20/2015,11:00:00,5710945
81,59 ST,NR,02/20/2015,15:00:00,5711260
82,59 ST,NR,02/20/2015,19:00:00,5711719
83,59 ST,NR,02/20/2015,23:00:00,5711826
84,59 ST,NR,02/14/2015,03:00:00,9225142
85,59 ST,NR,02/14/2015,07:00:00,9225217
86,59 ST,NR,02/14/2015,11:00:00,9225485
87,59 ST,NR,02/14/2015,15:00:00,9225798
88,59 ST,NR,02/14/2015,19:00:00,9226093
89,59 ST,NR,02/14/2015,23:00:00,9226225
90,59 ST,NR,02/15/2015,03:00:00,9226265
91,59 ST,NR,02/15/2015,07:00:00,9226311
92,59 ST,NR,02/15/2015,11:00:00,9226476
93,59 ST,NR,02/15/2015,15:00:00,9226654
94,59 ST,NR,02/15/2015,19:00:00,9226849
95,59 ST,NR,02/15/2015,23:00:00,9226917
96,59 ST,NR,02/16/2015,03:00:00,9226935
97,59 ST,NR,02/16/2015,07:00:00,9227058
98,59 ST,NR,02/16/2015,11:00:00,9227400
99,59 ST,NR,02/16/2015,15:00:00,9227614
100,59 ST,NR,02/16/2015,19:00:00,9228017
101,59 ST,NR,02/16/2015,23:00:00,9228145
102,59 ST,NR,02/17/2015,03:00:00,9228170
103,59 ST,NR,02/17/2015,07:00:00,9228308
104,59 ST,NR,02/17/2015,11:00:00,9228778
105,59 ST,NR,02/17/2015,15:00:00,9229059
106,59 ST,NR,02/17/2015,19:00:00,9229675
107,59 ST,NR,02/17/2015,23:00:00,9229836
108,59 ST,NR,02/18/2015,03:00:00,9229866
109,59 ST,NR,02/18/2015,07:00:00,9230008
110,59 ST,NR,02/18/2015,11:00:00,9230554
111,59 ST,NR,02/18/2015,15:00:00,9230834
112,59 ST,NR,02/18/2015,19:00:00,9231452
113,59 ST,NR,02/18/2015,23:00:00,9231592
114,59 ST,NR,02/19/2015,03:00:00,9231632
115,59 ST,NR,02/19/2015,07:00:00,9231770
116,59 ST,NR,02/19/2015,11:00:00,9232211
117,59 ST,NR,02/19/2015,15:00:00,9232469
118,59 ST,NR,02/19/2015,19:00:00,9233065
119,59 ST,NR,02/19/2015,23:00:00,9233211
120,59 ST,NR,02/20/2015,03:00:00,9233246
121,59 ST,NR,02/20/2015,07:00:00,9233394
122,59 ST,NR,02/20/2015,11:00:00,9233848
123,59 ST,NR,02/20/2015,15:00:00,9234144
124,59 ST,NR,02/20/2015,19:00:00,9234718
125,59 ST,NR,02/20/2015,23:00:00,9234870
126,59 ST,NR,02/14/2015,03:00:00,10574698
127,59 ST,NR,02/14/2015,07:00:00,10574778
128,59 ST,NR,02/14/2015,11:00:00,10575114
129,59 ST,NR,02/14/2015,15:00:00,10575439
130,59 ST,NR,02/14/2015,19:00:00,10575781
131,59 ST,NR,02/14/2015,23:00:00,10575958
132,59 ST,NR,02/15/2015,03:00:00,10576020
133,59 ST,NR,02/15/2015,07:00:00,10576074
134,59 ST,NR,02/15/2015,11:00:00,10576300
135,59 ST,NR,02/15/2015,15:00:00,10576544
136,59 ST,NR,02/15/2015,19:00:00,10576765
137,59 ST,NR,02/15/2015,23:00:00,10576855
138,59 ST,NR,02/16/2015,03:00:00,10576883
139,59 ST,NR,02/16/2015,07:00:00,10577018
140,59 ST,NR,02/16/2015,11:00:00,10577479
141,59 ST,NR,02/16/2015,15:00:00,10577729
142,59 ST,NR,02/16/2015,19:00:00,10578226
143,59 ST,NR,02/16/2015,23:00:00,10578373
144,59 ST,NR,02/17/2015,03:00:00,10578407
145,59 ST,NR,02/17/2015,07:00:00,10578577
146,59 ST,NR,02/17/2015,11:00:00,10579200
147,59 ST,NR,02/17/2015,15:00:00,10579527
148,59 ST,NR,02/17/2015,19:00:00,10580291
149,59 ST,NR,02/17/2015,23:00:00,10580516
150,59 ST,NR,02/18/2015,03:00:00,10580549
151,59 ST,NR,02/18/2015,07:00:00,10580740
152,59 ST,NR,02/18/2015,11:00:00,10581435
153,59 ST,NR,02/18/2015,15:00:00,10581811
154,59 ST,NR,02/18/2015,19:00:00,10582544
155,59 ST,NR,02/18/2015,23:00:00,10582739
156,59 ST,NR,02/19/2015,03:00:00,10582772
157,59 ST,NR,02/19/2015,07:00:00,10582909
158,59 ST,NR,02/19/2015,11:00:00,10583497
159,59 ST,NR,02/19/2015,15:00:00,10583812
160,59 ST,NR,02/19/2015,19:00:00,10584470
161,59 ST,NR,02/19/2015,23:00:00,10584645
162,59 ST,NR,02/20/2015,03:00:00,10584695
163,59 ST,NR,02/20/2015,07:00:00,10584855
164,59 ST,NR,02/20/2015,11:00:00,10585441
165,59 ST,NR,02/20/2015,15:00:00,10585809
166,59 ST,NR,02/20/2015,19:00:00,10586501
167,59 ST,NR,02/20/2015,23:00:00,10586701
168,59 ST,NR,02/14/2015,03:00:00,365
169,59 ST,NR,02/14/2015,07:00:00,365
170,59 ST,NR,02/14/2015,11:00:00,365
171,59 ST,NR,02/14/2015,15:00:00,365
172,59 ST,NR,02/14/2015,19:00:00,365
173,59 ST,NR,02/14/2015,23:00:00,365
174,59 ST,NR,02/15/2015,03:00:00,365
175,59 ST,NR,02/15/2015,07:00:00,365
176,59 ST,NR,02/15/2015,11:00:00,365
177,59 ST,NR,02/15/2015,15:00:00,365
178,59 ST,NR,02/15/2015,19:00:00,365
179,59 ST,NR,02/15/2015,23:00:00,365
180,59 ST,NR,02/16/2015,03:00:00,365
181,59 ST,NR,02/16/2015,07:00:00,365
182,59 ST,NR,02/16/2015,11:00:00,365
183,59 ST,NR,02/16/2015,15:00:00,365
184,59 ST,NR,02/16/2015,19:00:00,365
185,59 ST,NR,02/16/2015,23:00:00,365
186,59 ST,NR,02/17/2015,03:00:00,365
187,59 ST,NR,02/17/2015,07:00:00,365
188,59 ST,NR,02/17/2015,11:00:00,365
189,59 ST,NR,02/17/2015,15:00:00,367
190,59 ST,NR,02/17/2015,19:00:00,367
191,59 ST,NR,02/17/2015,23:00:00,367
192,59 ST,NR,02/18/2015,03:00:00,367
193,59 ST,NR,02/18/2015,07:00:00,367
194,59 ST,NR,02/18/2015,11:00:00,369
195,59 ST,NR,02/18/2015,15:00:00,369
196,59 ST,NR,02/18/2015,19:00:00,369
197,59 ST,NR,02/18/2015,23:00:00,369
198,59 ST,NR,02/19/2015,03:00:00,369
199,59 ST,NR,02/19/2015,07:00:00,369
200,59 ST,NR,02/19/2015,11:00:00,369
201,59 ST,NR,02/19/2015,15:00:00,369
202,59 ST,NR,02/19/2015,19:00:00,369
203,59 ST,NR,02/19/2015,23:00:00,369
204,59 ST,NR,02/20/2015,03:00:00,369
205,59 ST,NR,02/20/2015,07:00:00,369
206,59 ST,NR,02/20/2015,11:00:00,369
207,59 ST,NR,02/20/2015,15:00:00,369
208,59 ST,NR,02/20/2015,19:00:00,369
209,59 ST,NR,02/20/2015,23:00:00,369
210,59 ST,NR,02/14/2015,03:00:00,0
211,59 ST,NR,02/14/2015,07:00:00,0
212,59 ST,NR,02/14/2015,11:00:00,0
213,59 ST,NR,02/14/2015,15:00:00,0
214,59 ST,NR,02/14/2015,19:00:00,0
215,59 ST,NR,02/14/2015,23:00:00,0
216,59 ST,NR,02/15/2015,03:00:00,0
217,59 ST,NR,02/15/2015,07:00:00,0
218,59 ST,NR,02/15/2015,11:00:00,0
219,59 ST,NR,02/15/2015,15:00:00,0
220,59 ST,NR,02/15/2015,19:00:00,0
221,59 ST,NR,02/15/2015,23:00:00,0
222,59 ST,NR,02/16/2015,03:00:00,0
223,59 ST,NR,02/16/2015,07:00:00,0
224,59 ST,NR,02/16/2015,11:00:00,0
225,59 ST,NR,02/16/2015,15:00:00,0
226,59 ST,NR,02/16/2015,19:00:00,0
227,59 ST,NR,02/16/2015,23:00:00,0
228,59 ST,NR,02/17/2015,03:00:00,0
229,59 ST,NR,02/17/2015,07:00:00,0
230,59 ST,NR,02/17/2015,11:00:00,0
231,59 ST,NR,02/17/2015,15:00:00,0
232,59 ST,NR,02/17/2015,19:00:00,0
233,59 ST,NR,02/17/2015,23:00:00,0
234,59 ST,NR,02/18/2015,03:00:00,0
235,59 ST,NR,02/18/2015,07:00:00,0
236,59 ST,NR,02/18/2015,11:00:00,0
237,59 ST,NR,02/18/2015,15:00:00,0
238,59 ST,NR,02/18/2015,19:00:00,0
239,59 ST,NR,02/18/2015,23:00:00,0
240,59 ST,NR,02/19/2015,03:00:00,0
241,59 ST,NR,02/19/2015,07:00:00,0
242,59 ST,NR,02/19/2015,11:00:00,0
243,59 ST,NR,02/19/2015,15:00:00,0
244,59 ST,NR,02/19/2015,19:00:00,0
245,59 ST,NR,02/19/2015,23:00:00,0
246,59 ST,NR,02/20/2015,03:00:00,0
247,59 ST,NR,02/20/2015,07:00:00,0
248,59 ST,NR,02/20/2015,11:00:00,0
249,59 ST,NR,02/20/2015,15:00:00,0
250,59 ST,NR,02/20/2015,19:00:00,0
251,59 ST,NR,02/20/2015,23:00:00,0
252,59 ST,NR,02/14/2015,03:00:00,3663837
253,59 ST,NR,02/14/2015,07:00:00,3664014
254,59 ST,NR,02/14/2015,11:00:00,3664907
255,59 ST,NR,02/14/2015,15:00:00,3665231
256,59 ST,NR,02/14/2015,19:00:00,3665424
257,59 ST,NR,02/14/2015,23:00:00,3665541
258,59 ST,NR,02/15/2015,03:00:00,3665567
259,59 ST,NR,02/15/2015,07:00:00,3665618
260,59 ST,NR,02/15/2015,11:00:00,3665757
261,59 ST,NR,02/15/2015,15:00:00,3665895
262,59 ST,NR,02/15/2015,19:00:00,3666011
263,59 ST,NR,02/15/2015,23:00:00,3666058
264,59 ST,NR,02/16/2015,03:00:00,3666066
265,59 ST,NR,02/16/2015,07:00:00,3666148
266,59 ST,NR,02/16/2015,11:00:00,3666478
267,59 ST,NR,02/16/2015,15:00:00,3666666
268,59 ST,NR,02/16/2015,19:00:00,3666881
269,59 ST,NR,02/16/2015,23:00:00,3666946
270,59 ST,NR,02/17/2015,03:00:00,3666953
271,59 ST,NR,02/17/2015,07:00:00,3667124
