,STATION,LINENAME,DATE,TIME,ENTRIES
0,59 ST,NR,06/27/2015,00:00:00,5573331
1,59 ST,NR,06/27/2015,04:00:00,5573366
2,59 ST,NR,06/27/2015,08:00:00,5573622
3,59 ST,NR,06/27/2015,12:00:00,5574164
4,59 ST,NR,06/27/2015,16:00:00,5574643
5,59 ST,NR,06/27/2015,20:00:00,5574950
6,59 ST,NR,06/28/2015,00:00:00,5575112
7,59 ST,NR,06/28/2015,04:00:00,5575142
8,59 ST,NR,06/28/2015,08:00:00,5575299
9,59 ST,NR,06/28/2015,12:00:00,5575743
10,59 ST,NR,06/28/2015,16:00:00,5576172
11,59 ST,NR,06/28/2015,20:00:00,5576341
12,59 ST,NR,06/29/2015,00:00:00,5576432
13,59 ST,NR,06/29/2015,04:00:00,5576466
14,59 ST,NR,06/29/2015,08:00:00,5576981
15,59 ST,NR,06/29/2015,12:00:00,5577688
16,59 ST,NR,06/29/2015,16:00:00,5578057
17,59 ST,NR,06/29/2015,20:00:00,5578486
18,59 ST,NR,06/30/2015,00:00:00,5578602
19,59 ST,NR,06/30/2015,04:00:00,5578636
20,59 ST,NR,06/30/2015,08:00:00,5579183
21,59 ST,NR,06/30/2015,12:00:00,5579923
22,59 ST,NR,06/30/2015,16:00:00,5580323
23,59 ST,NR,06/30/2015,20:00:00,5580791
24,59 ST,NR,07/01/2015,00:00:00,5580949
25,59 ST,NR,07/01/2015,04:00:00,5580974
26,59 ST,NR,07/01/2015,08:00:00,5581498
27,59 ST,NR,07/01/2015,12:00:00,5582243
28,59 ST,NR,07/01/2015,16:00:00,5582614
29,59 ST,NR,07/01/2015,20:00:00,5583084
30,59 ST,NR,07/02/2015,00:00:00,5583229
31,59 ST,NR,07/02/2015,04:00:00,5583246
32,59 ST,NR,07/02/2015,08:00:00,5583760
33,59 ST,NR,07/02/2015,12:00:00,5584468
34,59 ST,NR,07/02/2015,16:00:00,5584900
35,59 ST,NR,07/02/2015,20:00:00,5585359
36,59 ST,NR,07/03/2015,00:00:00,5585547
37,59 ST,NR,07/03/2015,04:00:00,5585573
38,59 ST,NR,07/03/2015,08:00:00,5585927
39,59 ST,NR,07/03/2015,12:00:00,5586438
40,59 ST,NR,07/03/2015,16:00:00,5586878
41,59 ST,NR,07/03/2015,20:00:00,5587266
42,59 ST,NR,06/27/2015,00:00:00,5899245
43,59 ST,NR,06/27/2015,04:00:00,5899262
44,59 ST,NR,06/27/2015,08:00:00,5899382
45,59 ST,NR,06/27/2015,12:00:00,5899664
46,59 ST,NR,06/27/2015,16:00:00,5900002
47,59 ST,NR,06/27/2015,20:00:00,5900278
48,59 ST,NR,06/28/2015,00:00:00,5900390
49,59 ST,NR,06/28/2015,04:00:00,5900410
50,59 ST,NR,06/28/2015,08:00:00,5900485
51,59 ST,NR,06/28/2015,12:00:00,5900708
52,59 ST,NR,06/28/2015,16:00:00,5900984
53,59 ST,NR,06/28/2015,20:00:00,5901218
54,59 ST,NR,06/29/2015,00:00:00,5901293
55,59 ST,NR,06/29/2015,04:00:00,5901307
56,59 ST,NR,06/29/2015,08:00:00,5901579
57,59 ST,NR,06/29/2015,12:00:00,5901973
58,59 ST,NR,06/29/2015,16:00:00,5902234
59,59 ST,NR,06/29/2015,20:00:00,5902737
60,59 ST,NR,06/30/2015,00:00:00,5902836
61,59 ST,NR,06/30/2015,04:00:00,5902861
62,59 ST,NR,06/30/2015,08:00:00,5903126
63,59 ST,NR,06/30/2015,12:00:00,5903542
64,59 ST,NR,06/30/2015,16:00:00,5903812
65,59 ST,NR,06/30/2015,20:00:00,5904270
66,59 ST,NR,07/01/2015,00:00:00,5904379
67,59 ST,NR,07/01/2015,04:00:00,5904393
68,59 ST,NR,07/01/2015,08:00:00,5904695
69,59 ST,NR,07/01/2015,12:00:00,5905100
70,59 ST,NR,07/01/2015,16:00:00,5905376
71,59 ST,NR,07/01/2015,20:00:00,5905848
72,59 ST,NR,07/02/2015,00:00:00,5905954
73,59 ST,NR,07/02/2015,04:00:00,5905968
74,59 ST,NR,07/02/2015,08:00:00,5906234
75,59 ST,NR,07/02/2015,12:00:00,5906641
76,59 ST,NR,07/02/2015,16:00:00,5906907
77,59 ST,NR,07/02/2015,20:00:00,5907342
78,59 ST,NR,07/03/2015,00:00:00,5907450
79,59 ST,NR,07/03/2015,04:00:00,5907465
80,59 ST,NR,07/03/2015,08:00:00,5907650
81,59 ST,NR,07/03/2015,12:00:00,5907969
82,59 ST,NR,07/03/2015,16:00:00,5908287
83,59 ST,NR,07/03/2015,20:00:00,5908552
84,59 ST,NR,06/27/2015,00:00:00,9452337
85,59 ST,NR,06/27/2015,04:00:00,9452369
86,59 ST,NR,06/27/2015,08:00:00,9452536
87,59 ST,NR,06/27/2015,12:00:00,9452816
88,59 ST,NR,06/27/2015,16:00:00,9453133
89,59 ST,NR,06/27/2015,20:00:00,9453420
90,59 ST,NR,06/28/2015,00:00:00,9453567
91,59 ST,NR,06/28/2015,04:00:00,9453594
92,59 ST,NR,06/28/2015,08:00:00,9453678
93,59 ST,NR,06/28/2015,12:00:00,9453932
94,59 ST,NR,06/28/2015,16:00:00,9454244
95,59 ST,NR,06/28/2015,20:00:00,9454547
96,59 ST,NR,06/29/2015,00:00:00,9454673
97,59 ST,NR,06/29/2015,04:00:00,9454708
98,59 ST,NR,06/29/2015,08:00:00,9455038
99,59 ST,NR,06/29/2015,12:00:00,9455476
100,59 ST,NR,06/29/2015,16:00:00,9455854
101,59 ST,NR,06/29/2015,20:00:00,9456536
102,59 ST,NR,06/30/2015,00:00:00,9456671
103,59 ST,NR,06/30/2015,04:00:00,9456710
104,59 ST,NR,06/30/2015,08:00:00,9457036
105,59 ST,NR,06/30/2015,12:00:00,9457493
106,59 ST,NR,06/30/2015,16:00:00,9457819
107,59 ST,NR,06/30/2015,20:00:00,9458424
108,59 ST,NR,07/01/2015,00:00:00,9458548
109,59 ST,NR,07/01/2015,04:00:00,9458568
110,59 ST,NR,07/01/2015,08:00:00,9458884
111,59 ST,NR,07/01/2015,12:00:00,9459308
112,59 ST,NR,07/01/2015,16:00:00,9459645
113,59 ST,NR,07/01/2015,20:00:00,9460278
114,59 ST,NR,07/02/2015,00:00:00,9460407
115,59 ST,NR,07/02/2015,04:00:00,9460431
116,59 ST,NR,07/02/2015,08:00:00,9460722
117,59 ST,NR,07/02/2015,12:00:00,9461113
