,STATION,LINENAME,DATE,TIME,ENTRIES
0,59 ST,NR,12/12/2015,03:00:00,5980902
1,59 ST,NR,12/12/2015,07:00:00,5981058
2,59 ST,NR,12/12/2015,11:00:00,5981640
3,59 ST,NR,12/12/2015,15:00:00,5982092
4,59 ST,NR,12/12/2015,19:00:00,5982583
5,59 ST,NR,12/12/2015,23:00:00,5982813
6,59 ST,NR,12/13/2015,03:00:00,5982868
7,59 ST,NR,12/13/2015,07:00:00,5982974
8,59 ST,NR,12/13/2015,11:00:00,5983382
9,59 ST,NR,12/13/2015,15:00:00,5983814
10,59 ST,NR,12/13/2015,19:00:00,5984178
11,59 ST,NR,12/13/2015,23:00:00,5984359
12,59 ST,NR,12/14/2015,03:00:00,5984390
13,59 ST,NR,12/14/2015,07:00:00,5984672
14,59 ST,NR,12/14/2015,11:00:00,5985736
15,59 ST,NR,12/14/2015,15:00:00,5986144
16,59 ST,NR,12/14/2015,19:00:00,5986696
17,59 ST,NR,12/14/2015,23:00:00,5986934
18,59 ST,NR,12/15/2015,03:00:00,5986963
19,59 ST,NR,12/15/2015,07:00:00,5987278
20,59 ST,NR,12/15/2015,07:26:37,5987442
21,59 ST,NR,12/15/2015,11:00:00,5988352
22,59 ST,NR,12/15/2015,15:00:00,5988766
23,59 ST,NR,12/15/2015,19:00:00,5989309
24,59 ST,NR,12/15/2015,23:00:00,5989533
25,59 ST,NR,12/16/2015,03:00:00,5989556
26,59 ST,NR,12/16/2015,07:00:00,5989878
27,59 ST,NR,12/16/2015,07:48:16,5990197
28,59 ST,NR,12/16/2015,11:00:00,5990977
29,59 ST,NR,12/16/2015,15:00:00,5991475
30,59 ST,NR,12/16/2015,19:00:00,5992076
31,59 ST,NR,12/16/2015,23:00:00,5992326
32,59 ST,NR,12/17/2015,03:00:00,5992354
33,59 ST,NR,12/17/2015,07:00:00,5992672
34,59 ST,NR,12/17/2015,11:00:00,5993738
35,59 ST,NR,12/17/2015,15:00:00,5994160
36,59 ST,NR,12/17/2015,19:00:00,5994669
37,59 ST,NR,12/17/2015,23:00:00,5994908
38,59 ST,NR,12/18/2015,03:00:00,5994942
39,59 ST,NR,12/18/2015,07:00:00,5995241
40,59 ST,NR,12/18/2015,11:00:00,5996328
41,59 ST,NR,12/18/2015,15:00:00,5996753
42,59 ST,NR,12/18/2015,19:00:00,5997329
43,59 ST,NR,12/18/2015,23:00:00,5997603
44,59 ST,NR,12/12/2015,03:00:00,6172448
45,59 ST,NR,12/12/2015,07:00:00,6172518
46,59 ST,NR,12/12/2015,11:00:00,6172820
47,59 ST,NR,12/12/2015,15:00:00,6173117
48,59 ST,NR,12/12/2015,19:00:00,6173456
49,59 ST,NR,12/12/2015,23:00:00,6173608
50,59 ST,NR,12/13/2015,03:00:00,6173640
51,59 ST,NR,12/13/2015,07:00:00,6173680
52,59 ST,NR,12/13/2015,11:00:00,6173919
53,59 ST,NR,12/13/2015,15:00:00,6174208
54,59 ST,NR,12/13/2015,19:00:00,6174446
55,59 ST,NR,12/13/2015,23:00:00,6174548
56,59 ST,NR,12/14/2015,03:00:00,6174563
57,59 ST,NR,12/14/2015,07:00:00,6174718
58,59 ST,NR,12/14/2015,11:00:00,6175390
59,59 ST,NR,12/14/2015,15:00:00,6175641
60,59 ST,NR,12/14/2015,19:00:00,6176196
61,59 ST,NR,12/14/2015,23:00:00,6176376
62,59 ST,NR,12/15/2015,03:00:00,6176391
63,59 ST,NR,12/15/2015,07:00:00,6176539
64,59 ST,NR,12/15/2015,07:26:37,6176651
65,59 ST,NR,12/15/2015,11:00:00,6177222
66,59 ST,NR,12/15/2015,15:00:00,6177479
67,59 ST,NR,12/15/2015,19:00:00,6177990
68,59 ST,NR,12/15/2015,23:00:00,6178187
69,59 ST,NR,12/16/2015,03:00:00,6178221
70,59 ST,NR,12/16/2015,07:00:00,6178364
71,59 ST,NR,12/16/2015,07:48:16,6178537
72,59 ST,NR,12/16/2015,11:00:00,6178976
73,59 ST,NR,12/16/2015,15:00:00,6179266
74,59 ST,NR,12/16/2015,19:00:00,6179813
75,59 ST,NR,12/16/2015,23:00:00,6179997
76,59 ST,NR,12/17/2015,03:00:00,6180016
77,59 ST,NR,12/17/2015,07:00:00,6180147
78,59 ST,NR,12/17/2015,11:00:00,6180775
79,59 ST,NR,12/17/2015,15:00:00,6181060
80,59 ST,NR,12/17/2015,19:00:00,6181532
81,59 ST,NR,12/17/2015,23:00:00,6181703
82,59 ST,NR,12/18/2015,03:00:00,6181731
83,59 ST,NR,12/18/2015,07:00:00,6181872
84,59 ST,NR,12/18/2015,11:00:00,6182511
85,59 ST,NR,12/18/2015,15:00:00,6182800
86,59 ST,NR,12/18/2015,19:00:00,6183330
87,59 ST,NR,12/18/2015,23:00:00,6183497
88,59 ST,NR,12/12/2015,03:00:00,9770509
89,59 ST,NR,12/12/2015,07:00:00,9770595
90,59 ST,NR,12/12/2015,11:00:00,9770919
91,59 ST,NR,12/12/2015,15:00:00,9771257
92,59 ST,NR,12/12/2015,19:00:00,9771633
93,59 ST,NR,12/12/2015,23:00:00,9771809
94,59 ST,NR,12/13/2015,03:00:00,9771852
95,59 ST,NR,12/13/2015,07:00:00,9771912
96,59 ST,NR,12/13/2015,11:00:00,9772130
97,59 ST,NR,12/13/2015,15:00:00,9772438
98,59 ST,NR,12/13/2015,19:00:00,9772738
99,59 ST,NR,12/13/2015,23:00:00,9772879
100,59 ST,NR,12/14/2015,03:00:00,9772901
101,59 ST,NR,12/14/2015,07:00:00,9773076
102,59 ST,NR,12/14/2015,11:00:00,9773765
103,59 ST,NR,12/14/2015,15:00:00,9774040
104,59 ST,NR,12/14/2015,19:00:00,9774756
105,59 ST,NR,12/14/2015,23:00:00,9775015
106,59 ST,NR,12/15/2015,03:00:00,9775050
107,59 ST,NR,12/15/2015,07:00:00,9775214
108,59 ST,NR,12/15/2015,07:26:37,9775308
109,59 ST,NR,12/15/2015,11:00:00,9775893
110,59 ST,NR,12/15/2015,15:00:00,9776213
111,59 ST,NR,12/15/2015,19:00:00,9776940
112,59 ST,NR,12/15/2015,23:00:00,9777182
113,59 ST,NR,12/16/2015,03:00:00,9777220
114,59 ST,NR,12/16/2015,07:00:00,9777403
115,59 ST,NR,12/16/2015,07:48:16,9777594
116,59 ST,NR,12/16/2015,11:00:00,9778043
117,59 ST,NR,12/16/2015,15:00:00,9778366
118,59 ST,NR,12/16/2015,19:00:00,9779058
119,59 ST,NR,12/16/2015,23:00:00,9779303
120,59 ST,NR,12/17/2015,03:00:00,9779341
121,59 ST,NR,12/17/2015,07:00:00,9779510
122,59 ST,NR,12/17/2015,11:00:00,9780161
123,59 ST,NR,12/17/2015,15:00:00,9780464
124,59 ST,NR,12/17/2015,19:00:00,9781102
125,59 ST,NR,12/17/2015,23:00:00,9781336
126,59 ST,NR,12/18/2015,03:00:00,9781376
127,59 ST,NR,12/18/2015,07:00:00,9781546
128,59 ST,NR,12/18/2015,11:00:00,9782172
129,59 ST,NR,12/18/2015,15:00:00,9782503
130,59 ST,NR,12/18/2015,19:00:00,9783196
131,59 ST,NR,12/18/2015,23:00:00,9783433
132,59 ST,NR,12/12/2015,03:00:00,11233880
133,59 ST,NR,12/12/2015,07:00:00,11233960
134,59 ST,NR,12/12/2015,11:00:00,11234350
135,59 ST,NR,12/12/2015,15:00:00,11234752
136,59 ST,NR,12/12/2015,19:00:00,11235186
137,59 ST,NR,12/12/2015,23:00:00,11235430
138,59 ST,NR,12/13/2015,03:00:00,11235492
139,59 ST,NR,12/13/2015,07:00:00,11235558
140,59 ST,NR,12/13/2015,11:00:00,11235863
141,59 ST,NR,12/13/2015,15:00:00,11236250
142,59 ST,NR,12/13/2015,19:00:00,11236601
143,59 ST,NR,12/13/2015,23:00:00,11236793
144,59 ST,NR,12/14/2015,03:00:00,11236830
145,59 ST,NR,12/14/2015,07:00:00,11237041
146,59 ST,NR,12/14/2015,11:00:00,11237896
147,59 ST,NR,12/14/2015,15:00:00,11238265
148,59 ST,NR,12/14/2015,19:00:00,11239194
149,59 ST,NR,12/14/2015,23:00:00,11239497
150,59 ST,NR,12/15/2015,03:00:00,11239540
151,59 ST,NR,12/15/2015,07:00:00,11239755
152,59 ST,NR,12/15/2015,07:26:37,11239873
153,59 ST,NR,12/15/2015,11:00:00,11240552
154,59 ST,NR,12/15/2015,15:00:00,11240954
155,59 ST,NR,12/15/2015,19:00:00,11241884
156,59 ST,NR,12/15/2015,23:00:00,11242187
157,59 ST,NR,12/16/2015,03:00:00,11242235
158,59 ST,NR,12/16/2015,07:00:00,11242455
159,59 ST,NR,12/16/2015,07:48:16,11242675
160,59 ST,NR,12/16/2015,11:00:00,11243273
161,59 ST,NR,12/16/2015,15:00:00,11243702
162,59 ST,NR,12/16/2015,19:00:00,11244556
163,59 ST,NR,12/16/2015,23:00:00,11244884
164,59 ST,NR,12/17/2015,03:00:00,11244938
165,59 ST,NR,12/17/2015,07:00:00,11245138
166,59 ST,NR,12/17/2015,11:00:00,11245904
167,59 ST,NR,12/17/2015,15:00:00,11246261
168,59 ST,NR,12/17/2015,19:00:00,11247027
169,59 ST,NR,12/17/2015,23:00:00,11247330
170,59 ST,NR,12/18/2015,03:00:00,11247381
171,59 ST,NR,12/18/2015,07:00:00,11247596
172,59 ST,NR,12/18/2015,11:00:00,11248393
173,59 ST,NR,12/18/2015,15:00:00,11248825
174,59 ST,NR,12/18/2015,19:00:00,11249668
175,59 ST,NR,12/18/2015,23:00:00,11249961
176,59 ST,NR,12/12/2015,03:00:00,65664
177,59 ST,NR,12/12/2015,07:00:00,65766
178,59 ST,NR,12/12/2015,11:00:00,66163
179,59 ST,NR,12/12/2015,15:00:00,66496
180,59 ST,NR,12/12/2015,19:00:00,66807
181,59 ST,NR,12/12/2015,23:00:00,66967
182,59 ST,NR,12/13/2015,03:00:00,67002
183,59 ST,NR,12/13/2015,07:00:00,67053
184,59 ST,NR,12/13/2015,11:00:00,67334
185,59 ST,NR,12/13/2015,15:00:00,67647
186,59 ST,NR,12/13/2015,19:00:00,67866
187,59 ST,NR,12/13/2015,23:00:00,67951
188,59 ST,NR,12/14/2015,03:00:00,67965
189,59 ST,NR,12/14/2015,07:00:00,68179
190,59 ST,NR,12/14/2015,11:00:00,69079
