,STATION,LINENAME,DATE,TIME,ENTRIES
0,59 ST,NR,06/06/2015,00:00:00,5527018
1,59 ST,NR,06/06/2015,04:00:00,5527042
2,59 ST,NR,06/06/2015,08:00:00,5527316
3,59 ST,NR,06/06/2015,12:00:00,5527840
4,59 ST,NR,06/06/2015,16:00:00,5528266
5,59 ST,NR,06/06/2015,20:00:00,5528630
6,59 ST,NR,06/07/2015,00:00:00,5528798
7,59 ST,NR,06/07/2015,04:00:00,5528825
8,59 ST,NR,06/07/2015,08:00:00,5528993
9,59 ST,NR,06/07/2015,12:00:00,5529535
10,59 ST,NR,06/07/2015,16:00:00,5530049
11,59 ST,NR,06/07/2015,20:00:00,5530373
12,59 ST,NR,06/08/2015,00:00:00,5530504
13,59 ST,NR,06/08/2015,04:00:00,5530529
14,59 ST,NR,06/08/2015,08:00:00,5531160
15,59 ST,NR,06/08/2015,12:00:00,5531876
16,59 ST,NR,06/08/2015,16:00:00,5532278
17,59 ST,NR,06/08/2015,20:00:00,5532760
18,59 ST,NR,06/09/2015,00:00:00,5532936
19,59 ST,NR,06/09/2015,04:00:00,5532966
20,59 ST,NR,06/09/2015,08:00:00,5533674
21,59 ST,NR,06/09/2015,12:00:00,5534484
22,59 ST,NR,06/09/2015,16:00:00,5534874
23,59 ST,NR,06/09/2015,20:00:00,5535358
24,59 ST,NR,06/10/2015,00:00:00,5535502
25,59 ST,NR,06/10/2015,04:00:00,5535527
26,59 ST,NR,06/10/2015,08:00:00,5536196
27,59 ST,NR,06/10/2015,12:00:00,5536972
28,59 ST,NR,06/10/2015,16:00:00,5537372
29,59 ST,NR,06/10/2015,20:00:00,5537826
30,59 ST,NR,06/11/2015,00:00:00,5537978
31,59 ST,NR,06/11/2015,04:00:00,5537998
32,59 ST,NR,06/11/2015,08:00:00,5538671
33,59 ST,NR,06/11/2015,12:00:00,5539462
34,59 ST,NR,06/11/2015,16:00:00,5539872
35,59 ST,NR,06/11/2015,20:00:00,5540323
36,59 ST,NR,06/12/2015,00:00:00,5540495
37,59 ST,NR,06/12/2015,04:00:00,5540520
38,59 ST,NR,06/12/2015,08:00:00,5541172
39,59 ST,NR,06/12/2015,12:00:00,5541959
40,59 ST,NR,06/12/2015,16:00:00,5542392
41,59 ST,NR,06/12/2015,20:00:00,5542905
42,59 ST,NR,06/06/2015,00:00:00,5867670
43,59 ST,NR,06/06/2015,04:00:00,5867690
44,59 ST,NR,06/06/2015,08:00:00,5867829
45,59 ST,NR,06/06/2015,12:00:00,5868135
46,59 ST,NR,06/06/2015,16:00:00,5868470
47,59 ST,NR,06/06/2015,20:00:00,5868795
48,59 ST,NR,06/07/2015,00:00:00,5868918
49,59 ST,NR,06/07/2015,04:00:00,5868934
50,59 ST,NR,06/07/2015,08:00:00,5869011
51,59 ST,NR,06/07/2015,12:00:00,5869359
52,59 ST,NR,06/07/2015,16:00:00,5869709
53,59 ST,NR,06/07/2015,20:00:00,5869958
54,59 ST,NR,06/08/2015,00:00:00,5870028
55,59 ST,NR,06/08/2015,04:00:00,5870037
56,59 ST,NR,06/08/2015,08:00:00,5870466
57,59 ST,NR,06/08/2015,12:00:00,5871045
58,59 ST,NR,06/08/2015,16:00:00,5871297
