,STATION,LINENAME,DATE,TIME,ENTRIES
0,59 ST,NR,11/21/2015,03:00:00,5931670
1,59 ST,NR,11/21/2015,07:00:00,5931833
2,59 ST,NR,11/21/2015,11:00:00,5932518
3,59 ST,NR,11/21/2015,15:00:00,5933068
4,59 ST,NR,11/21/2015,19:00:00,5933502
5,59 ST,NR,11/21/2015,23:00:00,5933671
6,59 ST,NR,11/22/2015,03:00:00,5933711
7,59 ST,NR,11/22/2015,07:00:00,5933786
8,59 ST,NR,11/22/2015,11:00:00,5934239
9,59 ST,NR,11/22/2015,15:00:00,5934700
10,59 ST,NR,11/22/2015,19:00:00,5935020
11,59 ST,NR,11/22/2015,23:00:00,5935156
12,59 ST,NR,11/23/2015,03:00:00,5935181
13,59 ST,NR,11/23/2015,07:00:00,5935482
14,59 ST,NR,11/23/2015,11:00:00,5936585
15,59 ST,NR,11/23/2015,15:00:00,5937012
16,59 ST,NR,11/23/2015,19:00:00,5937529
17,59 ST,NR,11/23/2015,23:00:00,5937736
18,59 ST,NR,11/24/2015,03:00:00,5937764
19,59 ST,NR,11/24/2015,07:00:00,5938070
20,59 ST,NR,11/24/2015,11:00:00,5939228
21,59 ST,NR,11/24/2015,15:00:00,5939661
22,59 ST,NR,11/24/2015,19:00:00,5940263
23,59 ST,NR,11/24/2015,23:00:00,5940491
24,59 ST,NR,11/25/2015,03:00:00,5940528
25,59 ST,NR,11/25/2015,07:00:00,5940835
26,59 ST,NR,11/25/2015,11:00:00,5941932
27,59 ST,NR,11/25/2015,15:00:00,5942402
28,59 ST,NR,11/25/2015,19:00:00,5942926
29,59 ST,NR,11/25/2015,23:00:00,5943194
30,59 ST,NR,11/26/2015,03:00:00,5943231
31,59 ST,NR,11/26/2015,07:00:00,5943329
32,59 ST,NR,11/26/2015,11:00:00,5943641
33,59 ST,NR,11/26/2015,15:00:00,5943983
34,59 ST,NR,11/26/2015,19:00:00,5944351
35,59 ST,NR,11/26/2015,23:00:00,5944542
36,59 ST,NR,11/27/2015,03:00:00,5944609
37,59 ST,NR,11/27/2015,07:00:00,5944799
38,59 ST,NR,11/27/2015,11:00:00,5945462
39,59 ST,NR,11/27/2015,15:00:00,5945969
40,59 ST,NR,11/27/2015,19:00:00,5946494
41,59 ST,NR,11/27/2015,23:00:00,5946714
42,59 ST,NR,11/21/2015,03:00:00,6139894
43,59 ST,NR,11/21/2015,07:00:00,6139956
44,59 ST,NR,11/21/2015,11:00:00,6140363
45,59 ST,NR,11/21/2015,15:00:00,6140719
46,59 ST,NR,11/21/2015,19:00:00,6141038
47,59 ST,NR,11/21/2015,23:00:00,6141158
48,59 ST,NR,11/22/2015,03:00:00,6141195
49,59 ST,NR,11/22/2015,07:00:00,6141243
50,59 ST,NR,11/22/2015,11:00:00,6141491
51,59 ST,NR,11/22/2015,15:00:00,6141747
52,59 ST,NR,11/22/2015,19:00:00,6141993
53,59 ST,NR,11/22/2015,23:00:00,6142073
54,59 ST,NR,11/23/2015,03:00:00,6142089
55,59 ST,NR,11/23/2015,07:00:00,6142254
56,59 ST,NR,11/23/2015,11:00:00,6142937
57,59 ST,NR,11/23/2015,15:00:00,6143193
58,59 ST,NR,11/23/2015,19:00:00,6143735
59,59 ST,NR,11/23/2015,23:00:00,6143909
60,59 ST,NR,11/24/2015,03:00:00,6143932
61,59 ST,NR,11/24/2015,07:00:00,6144070
62,59 ST,NR,11/24/2015,11:00:00,6144741
63,59 ST,NR,11/24/2015,15:00:00,6145015
64,59 ST,NR,11/24/2015,19:00:00,6145571
65,59 ST,NR,11/24/2015,23:00:00,6145732
66,59 ST,NR,11/25/2015,03:00:00,6145766
67,59 ST,NR,11/25/2015,07:00:00,6145909
68,59 ST,NR,11/25/2015,11:00:00,6146579
69,59 ST,NR,11/25/2015,15:00:00,6146899
70,59 ST,NR,11/25/2015,19:00:00,6147408
71,59 ST,NR,11/25/2015,23:00:00,6147589
72,59 ST,NR,11/26/2015,03:00:00,6147617
73,59 ST,NR,11/26/2015,07:00:00,6147666
74,59 ST,NR,11/26/2015,11:00:00,6147827
75,59 ST,NR,11/26/2015,15:00:00,6148050
76,59 ST,NR,11/26/2015,19:00:00,6148327
77,59 ST,NR,11/26/2015,23:00:00,6148433
78,59 ST,NR,11/27/2015,03:00:00,6148478
79,59 ST,NR,11/27/2015,07:00:00,6148563
80,59 ST,NR,11/27/2015,11:00:00,6148950
81,59 ST,NR,11/27/2015,15:00:00,6149220
82,59 ST,NR,11/27/2015,19:00:00,6149590
83,59 ST,NR,11/27/2015,23:00:00,6149743
84,59 ST,NR,11/21/2015,03:00:00,9732919
85,59 ST,NR,11/21/2015,07:00:00,9733013
86,59 ST,NR,11/21/2015,11:00:00,9733397
87,59 ST,NR,11/21/2015,15:00:00,9733731
