,STATION,LINENAME,DATE,TIME,ENTRIES
0,59 ST,NR,06/20/2015,00:00:00,5558353
1,59 ST,NR,06/20/2015,04:00:00,5558388
2,59 ST,NR,06/20/2015,08:00:00,5558671
3,59 ST,NR,06/20/2015,12:00:00,5559141
4,59 ST,NR,06/20/2015,16:00:00,5559558
5,59 ST,NR,06/20/2015,20:00:00,5559870
6,59 ST,NR,06/21/2015,00:00:00,5560010
7,59 ST,NR,06/21/2015,04:00:00,5560046
8,59 ST,NR,06/21/2015,08:00:00,5560185
9,59 ST,NR,06/21/2015,12:00:00,5560586
10,59 ST,NR,06/21/2015,16:00:00,5560948
11,59 ST,NR,06/21/2015,20:00:00,5561178
12,59 ST,NR,06/22/2015,00:00:00,5561257
13,59 ST,NR,06/22/2015,04:00:00,5561286
14,59 ST,NR,06/22/2015,08:00:00,5561851
15,59 ST,NR,06/22/2015,12:00:00,5562631
16,59 ST,NR,06/22/2015,16:00:00,5563031
17,59 ST,NR,06/22/2015,20:00:00,5563542
18,59 ST,NR,06/23/2015,00:00:00,5563666
19,59 ST,NR,06/23/2015,04:00:00,5563688
20,59 ST,NR,06/23/2015,08:00:00,5564300
21,59 ST,NR,06/23/2015,12:00:00,5565033
22,59 ST,NR,06/23/2015,16:00:00,5565445
23,59 ST,NR,06/23/2015,20:00:00,5565955
24,59 ST,NR,06/24/2015,00:00:00,5566086
25,59 ST,NR,06/24/2015,04:00:00,5566120
26,59 ST,NR,06/24/2015,08:00:00,5566688
27,59 ST,NR,06/24/2015,12:00:00,5567442
28,59 ST,NR,06/24/2015,16:00:00,5567843
29,59 ST,NR,06/24/2015,20:00:00,5568351
30,59 ST,NR,06/25/2015,00:00:00,5568484
31,59 ST,NR,06/25/2015,04:00:00,5568511
32,59 ST,NR,06/25/2015,08:00:00,5569104
33,59 ST,NR,06/25/2015,12:00:00,5569859
34,59 ST,NR,06/25/2015,16:00:00,5570273
35,59 ST,NR,06/25/2015,20:00:00,5570772
36,59 ST,NR,06/26/2015,00:00:00,5570905
37,59 ST,NR,06/26/2015,04:00:00,5570932
38,59 ST,NR,06/26/2015,08:00:00,5571505
39,59 ST,NR,06/26/2015,12:00:00,5572256
40,59 ST,NR,06/26/2015,16:00:00,5572678
41,59 ST,NR,06/26/2015,20:00:00,5573153
42,59 ST,NR,06/20/2015,00:00:00,5889012
43,59 ST,NR,06/20/2015,04:00:00,5889038
44,59 ST,NR,06/20/2015,08:00:00,5889189
45,59 ST,NR,06/20/2015,12:00:00,5889541
46,59 ST,NR,06/20/2015,16:00:00,5889930
47,59 ST,NR,06/20/2015,20:00:00,5890192
48,59 ST,NR,06/21/2015,00:00:00,5890310
49,59 ST,NR,06/21/2015,04:00:00,5890346
50,59 ST,NR,06/21/2015,08:00:00,5890430
51,59 ST,NR,06/21/2015,12:00:00,5890663
52,59 ST,NR,06/21/2015,16:00:00,5890968
53,59 ST,NR,06/21/2015,20:00:00,5891173
54,59 ST,NR,06/22/2015,00:00:00,5891265
55,59 ST,NR,06/22/2015,04:00:00,5891280
56,59 ST,NR,06/22/2015,08:00:00,5891580
57,59 ST,NR,06/22/2015,12:00:00,5892013
58,59 ST,NR,06/22/2015,16:00:00,5892309
59,59 ST,NR,06/22/2015,20:00:00,5892750
60,59 ST,NR,06/23/2015,00:00:00,5892864
61,59 ST,NR,06/23/2015,04:00:00,5892885
62,59 ST,NR,06/23/2015,08:00:00,5893218
63,59 ST,NR,06/23/2015,12:00:00,5893663
64,59 ST,NR,06/23/2015,16:00:00,5893955
65,59 ST,NR,06/23/2015,20:00:00,5894389
66,59 ST,NR,06/24/2015,00:00:00,5894479
67,59 ST,NR,06/24/2015,04:00:00,5894491
68,59 ST,NR,06/24/2015,08:00:00,5894811
69,59 ST,NR,06/24/2015,12:00:00,5895265
70,59 ST,NR,06/24/2015,16:00:00,5895536
71,59 ST,NR,06/24/2015,20:00:00,5895988
72,59 ST,NR,06/25/2015,00:00:00,5896098
73,59 ST,NR,06/25/2015,04:00:00,5896120
74,59 ST,NR,06/25/2015,08:00:00,5896404
75,59 ST,NR,06/25/2015,12:00:00,5896796
76,59 ST,NR,06/25/2015,16:00:00,5897107
77,59 ST,NR,06/25/2015,20:00:00,5897565
78,59 ST,NR,06/26/2015,00:00:00,5897676
79,59 ST,NR,06/26/2015,04:00:00,5897695
80,59 ST,NR,06/26/2015,08:00:00,5897992
81,59 ST,NR,06/26/2015,12:00:00,5898439
82,59 ST,NR,06/26/2015,16:00:00,5898754
83,59 ST,NR,06/26/2015,20:00:00,5899125
84,59 ST,NR,06/20/2015,00:00:00,9439996
85,59 ST,NR,06/20/2015,04:00:00,9440027
86,59 ST,NR,06/20/2015,08:00:00,9440182
87,59 ST,NR,06/20/2015,12:00:00,9440485
88,59 ST,NR,06/20/2015,16:00:00,9440854
89,59 ST,NR,06/20/2015,20:00:00,9441203
90,59 ST,NR,06/21/2015,00:00:00,9441330
91,59 ST,NR,06/21/2015,04:00:00,9441365
92,59 ST,NR,06/21/2015,08:00:00,9441447
93,59 ST,NR,06/21/2015,12:00:00,9441703
94,59 ST,NR,06/21/2015,16:00:00,9442056
95,59 ST,NR,06/21/2015,20:00:00,9442263
96,59 ST,NR,06/22/2015,00:00:00,9442364
97,59 ST,NR,06/22/2015,04:00:00,9442387
98,59 ST,NR,06/22/2015,08:00:00,9442721
99,59 ST,NR,06/22/2015,12:00:00,9443201
100,59 ST,NR,06/22/2015,16:00:00,9443565
101,59 ST,NR,06/22/2015,20:00:00,9444241
102,59 ST,NR,06/23/2015,00:00:00,9444395
103,59 ST,NR,06/23/2015,04:00:00,9444422
104,59 ST,NR,06/23/2015,08:00:00,9444781
105,59 ST,NR,06/23/2015,12:00:00,9445266
106,59 ST,NR,06/23/2015,16:00:00,9445639
107,59 ST,NR,06/23/2015,20:00:00,9446273
108,59 ST,NR,06/24/2015,00:00:00,9446370
109,59 ST,NR,06/24/2015,04:00:00,9446402
110,59 ST,NR,06/24/2015,08:00:00,9446711
111,59 ST,NR,06/24/2015,12:00:00,9447189
112,59 ST,NR,06/24/2015,16:00:00,9447558
113,59 ST,NR,06/24/2015,20:00:00,9448205
114,59 ST,NR,06/25/2015,00:00:00,9448383
115,59 ST,NR,06/25/2015,04:00:00,9448422
116,59 ST,NR,06/25/2015,08:00:00,9448749
117,59 ST,NR,06/25/2015,12:00:00,9449165
118,59 ST,NR,06/25/2015,16:00:00,9449515
119,59 ST,NR,06/25/2015,20:00:00,9450187
120,59 ST,NR,06/26/2015,00:00:00,9450323
121,59 ST,NR,06/26/2015,04:00:00,9450348
122,59 ST,NR,06/26/2015,08:00:00,9450670
123,59 ST,NR,06/26/2015,12:00:00,9451167
124,59 ST,NR,06/26/2015,16:00:00,9451595
125,59 ST,NR,06/26/2015,20:00:00,9452189
126,59 ST,NR,06/20/2015,00:00:00,10836674
