,STATION,LINENAME,DATE,TIME,ENTRIES
0,59 ST,NR,04/25/2015,00:00:00,5434736
1,59 ST,NR,04/25/2015,04:00:00,5434773
2,59 ST,NR,04/25/2015,08:00:00,5435032
3,59 ST,NR,04/25/2015,12:00:00,5435538
4,59 ST,NR,04/25/2015,16:00:00,5435994
5,59 ST,NR,04/25/2015,20:00:00,5436373
6,59 ST,NR,04/26/2015,00:00:00,5436535
7,59 ST,NR,04/26/2015,04:00:00,5436569
8,59 ST,NR,04/26/2015,08:00:00,5436722
9,59 ST,NR,04/26/2015,12:00:00,5437183
10,59 ST,NR,04/26/2015,16:00:00,5437587
11,59 ST,NR,04/26/2015,20:00:00,5437845
12,59 ST,NR,04/27/2015,00:00:00,5437937
13,59 ST,NR,04/27/2015,04:00:00,5437957
14,59 ST,NR,04/27/2015,08:00:00,5438644
15,59 ST,NR,04/27/2015,10:04:25,5439192
16,59 ST,NR,04/27/2015,12:00:00,5439433
17,59 ST,NR,04/27/2015,16:00:00,5439840
18,59 ST,NR,04/27/2015,20:00:00,5440347
19,59 ST,NR,04/28/2015,00:00:00,5440514
20,59 ST,NR,04/28/2015,04:00:00,5440533
21,59 ST,NR,04/28/2015,08:00:00,5441225
22,59 ST,NR,04/28/2015,12:00:00,5442045
23,59 ST,NR,04/28/2015,16:00:00,5442480
24,59 ST,NR,04/28/2015,20:00:00,5442971
25,59 ST,NR,04/29/2015,00:00:00,5443147
26,59 ST,NR,04/29/2015,04:00:00,5443166
27,59 ST,NR,04/29/2015,08:00:00,5443844
28,59 ST,NR,04/29/2015,12:00:00,5444711
29,59 ST,NR,04/29/2015,16:00:00,5445158
30,59 ST,NR,04/29/2015,20:00:00,5445630
31,59 ST,NR,04/30/2015,00:00:00,5445798
32,59 ST,NR,04/30/2015,04:00:00,5445817
33,59 ST,NR,04/30/2015,08:00:00,5446528
34,59 ST,NR,04/30/2015,12:00:00,5447417
35,59 ST,NR,04/30/2015,16:00:00,5447826
36,59 ST,NR,04/30/2015,20:00:00,5448293
37,59 ST,NR,05/01/2015,00:00:00,5448471
38,59 ST,NR,05/01/2015,04:00:00,5448495
39,59 ST,NR,05/01/2015,08:00:00,5449148
40,59 ST,NR,05/01/2015,12:00:00,5449964
41,59 ST,NR,05/01/2015,16:00:00,5450383
42,59 ST,NR,05/01/2015,20:00:00,5450910
43,59 ST,NR,04/25/2015,00:00:00,5804059
44,59 ST,NR,04/25/2015,04:00:00,5804082
45,59 ST,NR,04/25/2015,08:00:00,5804197
46,59 ST,NR,04/25/2015,12:00:00,5804477
47,59 ST,NR,04/25/2015,16:00:00,5804803
48,59 ST,NR,04/25/2015,20:00:00,5805089
49,59 ST,NR,04/26/2015,00:00:00,5805196
50,59 ST,NR,04/26/2015,04:00:00,5805214
51,59 ST,NR,04/26/2015,08:00:00,5805270
52,59 ST,NR,04/26/2015,12:00:00,5805493
53,59 ST,NR,04/26/2015,16:00:00,5805764
54,59 ST,NR,04/26/2015,20:00:00,5805957
55,59 ST,NR,04/27/2015,00:00:00,5806028
56,59 ST,NR,04/27/2015,04:00:00,5806039
57,59 ST,NR,04/27/2015,08:00:00,5806391
58,59 ST,NR,04/27/2015,10:04:25,5806708
59,59 ST,NR,04/27/2015,12:00:00,5806822
60,59 ST,NR,04/27/2015,16:00:00,5807090
61,59 ST,NR,04/27/2015,20:00:00,5807569
62,59 ST,NR,04/28/2015,00:00:00,5807688
63,59 ST,NR,04/28/2015,04:00:00,5807696
64,59 ST,NR,04/28/2015,08:00:00,5808067
65,59 ST,NR,04/28/2015,12:00:00,5808553
66,59 ST,NR,04/28/2015,16:00:00,5808829
67,59 ST,NR,04/28/2015,20:00:00,5809330
68,59 ST,NR,04/29/2015,00:00:00,5809460
69,59 ST,NR,04/29/2015,04:00:00,5809473
70,59 ST,NR,04/29/2015,08:00:00,5809877
71,59 ST,NR,04/29/2015,12:00:00,5810350
72,59 ST,NR,04/29/2015,16:00:00,5810618
73,59 ST,NR,04/29/2015,20:00:00,5811093
74,59 ST,NR,04/30/2015,00:00:00,5811205
75,59 ST,NR,04/30/2015,04:00:00,5811220
76,59 ST,NR,04/30/2015,08:00:00,5811583
77,59 ST,NR,04/30/2015,12:00:00,5812013
78,59 ST,NR,04/30/2015,16:00:00,5812274
79,59 ST,NR,04/30/2015,20:00:00,5812762
80,59 ST,NR,05/01/2015,00:00:00,5812892
81,59 ST,NR,05/01/2015,04:00:00,5812908
82,59 ST,NR,05/01/2015,08:00:00,5813275
