,STATION,LINENAME,DATE,TIME,ENTRIES
0,59 ST,NR,10/10/2015,00:00:00,5796337
1,59 ST,NR,10/10/2015,04:00:00,5796371
2,59 ST,NR,10/10/2015,08:00:00,5796756
3,59 ST,NR,10/10/2015,12:00:00,5797587
4,59 ST,NR,10/10/2015,16:00:00,5798288
5,59 ST,NR,10/10/2015,20:00:00,5798909
6,59 ST,NR,10/11/2015,00:00:00,5799160
7,59 ST,NR,10/11/2015,04:00:00,5799232
8,59 ST,NR,10/11/2015,08:00:00,5799513
9,59 ST,NR,10/11/2015,12:00:00,5800360
10,59 ST,NR,10/11/2015,16:00:00,5801035
11,59 ST,NR,10/11/2015,20:00:00,5801506
12,59 ST,NR,10/12/2015,00:00:00,5801686
13,59 ST,NR,10/12/2015,04:00:00,5801734
14,59 ST,NR,10/12/2015,08:00:00,5802347
15,59 ST,NR,10/12/2015,12:00:00,5803392
16,59 ST,NR,10/12/2015,16:00:00,5803993
17,59 ST,NR,10/12/2015,20:00:00,5804691
18,59 ST,NR,10/13/2015,00:00:00,5804903
19,59 ST,NR,10/13/2015,04:00:00,5804936
20,59 ST,NR,10/13/2015,08:00:00,5806016
21,59 ST,NR,10/13/2015,12:00:00,5807416
22,59 ST,NR,10/13/2015,16:00:00,5808092
23,59 ST,NR,10/13/2015,20:00:00,5808885
24,59 ST,NR,10/14/2015,00:00:00,5809053
25,59 ST,NR,10/14/2015,04:00:00,5809088
26,59 ST,NR,10/14/2015,08:00:00,5810179
27,59 ST,NR,10/14/2015,12:00:00,5811549
28,59 ST,NR,10/14/2015,16:00:00,5812154
29,59 ST,NR,10/14/2015,20:00:00,5812915
30,59 ST,NR,10/15/2015,00:00:00,5813122
31,59 ST,NR,10/15/2015,04:00:00,5813164
32,59 ST,NR,10/15/2015,08:00:00,5814276
33,59 ST,NR,10/15/2015,12:00:00,5815667
34,59 ST,NR,10/15/2015,16:00:00,5816312
35,59 ST,NR,10/15/2015,20:00:00,5817096
36,59 ST,NR,10/16/2015,00:00:00,5817342
37,59 ST,NR,10/16/2015,04:00:00,5817376
38,59 ST,NR,10/16/2015,08:00:00,5818425
39,59 ST,NR,10/16/2015,12:00:00,5819744
40,59 ST,NR,10/16/2015,16:00:00,5820456
41,59 ST,NR,10/16/2015,20:00:00,5821219
42,59 ST,NR,10/10/2015,00:00:00,6045841
43,59 ST,NR,10/10/2015,04:00:00,6045864
44,59 ST,NR,10/10/2015,08:00:00,6046106
45,59 ST,NR,10/10/2015,12:00:00,6046726
46,59 ST,NR,10/10/2015,16:00:00,6047268
47,59 ST,NR,10/10/2015,20:00:00,6047769
48,59 ST,NR,10/11/2015,00:00:00,6047937
49,59 ST,NR,10/11/2015,04:00:00,6047965
50,59 ST,NR,10/11/2015,08:00:00,6048116
51,59 ST,NR,10/11/2015,12:00:00,6048641
52,59 ST,NR,10/11/2015,16:00:00,6049183
53,59 ST,NR,10/11/2015,20:00:00,6049556
54,59 ST,NR,10/12/2015,00:00:00,6049660
55,59 ST,NR,10/12/2015,04:00:00,6049690
56,59 ST,NR,10/12/2015,08:00:00,6050102
57,59 ST,NR,10/12/2015,12:00:00,6050828
58,59 ST,NR,10/12/2015,16:00:00,6051251
59,59 ST,NR,10/12/2015,20:00:00,6051835
60,59 ST,NR,10/13/2015,00:00:00,6051980
61,59 ST,NR,10/13/2015,04:00:00,6051997
62,59 ST,NR,10/13/2015,08:00:00,6052756
63,59 ST,NR,10/13/2015,12:00:00,6053657
64,59 ST,NR,10/13/2015,16:00:00,6054078
65,59 ST,NR,10/13/2015,20:00:00,6054796
66,59 ST,NR,10/14/2015,00:00:00,6054953
67,59 ST,NR,10/14/2015,04:00:00,6054970
68,59 ST,NR,10/14/2015,08:00:00,6055639
69,59 ST,NR,10/14/2015,12:00:00,6056587
70,59 ST,NR,10/14/2015,16:00:00,6057083
71,59 ST,NR,10/14/2015,20:00:00,6057774
72,59 ST,NR,10/15/2015,00:00:00,6057914
73,59 ST,NR,10/15/2015,04:00:00,6057937
74,59 ST,NR,10/15/2015,08:00:00,6058663
75,59 ST,NR,10/15/2015,12:00:00,6059562
76,59 ST,NR,10/15/2015,16:00:00,6060016
77,59 ST,NR,10/15/2015,20:00:00,6060762
78,59 ST,NR,10/16/2015,00:00:00,6060891
79,59 ST,NR,10/16/2015,04:00:00,6060909
80,59 ST,NR,10/16/2015,08:00:00,6061611
81,59 ST,NR,10/16/2015,12:00:00,6062481
82,59 ST,NR,10/16/2015,16:00:00,6062941
83,59 ST,NR,10/16/2015,20:00:00,6063642
84,59 ST,NR,10/10/2015,00:00:00,9628454
85,59 ST,NR,10/10/2015,04:00:00,9628497
86,59 ST,NR,10/10/2015,08:00:00,9628789
87,59 ST,NR,10/10/2015,12:00:00,9629390
88,59 ST,NR,10/10/2015,16:00:00,9629990
89,59 ST,NR,10/10/2015,20:00:00,9630500
90,59 ST,NR,10/11/2015,00:00:00,9630686
91,59 ST,NR,10/11/2015,04:00:00,9630730
92,59 ST,NR,10/11/2015,08:00:00,9630918
93,59 ST,NR,10/11/2015,12:00:00,9631411
94,59 ST,NR,10/11/2015,16:00:00,9631964
95,59 ST,NR,10/11/2015,20:00:00,9632370
96,59 ST,NR,10/12/2015,00:00:00,9632521
97,59 ST,NR,10/12/2015,04:00:00,9632567
98,59 ST,NR,10/12/2015,08:00:00,9632993
99,59 ST,NR,10/12/2015,12:00:00,9633652
100,59 ST,NR,10/12/2015,16:00:00,9634128
101,59 ST,NR,10/12/2015,20:00:00,9634943
102,59 ST,NR,10/13/2015,00:00:00,9635122
103,59 ST,NR,10/13/2015,04:00:00,9635166
104,59 ST,NR,10/13/2015,08:00:00,9635899
105,59 ST,NR,10/13/2015,12:00:00,9636763
106,59 ST,NR,10/13/2015,16:00:00,9637289
107,59 ST,NR,10/13/2015,20:00:00,9638165
108,59 ST,NR,10/14/2015,00:00:00,9638340
109,59 ST,NR,10/14/2015,04:00:00,9638371
110,59 ST,NR,10/14/2015,08:00:00,9639061
111,59 ST,NR,10/14/2015,12:00:00,9639957
112,59 ST,NR,10/14/2015,16:00:00,9640554
113,59 ST,NR,10/14/2015,20:00:00,9641510
114,59 ST,NR,10/15/2015,00:00:00,9641665
115,59 ST,NR,10/15/2015,04:00:00,9641705
116,59 ST,NR,10/15/2015,08:00:00,9642396
117,59 ST,NR,10/15/2015,12:00:00,9643255
118,59 ST,NR,10/15/2015,16:00:00,9643804
119,59 ST,NR,10/15/2015,20:00:00,9644675
120,59 ST,NR,10/16/2015,00:00:00,9644827
121,59 ST,NR,10/16/2015,04:00:00,9644859
122,59 ST,NR,10/16/2015,08:00:00,9645585
123,59 ST,NR,10/16/2015,12:00:00,9646450
124,59 ST,NR,10/16/2015,16:00:00,9646984
125,59 ST,NR,10/16/2015,20:00:00,9647869
126,59 ST,NR,10/10/2015,00:00:00,11064089
127,59 ST,NR,10/10/2015,04:00:00,11064137
128,59 ST,NR,10/10/2015,08:00:00,11064457
129,59 ST,NR,10/10/2015,12:00:00,11065075
130,59 ST,NR,10/10/2015,16:00:00,11065706
131,59 ST,NR,10/10/2015,20:00:00,11066311
132,59 ST,NR,10/11/2015,00:00:00,11066540
133,59 ST,NR,10/11/2015,04:00:00,11066589
134,59 ST,NR,10/11/2015,08:00:00,11066779
135,59 ST,NR,10/11/2015,12:00:00,11067303
136,59 ST,NR,10/11/2015,16:00:00,11067944
137,59 ST,NR,10/11/2015,20:00:00,11068367
138,59 ST,NR,10/12/2015,00:00:00,11068540
139,59 ST,NR,10/12/2015,04:00:00,11068584
140,59 ST,NR,10/12/2015,08:00:00,11069053
141,59 ST,NR,10/12/2015,12:00:00,11069815
142,59 ST,NR,10/12/2015,16:00:00,11070365
143,59 ST,NR,10/12/2015,20:00:00,11071326
144,59 ST,NR,10/13/2015,00:00:00,11071547
145,59 ST,NR,10/13/2015,04:00:00,11071574
146,59 ST,NR,10/13/2015,08:00:00,11072351
147,59 ST,NR,10/13/2015,12:00:00,11073385
148,59 ST,NR,10/13/2015,16:00:00,11074020
149,59 ST,NR,10/13/2015,20:00:00,11075079
150,59 ST,NR,10/14/2015,00:00:00,11075292
151,59 ST,NR,10/14/2015,04:00:00,11075326
152,59 ST,NR,10/14/2015,08:00:00,11076106
153,59 ST,NR,10/14/2015,12:00:00,11077098
154,59 ST,NR,10/14/2015,16:00:00,11077711
155,59 ST,NR,10/14/2015,20:00:00,11078740
156,59 ST,NR,10/15/2015,00:00:00,11078948
157,59 ST,NR,10/15/2015,04:00:00,11078991
158,59 ST,NR,10/15/2015,08:00:00,11079828
159,59 ST,NR,10/15/2015,12:00:00,11080795
160,59 ST,NR,10/15/2015,16:00:00,11081472
161,59 ST,NR,10/15/2015,20:00:00,11082551
162,59 ST,NR,10/16/2015,00:00:00,11082765
163,59 ST,NR,10/16/2015,04:00:00,11082812
164,59 ST,NR,10/16/2015,08:00:00,11083631
165,59 ST,NR,10/16/2015,12:00:00,11084583
166,59 ST,NR,10/16/2015,16:00:00,11085252
167,59 ST,NR,10/16/2015,20:00:00,11086272
168,59 ST,NR,10/10/2015,00:00:00,523
169,59 ST,NR,10/10/2015,04:00:00,523
170,59 ST,NR,10/10/2015,08:00:00,523
171,59 ST,NR,10/10/2015,00:00:00,0
172,59 ST,NR,10/10/2015,04:00:00,0
173,59 ST,NR,10/10/2015,08:00:00,0
174,59 ST,NR,10/10/2015,00:00:00,4006538
175,59 ST,NR,10/10/2015,04:00:00,4006538
176,59 ST,NR,10/10/2015,08:00:00,4006538
177,59 ST,NR,10/10/2015,00:00:00,9330853
178,59 ST,NR,10/10/2015,04:00:00,9330853
179,59 ST,NR,10/10/2015,08:00:00,9330853
180,59 ST,456NQR,10/10/2015,00:00:00,5670093
181,59 ST,456NQR,10/10/2015,04:00:00,5670122
182,59 ST,456NQR,10/10/2015,08:00:00,5670145
183,59 ST,456NQR,10/10/2015,12:00:00,5670219
