,STATION,LINENAME,DATE,TIME,ENTRIES
0,59 ST,NQR456,09/10/2016,00:00:00,5817505
1,59 ST,NQR456,09/10/2016,04:00:00,5817544
2,59 ST,NQR456,09/10/2016,08:00:00,5817564
3,59 ST,NQR456,09/10/2016,12:00:00,5817678
4,59 ST,NQR456,09/10/2016,16:00:00,5817925
5,59 ST,NQR456,09/10/2016,20:00:00,5818247
6,59 ST,NQR456,09/11/2016,00:00:00,5818403
7,59 ST,NQR456,09/11/2016,04:00:00,5818439
8,59 ST,NQR456,09/11/2016,08:00:00,5818451
9,59 ST,NQR456,09/11/2016,12:00:00,5818522
10,59 ST,NQR456,09/11/2016,16:00:00,5818722
11,59 ST,NQR456,09/11/2016,20:00:00,5818974
12,59 ST,NQR456,09/12/2016,00:00:00,5819116
13,59 ST,NQR456,09/12/2016,04:00:00,5819125
14,59 ST,NQR456,09/12/2016,08:00:00,5819168
15,59 ST,NQR456,09/12/2016,12:00:00,5819339
16,59 ST,NQR456,09/12/2016,16:00:00,5819681
17,59 ST,NQR456,09/12/2016,20:00:00,5820548
18,59 ST,NQR456,09/13/2016,00:00:00,5820776
19,59 ST,NQR456,09/13/2016,04:00:00,5820796
20,59 ST,NQR456,09/13/2016,08:00:00,5820850
21,59 ST,NQR456,09/13/2016,12:00:00,5821036
22,59 ST,NQR456,09/13/2016,16:00:00,5821371
23,59 ST,NQR456,09/13/2016,20:00:00,5822272
24,59 ST,NQR456,09/14/2016,00:00:00,5822527
25,59 ST,NQR456,09/14/2016,04:00:00,5822553
26,59 ST,NQR456,09/14/2016,08:00:00,5822613
27,59 ST,NQR456,09/14/2016,12:00:00,5822788
28,59 ST,NQR456,09/14/2016,16:00:00,5823167
29,59 ST,NQR456,09/14/2016,20:00:00,5824032
30,59 ST,NQR456,09/15/2016,00:00:00,5824271
31,59 ST,NQR456,09/15/2016,04:00:00,5824293
32,59 ST,NQR456,09/15/2016,08:00:00,5824339
33,59 ST,NQR456,09/15/2016,12:00:00,5824492
34,59 ST,NQR456,09/15/2016,16:00:00,5824858
35,59 ST,NQR456,09/15/2016,20:00:00,5825807
36,59 ST,NQR456,09/16/2016,00:00:00,5826092
37,59 ST,NQR456,09/16/2016,04:00:00,5826120
38,59 ST,NQR456,09/16/2016,08:00:00,5826171
39,59 ST,NQR456,09/16/2016,12:00:00,5826346
40,59 ST,NQR456,09/16/2016,16:00:00,5826719
41,59 ST,NQR456,09/16/2016,20:00:00,5827597
42,59 ST,NQR456,09/10/2016,00:00:00,5344181
43,59 ST,NQR456,09/10/2016,04:00:00,5344205
44,59 ST,NQR456,09/10/2016,08:00:00,5344221
45,59 ST,NQR456,09/10/2016,12:00:00,5344314
46,59 ST,NQR456,09/10/2016,16:00:00,5344568
47,59 ST,NQR456,09/10/2016,20:00:00,5344852
48,59 ST,NQR456,09/11/2016,00:00:00,5345000
49,59 ST,NQR456,09/11/2016,04:00:00,5345026
50,59 ST,NQR456,09/11/2016,08:00:00,5345034
51,59 ST,NQR456,09/11/2016,12:00:00,5345118
52,59 ST,NQR456,09/11/2016,16:00:00,5345298
53,59 ST,NQR456,09/11/2016,20:00:00,5345527
54,59 ST,NQR456,09/12/2016,00:00:00,5345654
55,59 ST,NQR456,09/12/2016,04:00:00,5345665
56,59 ST,NQR456,09/12/2016,08:00:00,5345701
57,59 ST,NQR456,09/12/2016,12:00:00,5345876
58,59 ST,NQR456,09/12/2016,16:00:00,5346146
59,59 ST,NQR456,09/12/2016,20:00:00,5346829
60,59 ST,NQR456,09/13/2016,00:00:00,5346975
61,59 ST,NQR456,09/13/2016,04:00:00,5346987
62,59 ST,NQR456,09/13/2016,08:00:00,5347034
63,59 ST,NQR456,09/13/2016,12:00:00,5347210
64,59 ST,NQR456,09/13/2016,16:00:00,5347512
65,59 ST,NQR456,09/13/2016,20:00:00,5348307
66,59 ST,NQR456,09/14/2016,00:00:00,5348482
67,59 ST,NQR456,09/14/2016,04:00:00,5348495
68,59 ST,NQR456,09/14/2016,08:00:00,5348556
69,59 ST,NQR456,09/14/2016,12:00:00,5348741
70,59 ST,NQR456,09/14/2016,16:00:00,5349023
71,59 ST,NQR456,09/14/2016,20:00:00,5349791
72,59 ST,NQR456,09/15/2016,00:00:00,5349970
73,59 ST,NQR456,09/15/2016,04:00:00,5349978
74,59 ST,NQR456,09/15/2016,08:00:00,5350027
75,59 ST,NQR456,09/15/2016,12:00:00,5350199
76,59 ST,NQR456,09/15/2016,16:00:00,5350485
77,59 ST,NQR456,09/15/2016,20:00:00,5351197
78,59 ST,NQR456,09/16/2016,00:00:00,5351421
79,59 ST,NQR456,09/16/2016,04:00:00,5351435
80,59 ST,NQR456,09/16/2016,08:00:00,5351484
81,59 ST,NQR456,09/16/2016,12:00:00,5351639
82,59 ST,NQR456,09/16/2016,16:00:00,5351946
83,59 ST,NQR456,09/16/2016,20:00:00,5352683
84,59 ST,NQR456,09/10/2016,00:00:00,766935
85,59 ST,NQR456,09/10/2016,04:00:00,766970
86,59 ST,NQR456,09/10/2016,08:00:00,766991
87,59 ST,NQR456,09/10/2016,12:00:00,767068
88,59 ST,NQR456,09/10/2016,16:00:00,767248
89,59 ST,NQR456,09/10/2016,20:00:00,767498
90,59 ST,NQR456,09/11/2016,00:00:00,767686
91,59 ST,NQR456,09/11/2016,04:00:00,767717
92,59 ST,NQR456,09/11/2016,08:00:00,767725
93,59 ST,NQR456,09/11/2016,12:00:00,767800
94,59 ST,NQR456,09/11/2016,16:00:00,767933
95,59 ST,NQR456,09/11/2016,20:00:00,768135
96,59 ST,NQR456,09/12/2016,00:00:00,768264
97,59 ST,NQR456,09/12/2016,04:00:00,768271
98,59 ST,NQR456,09/12/2016,08:00:00,768313
99,59 ST,NQR456,09/12/2016,12:00:00,768415
100,59 ST,NQR456,09/12/2016,16:00:00,768624
101,59 ST,NQR456,09/12/2016,20:00:00,769170
102,59 ST,NQR456,09/13/2016,00:00:00,769362
103,59 ST,NQR456,09/13/2016,04:00:00,769376
104,59 ST,NQR456,09/13/2016,08:00:00,769419
105,59 ST,NQR456,09/13/2016,12:00:00,769528
106,59 ST,NQR456,09/13/2016,16:00:00,769787
107,59 ST,NQR456,09/13/2016,20:00:00,770303
108,59 ST,NQR456,09/14/2016,00:00:00,770493
109,59 ST,NQR456,09/14/2016,04:00:00,770508
110,59 ST,NQR456,09/14/2016,08:00:00,770549
111,59 ST,NQR456,09/14/2016,12:00:00,770671
112,59 ST,NQR456,09/14/2016,16:00:00,770896
113,59 ST,NQR456,09/14/2016,20:00:00,771392
114,59 ST,NQR456,09/15/2016,00:00:00,771610
115,59 ST,NQR456,09/15/2016,04:00:00,771623
116,59 ST,NQR456,09/15/2016,08:00:00,771676
117,59 ST,NQR456,09/15/2016,12:00:00,771796
118,59 ST,NQR456,09/15/2016,16:00:00,772006
119,59 ST,NQR456,09/15/2016,20:00:00,772562
120,59 ST,NQR456,09/16/2016,00:00:00,772790
121,59 ST,NQR456,09/16/2016,04:00:00,772810
122,59 ST,NQR456,09/16/2016,08:00:00,772842
123,59 ST,NQR456,09/16/2016,12:00:00,772950
124,59 ST,NQR456,09/16/2016,16:00:00,773194
125,59 ST,NQR456,09/16/2016,20:00:00,773716
126,59 ST,NQR456,09/10/2016,00:00:00,5334462
127,59 ST,NQR456,09/10/2016,04:00:00,5334462
128,59 ST,NQR456,09/10/2016,08:00:00,5334462
129,59 ST,NQR456,09/10/2016,12:00:00,5334462
130,59 ST,NQR456,09/10/2016,16:00:00,5334462
131,59 ST,NQR456,09/10/2016,20:00:00,5334462
132,59 ST,NQR456,09/11/2016,00:00:00,5334462
133,59 ST,NQR456,09/11/2016,04:00:00,5334462
134,59 ST,NQR456,09/11/2016,08:00:00,5334462
135,59 ST,NQR456,09/11/2016,12:00:00,5334462
136,59 ST,NQR456,09/11/2016,16:00:00,5334462
137,59 ST,NQR456,09/11/2016,20:00:00,5334462
138,59 ST,NQR456,09/12/2016,00:00:00,5334462
139,59 ST,NQR456,09/12/2016,04:00:00,5334462
140,59 ST,NQR456,09/12/2016,08:00:00,5334462
141,59 ST,NQR456,09/12/2016,12:00:00,5334462
142,59 ST,NQR456,09/12/2016,16:00:00,5334462
143,59 ST,NQR456,09/12/2016,20:00:00,5334462
144,59 ST,NQR456,09/13/2016,00:00:00,5334462
145,59 ST,NQR456,09/13/2016,04:00:00,5334462
146,59 ST,NQR456,09/13/2016,08:00:00,5334462
147,59 ST,NQR456,09/13/2016,12:00:00,5334462
148,59 ST,NQR456,09/13/2016,16:00:00,5334462
149,59 ST,NQR456,09/13/2016,20:00:00,5334462
150,59 ST,NQR456,09/14/2016,00:00:00,5334462
151,59 ST,NQR456,09/14/2016,04:00:00,5334462
152,59 ST,NQR456,09/14/2016,08:00:00,5334462
153,59 ST,NQR456,09/14/2016,12:00:00,5334462
154,59 ST,NQR456,09/14/2016,16:00:00,5334462
155,59 ST,NQR456,09/14/2016,20:00:00,5334462
156,59 ST,NQR456,09/15/2016,00:00:00,5334462
157,59 ST,NQR456,09/15/2016,04:00:00,5334462
158,59 ST,NQR456,09/15/2016,08:00:00,5334462
159,59 ST,NQR456,09/15/2016,12:00:00,5334462
160,59 ST,NQR456,09/15/2016,16:00:00,5334462
161,59 ST,NQR456,09/15/2016,20:00:00,5334462
162,59 ST,NQR456,09/16/2016,00:00:00,5334462
163,59 ST,NQR456,09/16/2016,04:00:00,5334462
164,59 ST,NQR456,09/16/2016,08:00:00,5334462
165,59 ST,NQR456,09/16/2016,12:00:00,5334462
166,59 ST,NQR456,09/16/2016,16:00:00,5334462
167,59 ST,NQR456,09/16/2016,20:00:00,5334462
168,59 ST,NQR456,09/10/2016,00:00:00,5052167
169,59 ST,NQR456,09/10/2016,04:00:00,5052246
170,59 ST,NQR456,09/10/2016,08:00:00,5052290
171,59 ST,NQR456,09/10/2016,12:00:00,5052505
172,59 ST,NQR456,09/10/2016,16:00:00,5052857
173,59 ST,NQR456,09/10/2016,20:00:00,5053270
174,59 ST,NQR456,09/11/2016,00:00:00,5053578
175,59 ST,NQR456,09/11/2016,04:00:00,5053645
176,59 ST,NQR456,09/11/2016,08:00:00,5053665
177,59 ST,NQR456,09/11/2016,12:00:00,5053811
178,59 ST,NQR456,09/11/2016,16:00:00,5054108
179,59 ST,NQR456,09/11/2016,20:00:00,5054452
180,59 ST,NQR456,09/12/2016,00:00:00,5054716
181,59 ST,NQR456,09/12/2016,04:00:00,5054743
182,59 ST,NQR456,09/12/2016,08:00:00,5054818
183,59 ST,NQR456,09/12/2016,12:00:00,5055079
184,59 ST,NQR456,09/12/2016,16:00:00,5055501
185,59 ST,NQR456,09/12/2016,20:00:00,5056369
186,59 ST,NQR456,09/13/2016,00:00:00,5056706
187,59 ST,NQR456,09/13/2016,04:00:00,5056736
188,59 ST,NQR456,09/13/2016,08:00:00,5056823
189,59 ST,NQR456,09/13/2016,12:00:00,5057091
190,59 ST,NQR456,09/13/2016,16:00:00,5057497
191,59 ST,NQR456,09/13/2016,20:00:00,5058328
192,59 ST,NQR456,09/14/2016,00:00:00,5058686
193,59 ST,NQR456,09/14/2016,04:00:00,5058715
194,59 ST,NQR456,09/14/2016,08:00:00,5058805
195,59 ST,NQR456,09/14/2016,12:00:00,5059073
196,59 ST,NQR456,09/14/2016,16:00:00,5059548
197,59 ST,NQR456,09/14/2016,20:00:00,5060451
198,59 ST,NQR456,09/15/2016,00:00:00,5060839
199,59 ST,NQR456,09/15/2016,04:00:00,5060876
200,59 ST,NQR456,09/15/2016,08:00:00,5060952
201,59 ST,NQR456,09/15/2016,12:00:00,5061227
202,59 ST,NQR456,09/15/2016,16:00:00,5061673
203,59 ST,NQR456,09/15/2016,20:00:00,5062568
204,59 ST,NQR456,09/16/2016,00:00:00,5062960
205,59 ST,NQR456,09/16/2016,04:00:00,5063012
206,59 ST,NQR456,09/16/2016,08:00:00,5063086
207,59 ST,NQR456,09/16/2016,12:00:00,5063374
208,59 ST,NQR456,09/16/2016,16:00:00,5063874
209,59 ST,NQR456,09/16/2016,20:00:00,5064767
210,59 ST,NQR456,09/10/2016,00:00:00,4692803
211,59 ST,NQR456,09/10/2016,04:00:00,4692834
212,59 ST,NQR456,09/10/2016,08:00:00,4692853
213,59 ST,NQR456,09/10/2016,12:00:00,4692979
214,59 ST,NQR456,09/10/2016,16:00:00,4693230
215,59 ST,NQR456,09/10/2016,20:00:00,4693536
216,59 ST,NQR456,09/11/2016,00:00:00,4693734
217,59 ST,NQR456,09/11/2016,04:00:00,4693778
218,59 ST,NQR456,09/11/2016,08:00:00,4693795
219,59 ST,NQR456,09/11/2016,12:00:00,4693894
220,59 ST,NQR456,09/11/2016,16:00:00,4694069
221,59 ST,NQR456,09/11/2016,20:00:00,4694297
222,59 ST,NQR456,09/12/2016,00:00:00,4694454
223,59 ST,NQR456,09/12/2016,04:00:00,4694472
224,59 ST,NQR456,09/12/2016,08:00:00,4694520
225,59 ST,NQR456,09/12/2016,12:00:00,4694748
226,59 ST,NQR456,09/12/2016,16:00:00,4695035
227,59 ST,NQR456,09/12/2016,20:00:00,4695725
228,59 ST,NQR456,09/13/2016,00:00:00,4695952
229,59 ST,NQR456,09/13/2016,04:00:00,4695968
230,59 ST,NQR456,09/13/2016,08:00:00,4696036
231,59 ST,NQR456,09/13/2016,12:00:00,4696266
232,59 ST,NQR456,09/13/2016,16:00:00,4696631
