,STATION,LINENAME,DATE,TIME,ENTRIES
0,59 ST,NQR456,09/17/2016,00:00:00,5827822
1,59 ST,NQR456,09/17/2016,04:00:00,5827867
2,59 ST,NQR456,09/17/2016,08:00:00,5827899
3,59 ST,NQR456,09/17/2016,12:00:00,5828023
4,59 ST,NQR456,09/17/2016,16:00:00,5828307
5,59 ST,NQR456,09/17/2016,20:00:00,5828712
6,59 ST,NQR456,09/18/2016,00:00:00,5828891
7,59 ST,NQR456,09/18/2016,04:00:00,5828932
8,59 ST,NQR456,09/18/2016,08:00:00,5828943
9,59 ST,NQR456,09/18/2016,12:00:00,5829020
10,59 ST,NQR456,09/18/2016,16:00:00,5829183
11,59 ST,NQR456,09/18/2016,20:00:00,5829446
12,59 ST,NQR456,09/19/2016,00:00:00,5829595
13,59 ST,NQR456,09/19/2016,04:00:00,5829611
14,59 ST,NQR456,09/19/2016,08:00:00,5829654
15,59 ST,NQR456,09/19/2016,12:00:00,5829861
16,59 ST,NQR456,09/19/2016,16:00:00,5830196
17,59 ST,NQR456,09/19/2016,20:00:00,5831062
18,59 ST,NQR456,09/20/2016,00:00:00,5831286
19,59 ST,NQR456,09/20/2016,04:00:00,5831303
20,59 ST,NQR456,09/20/2016,08:00:00,5831349
21,59 ST,NQR456,09/20/2016,12:00:00,5831579
22,59 ST,NQR456,09/20/2016,16:00:00,5831916
23,59 ST,NQR456,09/20/2016,20:00:00,5832840
24,59 ST,NQR456,09/21/2016,00:00:00,5833069
25,59 ST,NQR456,09/21/2016,04:00:00,5833089
26,59 ST,NQR456,09/21/2016,08:00:00,5833146
27,59 ST,NQR456,09/21/2016,12:00:00,5833322
28,59 ST,NQR456,09/21/2016,16:00:00,5833693
29,59 ST,NQR456,09/21/2016,20:00:00,5834655
30,59 ST,NQR456,09/22/2016,00:00:00,5834901
31,59 ST,NQR456,09/22/2016,04:00:00,5834919
32,59 ST,NQR456,09/22/2016,08:00:00,5834979
33,59 ST,NQR456,09/22/2016,12:00:00,5835186
34,59 ST,NQR456,09/22/2016,16:00:00,5835513
35,59 ST,NQR456,09/22/2016,20:00:00,5836432
36,59 ST,NQR456,09/23/2016,00:00:00,5836697
37,59 ST,NQR456,09/23/2016,04:00:00,5836724
38,59 ST,NQR456,09/23/2016,08:00:00,5836778
39,59 ST,NQR456,09/23/2016,12:00:00,5836958
40,59 ST,NQR456,09/23/2016,16:00:00,5837325
41,59 ST,NQR456,09/23/2016,20:00:00,5838234
42,59 ST,NQR456,09/17/2016,00:00:00,5352878
43,59 ST,NQR456,09/17/2016,04:00:00,5352915
44,59 ST,NQR456,09/17/2016,08:00:00,5352933
45,59 ST,NQR456,09/17/2016,12:00:00,5353057
46,59 ST,NQR456,09/17/2016,16:00:00,5353324
47,59 ST,NQR456,09/17/2016,20:00:00,5353669
48,59 ST,NQR456,09/18/2016,00:00:00,5353828
49,59 ST,NQR456,09/18/2016,04:00:00,5353868
50,59 ST,NQR456,09/18/2016,08:00:00,5353881
51,59 ST,NQR456,09/18/2016,12:00:00,5353943
52,59 ST,NQR456,09/18/2016,16:00:00,5354127
53,59 ST,NQR456,09/18/2016,20:00:00,5354354
54,59 ST,NQR456,09/19/2016,00:00:00,5354472
55,59 ST,NQR456,09/19/2016,04:00:00,5354480
56,59 ST,NQR456,09/19/2016,08:00:00,5354524
57,59 ST,NQR456,09/19/2016,12:00:00,5354697
58,59 ST,NQR456,09/19/2016,16:00:00,5354976
59,59 ST,NQR456,09/19/2016,20:00:00,5355685
60,59 ST,NQR456,09/20/2016,00:00:00,5355847
61,59 ST,NQR456,09/20/2016,04:00:00,5355856
62,59 ST,NQR456,09/20/2016,08:00:00,5355910
63,59 ST,NQR456,09/20/2016,12:00:00,5356095
64,59 ST,NQR456,09/20/2016,16:00:00,5356434
65,59 ST,NQR456,09/20/2016,20:00:00,5357224
66,59 ST,NQR456,09/21/2016,00:00:00,5357401
67,59 ST,NQR456,09/21/2016,04:00:00,5357420
68,59 ST,NQR456,09/21/2016,08:00:00,5357472
69,59 ST,NQR456,09/21/2016,12:00:00,5357652
70,59 ST,NQR456,09/21/2016,16:00:00,5357969
71,59 ST,NQR456,09/21/2016,20:00:00,5358687
72,59 ST,NQR456,09/22/2016,00:00:00,5358895
73,59 ST,NQR456,09/22/2016,04:00:00,5358913
74,59 ST,NQR456,09/22/2016,08:00:00,5358963
75,59 ST,NQR456,09/22/2016,12:00:00,5359139
76,59 ST,NQR456,09/22/2016,16:00:00,5359440
77,59 ST,NQR456,09/22/2016,20:00:00,5360142
78,59 ST,NQR456,09/23/2016,00:00:00,5360340
79,59 ST,NQR456,09/23/2016,04:00:00,5360360
80,59 ST,NQR456,09/23/2016,08:00:00,5360410
81,59 ST,NQR456,09/23/2016,12:00:00,5360597
82,59 ST,NQR456,09/23/2016,16:00:00,5360939
83,59 ST,NQR456,09/23/2016,20:00:00,5361702
84,59 ST,NQR456,09/17/2016,00:00:00,773898
85,59 ST,NQR456,09/17/2016,04:00:00,773923
86,59 ST,NQR456,09/17/2016,08:00:00,773932
87,59 ST,NQR456,09/17/2016,12:00:00,774018
88,59 ST,NQR456,09/17/2016,16:00:00,774224
89,59 ST,NQR456,09/17/2016,20:00:00,774496
90,59 ST,NQR456,09/18/2016,00:00:00,774676
91,59 ST,NQR456,09/18/2016,04:00:00,774705
92,59 ST,NQR456,09/18/2016,08:00:00,774720
93,59 ST,NQR456,09/18/2016,12:00:00,774786
94,59 ST,NQR456,09/18/2016,16:00:00,774962
95,59 ST,NQR456,09/18/2016,20:00:00,775208
96,59 ST,NQR456,09/19/2016,00:00:00,775352
97,59 ST,NQR456,09/19/2016,04:00:00,775362
98,59 ST,NQR456,09/19/2016,08:00:00,775414
99,59 ST,NQR456,09/19/2016,12:00:00,775523
100,59 ST,NQR456,09/19/2016,16:00:00,775741
101,59 ST,NQR456,09/19/2016,20:00:00,776245
102,59 ST,NQR456,09/20/2016,00:00:00,776446
103,59 ST,NQR456,09/20/2016,04:00:00,776457
104,59 ST,NQR456,09/20/2016,08:00:00,776502
105,59 ST,NQR456,09/20/2016,12:00:00,776661
106,59 ST,NQR456,09/20/2016,16:00:00,776878
107,59 ST,NQR456,09/20/2016,20:00:00,777518
108,59 ST,NQR456,09/21/2016,00:00:00,777720
109,59 ST,NQR456,09/21/2016,04:00:00,777735
110,59 ST,NQR456,09/21/2016,08:00:00,777776
111,59 ST,NQR456,09/21/2016,12:00:00,777899
112,59 ST,NQR456,09/21/2016,16:00:00,778132
113,59 ST,NQR456,09/21/2016,20:00:00,778704
114,59 ST,NQR456,09/22/2016,00:00:00,778918
115,59 ST,NQR456,09/22/2016,04:00:00,778928
116,59 ST,NQR456,09/22/2016,08:00:00,778980
117,59 ST,NQR456,09/22/2016,12:00:00,779108
118,59 ST,NQR456,09/22/2016,16:00:00,779329
119,59 ST,NQR456,09/22/2016,20:00:00,779837
120,59 ST,NQR456,09/23/2016,00:00:00,780059
121,59 ST,NQR456,09/23/2016,04:00:00,780079
122,59 ST,NQR456,09/23/2016,08:00:00,780117
123,59 ST,NQR456,09/23/2016,12:00:00,780240
124,59 ST,NQR456,09/23/2016,16:00:00,780465
125,59 ST,NQR456,09/23/2016,20:00:00,781018
126,59 ST,NQR456,09/17/2016,00:00:00,5334462
127,59 ST,NQR456,09/17/2016,04:00:00,5334462
128,59 ST,NQR456,09/17/2016,08:00:00,5334462
129,59 ST,NQR456,09/17/2016,12:00:00,5334462
130,59 ST,NQR456,09/17/2016,16:00:00,5334462
131,59 ST,NQR456,09/17/2016,20:00:00,5334462
132,59 ST,NQR456,09/18/2016,00:00:00,5334462
133,59 ST,NQR456,09/18/2016,04:00:00,5334462
134,59 ST,NQR456,09/18/2016,08:00:00,5334462
135,59 ST,NQR456,09/18/2016,12:00:00,5334462
136,59 ST,NQR456,09/18/2016,16:00:00,5334462
137,59 ST,NQR456,09/18/2016,20:00:00,5334462
138,59 ST,NQR456,09/19/2016,00:00:00,5334462
139,59 ST,NQR456,09/19/2016,04:00:00,5334462
140,59 ST,NQR456,09/19/2016,08:00:00,5334462
141,59 ST,NQR456,09/19/2016,12:00:00,5334462
142,59 ST,NQR456,09/19/2016,16:00:00,5334462
143,59 ST,NQR456,09/19/2016,20:00:00,5334462
144,59 ST,NQR456,09/20/2016,00:00:00,5334462
145,59 ST,NQR456,09/20/2016,04:00:00,5334462
146,59 ST,NQR456,09/20/2016,08:00:00,5334462
147,59 ST,NQR456,09/20/2016,12:00:00,5334462
148,59 ST,NQR456,09/20/2016,16:00:00,5334462
149,59 ST,NQR456,09/20/2016,20:00:00,5334462
150,59 ST,NQR456,09/21/2016,00:00:00,5334462
151,59 ST,NQR456,09/21/2016,04:00:00,5334462
152,59 ST,NQR456,09/21/2016,08:00:00,5334462
153,59 ST,NQR456,09/21/2016,12:00:00,5334462
154,59 ST,NQR456,09/21/2016,16:00:00,5334462
155,59 ST,NQR456,09/21/2016,20:00:00,5334462
156,59 ST,NQR456,09/22/2016,00:00:00,5334462
157,59 ST,NQR456,09/22/2016,04:00:00,5334462
158,59 ST,NQR456,09/22/2016,08:00:00,5334462
159,59 ST,NQR456,09/22/2016,12:00:00,5334462
160,59 ST,NQR456,09/22/2016,16:00:00,5334462
161,59 ST,NQR456,09/22/2016,20:00:00,5334462
162,59 ST,NQR456,09/23/2016,00:00:00,5334462
163,59 ST,NQR456,09/23/2016,04:00:00,5334462
164,59 ST,NQR456,09/23/2016,08:00:00,5334462
165,59 ST,NQR456,09/23/2016,12:00:00,5334462
166,59 ST,NQR456,09/23/2016,16:00:00,5334462
167,59 ST,NQR456,09/23/2016,20:00:00,5334462
168,59 ST,NQR456,09/17/2016,00:00:00,5065149
169,59 ST,NQR456,09/17/2016,04:00:00,5065228
170,59 ST,NQR456,09/17/2016,08:00:00,5065262
171,59 ST,NQR456,09/17/2016,12:00:00,5065447
172,59 ST,NQR456,09/17/2016,16:00:00,5065843
173,59 ST,NQR456,09/17/2016,20:00:00,5066314
174,59 ST,NQR456,09/18/2016,00:00:00,5066670
175,59 ST,NQR456,09/18/2016,04:00:00,5066756
176,59 ST,NQR456,09/18/2016,08:00:00,5066791
177,59 ST,NQR456,09/18/2016,12:00:00,5066949
178,59 ST,NQR456,09/18/2016,16:00:00,5067048
179,59 ST,NQR456,09/18/2016,20:00:00,5067048
180,59 ST,NQR456,09/19/2016,00:00:00,5067048
181,59 ST,NQR456,09/19/2016,04:00:00,5067048
182,59 ST,NQR456,09/19/2016,08:00:00,5067095
183,59 ST,NQR456,09/19/2016,12:00:00,5067402
184,59 ST,NQR456,09/19/2016,16:00:00,5067818
185,59 ST,NQR456,09/19/2016,20:00:00,5068768
186,59 ST,NQR456,09/20/2016,00:00:00,5069088
187,59 ST,NQR456,09/20/2016,04:00:00,5069111
188,59 ST,NQR456,09/20/2016,08:00:00,5069192
189,59 ST,NQR456,09/20/2016,12:00:00,5069523
190,59 ST,NQR456,09/20/2016,16:00:00,5070020
191,59 ST,NQR456,09/20/2016,20:00:00,5070982
192,59 ST,NQR456,09/21/2016,00:00:00,5071359
193,59 ST,NQR456,09/21/2016,04:00:00,5071393
194,59 ST,NQR456,09/21/2016,08:00:00,5071481
195,59 ST,NQR456,09/21/2016,12:00:00,5071769
196,59 ST,NQR456,09/21/2016,16:00:00,5072247
197,59 ST,NQR456,09/21/2016,20:00:00,5073126
198,59 ST,NQR456,09/22/2016,00:00:00,5073509
199,59 ST,NQR456,09/22/2016,04:00:00,5073544
200,59 ST,NQR456,09/22/2016,08:00:00,5073615
201,59 ST,NQR456,09/22/2016,12:00:00,5073905
202,59 ST,NQR456,09/22/2016,16:00:00,5074349
203,59 ST,NQR456,09/22/2016,20:00:00,5075324
204,59 ST,NQR456,09/23/2016,00:00:00,5075715
205,59 ST,NQR456,09/23/2016,04:00:00,5075768
206,59 ST,NQR456,09/23/2016,08:00:00,5075847
207,59 ST,NQR456,09/23/2016,12:00:00,5076142
208,59 ST,NQR456,09/23/2016,16:00:00,5076607
209,59 ST,NQR456,09/23/2016,20:00:00,5077614
210,59 ST,NQR456,09/17/2016,00:00:00,4702810
211,59 ST,NQR456,09/17/2016,04:00:00,4702867
212,59 ST,NQR456,09/17/2016,08:00:00,4702894
213,59 ST,NQR456,09/17/2016,12:00:00,4703004
214,59 ST,NQR456,09/17/2016,16:00:00,4703271
215,59 ST,NQR456,09/17/2016,20:00:00,4703631
216,59 ST,NQR456,09/18/2016,00:00:00,4703858
217,59 ST,NQR456,09/18/2016,04:00:00,4703906
218,59 ST,NQR456,09/18/2016,08:00:00,4703924
219,59 ST,NQR456,09/18/2016,12:00:00,4704017
220,59 ST,NQR456,09/18/2016,16:00:00,4704363
221,59 ST,NQR456,09/18/2016,20:00:00,4704912
222,59 ST,NQR456,09/19/2016,00:00:00,4705287
223,59 ST,NQR456,09/19/2016,04:00:00,4705323
224,59 ST,NQR456,09/19/2016,08:00:00,4705445
225,59 ST,NQR456,09/19/2016,12:00:00,4705709
226,59 ST,NQR456,09/19/2016,16:00:00,4706005
227,59 ST,NQR456,09/19/2016,20:00:00,4706743
228,59 ST,NQR456,09/20/2016,00:00:00,4706985
229,59 ST,NQR456,09/20/2016,04:00:00,4706994
230,59 ST,NQR456,09/20/2016,08:00:00,4707071
231,59 ST,NQR456,09/20/2016,12:00:00,4707343
232,59 ST,NQR456,09/20/2016,16:00:00,4707684
233,59 ST,NQR456,09/20/2016,20:00:00,4708550
234,59 ST,NQR456,09/21/2016,00:00:00,4708815
235,59 ST,NQR456,09/21/2016,04:00:00,4708838
236,59 ST,NQR456,09/21/2016,08:00:00,4708900
237,59 ST,NQR456,09/21/2016,12:00:00,4709141
238,59 ST,NQR456,09/21/2016,16:00:00,4709524
239,59 ST,NQR456,09/21/2016,20:00:00,4710290
240,59 ST,NQR456,09/22/2016,00:00:00,4710543
241,59 ST,NQR456,09/22/2016,04:00:00,4710563
242,59 ST,NQR456,09/22/2016,08:00:00,4710626
243,59 ST,NQR456,09/22/2016,12:00:00,4710883
244,59 ST,NQR456,09/22/2016,16:00:00,4711195
245,59 ST,NQR456,09/22/2016,20:00:00,4711973
246,59 ST,NQR456,09/23/2016,00:00:00,4712202
247,59 ST,NQR456,09/23/2016,04:00:00,4712232
248,59 ST,NQR456,09/23/2016,08:00:00,4712286
249,59 ST,NQR456,09/23/2016,12:00:00,4712479
250,59 ST,NQR456,09/23/2016,16:00:00,4712849
251,59 ST,NQR456,09/23/2016,20:00:00,4713651
252,59 ST,NQR456,09/17/2016,00:00:00,5948672
253,59 ST,NQR456,09/17/2016,04:00:00,5948732
254,59 ST,NQR456,09/17/2016,08:00:00,5948751
255,59 ST,NQR456,09/17/2016,12:00:00,5948880
256,59 ST,NQR456,09/17/2016,16:00:00,5949188
257,59 ST,NQR456,09/17/2016,20:00:00,5949631
258,59 ST,NQR456,09/18/2016,00:00:00,5949891
259,59 ST,NQR456,09/18/2016,04:00:00,5949949
260,59 ST,NQR456,09/18/2016,08:00:00,5949971
261,59 ST,NQR456,09/18/2016,12:00:00,5950074
262,59 ST,NQR456,09/18/2016,16:00:00,5950338
263,59 ST,NQR456,09/18/2016,20:00:00,5950622
264,59 ST,NQR456,09/19/2016,00:00:00,5950816
265,59 ST,NQR456,09/19/2016,04:00:00,5950836
266,59 ST,NQR456,09/19/2016,08:00:00,5950935
267,59 ST,NQR456,09/19/2016,12:00:00,5951322
268,59 ST,NQR456,09/19/2016,16:00:00,5951654
269,59 ST,NQR456,09/19/2016,20:00:00,5952529
270,59 ST,NQR456,09/20/2016,00:00:00,5952762
271,59 ST,NQR456,09/20/2016,04:00:00,5952783
272,59 ST,NQR456,09/20/2016,08:00:00,5952877
273,59 ST,NQR456,09/20/2016,12:00:00,5953250
274,59 ST,NQR456,09/20/2016,16:00:00,5953628
275,59 ST,NQR456,09/20/2016,20:00:00,5954493
276,59 ST,NQR456,09/21/2016,00:00:00,5954799
277,59 ST,NQR456,09/21/2016,04:00:00,5954830
278,59 ST,NQR456,09/21/2016,08:00:00,5954922
279,59 ST,NQR456,09/21/2016,12:00:00,5955289
280,59 ST,NQR456,09/21/2016,16:00:00,5955685
281,59 ST,NQR456,09/21/2016,20:00:00,5956637
282,59 ST,NQR456,09/22/2016,00:00:00,5956952
283,59 ST,NQR456,09/22/2016,04:00:00,5956983
284,59 ST,NQR456,09/22/2016,08:00:00,5957068
285,59 ST,NQR456,09/22/2016,12:00:00,5957419
286,59 ST,NQR456,09/22/2016,16:00:00,5957813
287,59 ST,NQR456,09/22/2016,20:00:00,5958738
288,59 ST,NQR456,09/23/2016,00:00:00,5959032
289,59 ST,NQR456,09/23/2016,04:00:00,5959065
290,59 ST,NQR456,09/23/2016,08:00:00,5959143
291,59 ST,NQR456,09/23/2016,12:00:00,5959459
292,59 ST,NQR456,09/23/2016,16:00:00,5959841
293,59 ST,NQR456,09/23/2016,20:00:00,5960728
294,59 ST,NQR456,09/17/2016,00:00:00,9609828
295,59 ST,NQR456,09/17/2016,04:00:00,9609931
296,59 ST,NQR456,09/17/2016,08:00:00,9609999
297,59 ST,NQR456,09/17/2016,12:00:00,9610270
298,59 ST,NQR456,09/17/2016,16:00:00,9610725
299,59 ST,NQR456,09/17/2016,20:00:00,9611303
300,59 ST,NQR456,09/18/2016,00:00:00,9611696
301,59 ST,NQR456,09/18/2016,04:00:00,9611788
302,59 ST,NQR456,09/18/2016,08:00:00,9611829
303,59 ST,NQR456,09/18/2016,12:00:00,9612049
304,59 ST,NQR456,09/18/2016,16:00:00,9612447
305,59 ST,NQR456,09/18/2016,20:00:00,9612884
306,59 ST,NQR456,09/19/2016,00:00:00,9613223
307,59 ST,NQR456,09/19/2016,04:00:00,9613270
308,59 ST,NQR456,09/19/2016,08:00:00,9613469
309,59 ST,NQR456,09/19/2016,12:00:00,9614034
310,59 ST,NQR456,09/19/2016,16:00:00,9614584
311,59 ST,NQR456,09/19/2016,20:00:00,9615715
312,59 ST,NQR456,09/20/2016,00:00:00,9616203
313,59 ST,NQR456,09/20/2016,04:00:00,9616256
314,59 ST,NQR456,09/20/2016,08:00:00,9616479
315,59 ST,NQR456,09/20/2016,12:00:00,9617126
316,59 ST,NQR456,09/20/2016,16:00:00,9617709
317,59 ST,NQR456,09/20/2016,20:00:00,9618982
318,59 ST,NQR456,09/21/2016,00:00:00,9619478
319,59 ST,NQR456,09/21/2016,04:00:00,9619531
320,59 ST,NQR456,09/21/2016,08:00:00,9619744
321,59 ST,NQR456,09/21/2016,12:00:00,9620440
322,59 ST,NQR456,09/21/2016,16:00:00,9621038
323,59 ST,NQR456,09/21/2016,20:00:00,9622311
324,59 ST,NQR456,09/22/2016,00:00:00,9622814
325,59 ST,NQR456,09/22/2016,04:00:00,9622875
326,59 ST,NQR456,09/22/2016,08:00:00,9623090
327,59 ST,NQR456,09/22/2016,12:00:00,9623726
328,59 ST,NQR456,09/22/2016,16:00:00,9624324
329,59 ST,NQR456,09/22/2016,20:00:00,9625570
330,59 ST,NQR456,09/23/2016,00:00:00,9626102
331,59 ST,NQR456,09/23/2016,04:00:00,9626168
332,59 ST,NQR456,09/23/2016,08:00:00,9626370
333,59 ST,NQR456,09/23/2016,12:00:00,9626963
334,59 ST,NQR456,09/23/2016,16:00:00,9627555
335,59 ST,NQR456,09/23/2016,20:00:00,9628665
336,59 ST,NQR456,09/17/2016,00:00:00,7554131
337,59 ST,NQR456,09/17/2016,04:00:00,7554180
338,59 ST,NQR456,09/17/2016,08:00:00,7554213
339,59 ST,NQR456,09/17/2016,12:00:00,7554400
340,59 ST,NQR456,09/17/2016,16:00:00,7554701
341,59 ST,NQR456,09/17/2016,20:00:00,7555112
342,59 ST,NQR456,09/18/2016,00:00:00,7555364
343,59 ST,NQR456,09/18/2016,04:00:00,7555410
344,59 ST,NQR456,09/18/2016,08:00:00,7555437
345,59 ST,NQR456,09/18/2016,12:00:00,7555582
346,59 ST,NQR456,09/18/2016,16:00:00,7555856
347,59 ST,NQR456,09/18/2016,20:00:00,7556135
348,59 ST,NQR456,09/19/2016,00:00:00,7556324
349,59 ST,NQR456,09/19/2016,04:00:00,7556347
350,59 ST,NQR456,09/19/2016,08:00:00,7556562
351,59 ST,NQR456,09/19/2016,12:00:00,7557150
352,59 ST,NQR456,09/19/2016,16:00:00,7557527
353,59 ST,NQR456,09/19/2016,20:00:00,7558596
354,59 ST,NQR456,09/20/2016,00:00:00,7558924
355,59 ST,NQR456,09/20/2016,04:00:00,7558943
356,59 ST,NQR456,09/20/2016,08:00:00,7559150
357,59 ST,NQR456,09/20/2016,12:00:00,7559784
358,59 ST,NQR456,09/20/2016,16:00:00,7560255
359,59 ST,NQR456,09/20/2016,20:00:00,7561390
360,59 ST,NQR456,09/21/2016,00:00:00,7561789
361,59 ST,NQR456,09/21/2016,04:00:00,7561813
362,59 ST,NQR456,09/21/2016,08:00:00,7562024
363,59 ST,NQR456,09/21/2016,12:00:00,7562641
364,59 ST,NQR456,09/21/2016,16:00:00,7563104
365,59 ST,NQR456,09/21/2016,20:00:00,7564203
366,59 ST,NQR456,09/22/2016,00:00:00,7564577
367,59 ST,NQR456,09/22/2016,04:00:00,7564613
368,59 ST,NQR456,09/22/2016,08:00:00,7564801
369,59 ST,NQR456,09/22/2016,12:00:00,7565428
370,59 ST,NQR456,09/22/2016,16:00:00,7565876
371,59 ST,NQR456,09/22/2016,20:00:00,7566969
372,59 ST,NQR456,09/23/2016,00:00:00,7567342
373,59 ST,NQR456,09/23/2016,04:00:00,7567383
374,59 ST,NQR456,09/23/2016,08:00:00,7567548
375,59 ST,NQR456,09/23/2016,12:00:00,7568123
376,59 ST,NQR456,09/23/2016,16:00:00,7568606
377,59 ST,NQR456,09/23/2016,20:00:00,7569646
378,59 ST,NQR456,09/17/2016,00:00:00,1310
379,59 ST,NQR456,09/17/2016,04:00:00,1310
380,59 ST,NQR456,09/17/2016,08:00:00,1310
381,59 ST,NQR456,09/17/2016,12:00:00,1310
