,STATION,LINENAME,DATE,TIME,ENTRIES
0,59 ST,NQR456,03/19/2016,00:00:00,5590801
1,59 ST,NQR456,03/19/2016,04:00:00,5590828
2,59 ST,NQR456,03/19/2016,08:00:00,5590852
3,59 ST,NQR456,03/19/2016,12:00:00,5590958
4,59 ST,NQR456,03/19/2016,16:00:00,5591207
5,59 ST,NQR456,03/19/2016,20:00:00,5591533
6,59 ST,NQR456,03/20/2016,00:00:00,5591699
7,59 ST,NQR456,03/20/2016,04:00:00,5591721
8,59 ST,NQR456,03/20/2016,08:00:00,5591731
9,59 ST,NQR456,03/20/2016,12:00:00,5591799
10,59 ST,NQR456,03/20/2016,16:00:00,5591992
11,59 ST,NQR456,03/20/2016,20:00:00,5592229
12,59 ST,NQR456,03/21/2016,00:00:00,5592345
13,59 ST,NQR456,03/21/2016,04:00:00,5592355
14,59 ST,NQR456,03/21/2016,08:00:00,5592398
15,59 ST,NQR456,03/21/2016,12:00:00,5592537
16,59 ST,NQR456,03/21/2016,16:00:00,5592853
17,59 ST,NQR456,03/21/2016,20:00:00,5593466
18,59 ST,NQR456,03/22/2016,00:00:00,5593648
19,59 ST,NQR456,03/22/2016,04:00:00,5593655
20,59 ST,NQR456,03/22/2016,08:00:00,5593699
21,59 ST,NQR456,03/22/2016,12:00:00,5593847
22,59 ST,NQR456,03/22/2016,16:00:00,5594144
23,59 ST,NQR456,03/22/2016,20:00:00,5594394
24,59 ST,NQR456,03/23/2016,00:00:00,5594566
25,59 ST,NQR456,03/23/2016,04:00:00,5594566
26,59 ST,NQR456,03/23/2016,08:00:00,5594605
27,59 ST,NQR456,03/23/2016,12:00:00,5594761
28,59 ST,NQR456,03/23/2016,16:00:00,5595056
29,59 ST,NQR456,03/23/2016,20:00:00,5595296
30,59 ST,NQR456,03/24/2016,00:00:00,5595296
31,59 ST,NQR456,03/24/2016,04:00:00,5595296
32,59 ST,NQR456,03/24/2016,08:00:00,5595296
33,59 ST,NQR456,03/24/2016,09:17:56,5595296
34,59 ST,NQR456,03/24/2016,09:57:56,5595296
35,59 ST,NQR456,03/24/2016,12:00:00,5595296
36,59 ST,NQR456,03/24/2016,16:00:00,5595296
37,59 ST,NQR456,03/24/2016,20:00:00,5595296
38,59 ST,NQR456,03/25/2016,00:00:00,5595296
39,59 ST,NQR456,03/25/2016,04:00:00,5595296
40,59 ST,NQR456,03/25/2016,08:00:00,5595321
41,59 ST,NQR456,03/25/2016,12:00:00,5595447
42,59 ST,NQR456,03/25/2016,16:00:00,5595710
43,59 ST,NQR456,03/25/2016,20:00:00,5595746
44,59 ST,NQR456,03/19/2016,00:00:00,5139484
45,59 ST,NQR456,03/19/2016,04:00:00,5139511
46,59 ST,NQR456,03/19/2016,08:00:00,5139528
47,59 ST,NQR456,03/19/2016,12:00:00,5139600
48,59 ST,NQR456,03/19/2016,16:00:00,5139816
49,59 ST,NQR456,03/19/2016,20:00:00,5140078
50,59 ST,NQR456,03/20/2016,00:00:00,5140214
51,59 ST,NQR456,03/20/2016,04:00:00,5140230
52,59 ST,NQR456,03/20/2016,08:00:00,5140243
53,59 ST,NQR456,03/20/2016,12:00:00,5140323
54,59 ST,NQR456,03/20/2016,16:00:00,5140475
55,59 ST,NQR456,03/20/2016,20:00:00,5140677
56,59 ST,NQR456,03/21/2016,00:00:00,5140773
57,59 ST,NQR456,03/21/2016,04:00:00,5140781
58,59 ST,NQR456,03/21/2016,08:00:00,5140819
59,59 ST,NQR456,03/21/2016,12:00:00,5140975
60,59 ST,NQR456,03/21/2016,16:00:00,5141185
61,59 ST,NQR456,03/21/2016,20:00:00,5141715
62,59 ST,NQR456,03/22/2016,00:00:00,5141861
63,59 ST,NQR456,03/22/2016,04:00:00,5141869
64,59 ST,NQR456,03/22/2016,08:00:00,5141905
65,59 ST,NQR456,03/22/2016,12:00:00,5142056
66,59 ST,NQR456,03/22/2016,16:00:00,5142319
67,59 ST,NQR456,03/22/2016,20:00:00,5142548
68,59 ST,NQR456,03/23/2016,00:00:00,5142708
69,59 ST,NQR456,03/23/2016,04:00:00,5142708
70,59 ST,NQR456,03/23/2016,08:00:00,5142743
71,59 ST,NQR456,03/23/2016,12:00:00,5142889
72,59 ST,NQR456,03/23/2016,16:00:00,5143149
73,59 ST,NQR456,03/23/2016,20:00:00,5143410
74,59 ST,NQR456,03/24/2016,00:00:00,5143410
75,59 ST,NQR456,03/24/2016,04:00:00,5143410
76,59 ST,NQR456,03/24/2016,08:00:00,5143410
77,59 ST,NQR456,03/24/2016,09:17:56,5143410
78,59 ST,NQR456,03/24/2016,09:57:56,5143410
79,59 ST,NQR456,03/24/2016,12:00:00,5143410
80,59 ST,NQR456,03/24/2016,16:00:00,5143410
81,59 ST,NQR456,03/24/2016,20:00:00,5143410
82,59 ST,NQR456,03/25/2016,00:00:00,5143542
83,59 ST,NQR456,03/25/2016,04:00:00,5143542
84,59 ST,NQR456,03/25/2016,08:00:00,5143569
85,59 ST,NQR456,03/25/2016,12:00:00,5143691
86,59 ST,NQR456,03/25/2016,16:00:00,5143939
87,59 ST,NQR456,03/25/2016,20:00:00,5143982
88,59 ST,NQR456,03/19/2016,00:00:00,667162
89,59 ST,NQR456,03/19/2016,04:00:00,667175
90,59 ST,NQR456,03/19/2016,08:00:00,667183
91,59 ST,NQR456,03/19/2016,12:00:00,667241
92,59 ST,NQR456,03/19/2016,16:00:00,667359
93,59 ST,NQR456,03/19/2016,20:00:00,667526
94,59 ST,NQR456,03/20/2016,00:00:00,667633
95,59 ST,NQR456,03/20/2016,04:00:00,667645
96,59 ST,NQR456,03/20/2016,08:00:00,667654
97,59 ST,NQR456,03/20/2016,12:00:00,667692
98,59 ST,NQR456,03/20/2016,16:00:00,667778
99,59 ST,NQR456,03/20/2016,20:00:00,667866
100,59 ST,NQR456,03/21/2016,00:00:00,667935
101,59 ST,NQR456,03/21/2016,04:00:00,667938
102,59 ST,NQR456,03/21/2016,08:00:00,667964
103,59 ST,NQR456,03/21/2016,12:00:00,668046
104,59 ST,NQR456,03/21/2016,16:00:00,668157
105,59 ST,NQR456,03/21/2016,20:00:00,668450
106,59 ST,NQR456,03/22/2016,00:00:00,668563
107,59 ST,NQR456,03/22/2016,04:00:00,668567
108,59 ST,NQR456,03/22/2016,08:00:00,668584
109,59 ST,NQR456,03/22/2016,12:00:00,668646
110,59 ST,NQR456,03/22/2016,16:00:00,668755
111,59 ST,NQR456,03/22/2016,20:00:00,669152
112,59 ST,NQR456,03/23/2016,00:00:00,669262
113,59 ST,NQR456,03/23/2016,04:00:00,669265
114,59 ST,NQR456,03/23/2016,08:00:00,669287
115,59 ST,NQR456,03/23/2016,12:00:00,669354
116,59 ST,NQR456,03/23/2016,16:00:00,669451
117,59 ST,NQR456,03/23/2016,20:00:00,669994
118,59 ST,NQR456,03/24/2016,00:00:00,670212
119,59 ST,NQR456,03/24/2016,04:00:00,670212
120,59 ST,NQR456,03/24/2016,08:00:00,670265
121,59 ST,NQR456,03/24/2016,09:17:56,670318
122,59 ST,NQR456,03/24/2016,09:57:56,670340
123,59 ST,NQR456,03/24/2016,12:00:00,670410
124,59 ST,NQR456,03/24/2016,16:00:00,670606
125,59 ST,NQR456,03/24/2016,20:00:00,671291
126,59 ST,NQR456,03/25/2016,00:00:00,671477
127,59 ST,NQR456,03/25/2016,04:00:00,671477
128,59 ST,NQR456,03/25/2016,08:00:00,671485
129,59 ST,NQR456,03/25/2016,12:00:00,671566
130,59 ST,NQR456,03/25/2016,16:00:00,671717
131,59 ST,NQR456,03/25/2016,20:00:00,671757
132,59 ST,NQR456,03/19/2016,00:00:00,5106709
133,59 ST,NQR456,03/19/2016,04:00:00,5106791
134,59 ST,NQR456,03/19/2016,08:00:00,5106813
135,59 ST,NQR456,03/19/2016,12:00:00,5106980
136,59 ST,NQR456,03/19/2016,16:00:00,5107290
137,59 ST,NQR456,03/19/2016,20:00:00,5107700
138,59 ST,NQR456,03/20/2016,00:00:00,5107949
139,59 ST,NQR456,03/20/2016,04:00:00,5108013
140,59 ST,NQR456,03/20/2016,08:00:00,5108031
141,59 ST,NQR456,03/20/2016,12:00:00,5108165
142,59 ST,NQR456,03/20/2016,16:00:00,5108389
143,59 ST,NQR456,03/20/2016,20:00:00,5108654
144,59 ST,NQR456,03/21/2016,00:00:00,5108864
145,59 ST,NQR456,03/21/2016,04:00:00,5108889
146,59 ST,NQR456,03/21/2016,08:00:00,5108946
147,59 ST,NQR456,03/21/2016,12:00:00,5109133
148,59 ST,NQR456,03/21/2016,16:00:00,5109439
149,59 ST,NQR456,03/21/2016,20:00:00,5110167
150,59 ST,NQR456,03/22/2016,00:00:00,5110458
151,59 ST,NQR456,03/22/2016,04:00:00,5110476
152,59 ST,NQR456,03/22/2016,08:00:00,5110538
153,59 ST,NQR456,03/22/2016,12:00:00,5110750
154,59 ST,NQR456,03/22/2016,16:00:00,5111094
155,59 ST,NQR456,03/22/2016,20:00:00,5111780
156,59 ST,NQR456,03/23/2016,00:00:00,5112100
157,59 ST,NQR456,03/23/2016,04:00:00,5112106
158,59 ST,NQR456,03/23/2016,08:00:00,5112155
159,59 ST,NQR456,03/23/2016,12:00:00,5112350
160,59 ST,NQR456,03/23/2016,16:00:00,5112691
161,59 ST,NQR456,03/23/2016,20:00:00,5113612
162,59 ST,NQR456,03/24/2016,00:00:00,5114061
163,59 ST,NQR456,03/24/2016,04:00:00,5114062
164,59 ST,NQR456,03/24/2016,08:00:00,5114157
165,59 ST,NQR456,03/24/2016,09:17:56,5114302
166,59 ST,NQR456,03/24/2016,09:57:56,5114362
167,59 ST,NQR456,03/24/2016,12:00:00,5114516
168,59 ST,NQR456,03/24/2016,16:00:00,5114934
169,59 ST,NQR456,03/24/2016,20:00:00,5115881
170,59 ST,NQR456,03/25/2016,00:00:00,5116253
171,59 ST,NQR456,03/25/2016,04:00:00,5116254
172,59 ST,NQR456,03/25/2016,08:00:00,5116294
173,59 ST,NQR456,03/25/2016,12:00:00,5116513
174,59 ST,NQR456,03/25/2016,16:00:00,5116865
175,59 ST,NQR456,03/25/2016,20:00:00,5116889
176,59 ST,NQR456,03/19/2016,00:00:00,4832248
177,59 ST,NQR456,03/19/2016,04:00:00,4832313
178,59 ST,NQR456,03/19/2016,08:00:00,4832341
179,59 ST,NQR456,03/19/2016,12:00:00,4832527
180,59 ST,NQR456,03/19/2016,16:00:00,4832805
181,59 ST,NQR456,03/19/2016,20:00:00,4833175
182,59 ST,NQR456,03/20/2016,00:00:00,4833396
183,59 ST,NQR456,03/20/2016,04:00:00,4833446
184,59 ST,NQR456,03/20/2016,08:00:00,4833465
185,59 ST,NQR456,03/20/2016,12:00:00,4833564
186,59 ST,NQR456,03/20/2016,16:00:00,4833800
187,59 ST,NQR456,03/20/2016,20:00:00,4834092
