,STATION,LINENAME,DATE,TIME,ENTRIES
0,59 ST,NQR456,01/30/2016,03:00:00,5519707
1,59 ST,NQR456,01/30/2016,07:00:00,5519718
2,59 ST,NQR456,01/30/2016,11:00:00,5519829
3,59 ST,NQR456,01/30/2016,15:00:00,5520132
4,59 ST,NQR456,01/30/2016,19:00:00,5520596
5,59 ST,NQR456,01/30/2016,23:00:00,5520854
6,59 ST,NQR456,01/31/2016,03:00:00,5520906
7,59 ST,NQR456,01/31/2016,07:00:00,5520913
8,59 ST,NQR456,01/31/2016,11:00:00,5521001
9,59 ST,NQR456,01/31/2016,15:00:00,5521242
10,59 ST,NQR456,01/31/2016,19:00:00,5521592
11,59 ST,NQR456,01/31/2016,23:00:00,5521787
12,59 ST,NQR456,02/01/2016,03:00:00,5521816
13,59 ST,NQR456,02/01/2016,07:00:00,5521831
14,59 ST,NQR456,02/01/2016,11:00:00,5522010
15,59 ST,NQR456,02/01/2016,15:00:00,5522266
16,59 ST,NQR456,02/01/2016,19:00:00,5523243
17,59 ST,NQR456,02/01/2016,23:00:00,5523629
18,59 ST,NQR456,02/02/2016,03:00:00,5523670
19,59 ST,NQR456,02/02/2016,07:00:00,5523687
20,59 ST,NQR456,02/02/2016,11:00:00,5523878
21,59 ST,NQR456,02/02/2016,15:00:00,5524128
22,59 ST,NQR456,02/02/2016,19:00:00,5525140
23,59 ST,NQR456,02/02/2016,23:00:00,5525548
24,59 ST,NQR456,02/03/2016,03:00:00,5525584
25,59 ST,NQR456,02/03/2016,07:00:00,5525604
26,59 ST,NQR456,02/03/2016,11:00:00,5525790
27,59 ST,NQR456,02/03/2016,15:00:00,5526029
28,59 ST,NQR456,02/03/2016,19:00:00,5526919
29,59 ST,NQR456,02/03/2016,23:00:00,5527267
30,59 ST,NQR456,02/04/2016,03:00:00,5527314
31,59 ST,NQR456,02/04/2016,07:00:00,5527332
32,59 ST,NQR456,02/04/2016,11:00:00,5527512
33,59 ST,NQR456,02/04/2016,15:00:00,5527730
34,59 ST,NQR456,02/04/2016,19:00:00,5528670
35,59 ST,NQR456,02/04/2016,23:00:00,5529067
36,59 ST,NQR456,02/05/2016,03:00:00,5529109
37,59 ST,NQR456,02/05/2016,07:00:00,5529120
38,59 ST,NQR456,02/05/2016,11:00:00,5529311
39,59 ST,NQR456,02/05/2016,15:00:00,5529556
40,59 ST,NQR456,02/05/2016,19:00:00,5530435
41,59 ST,NQR456,02/05/2016,23:00:00,5530780
42,59 ST,NQR456,01/30/2016,03:00:00,5079155
43,59 ST,NQR456,01/30/2016,07:00:00,5079160
44,59 ST,NQR456,01/30/2016,11:00:00,5079270
45,59 ST,NQR456,01/30/2016,15:00:00,5079573
46,59 ST,NQR456,01/30/2016,19:00:00,5079976
47,59 ST,NQR456,01/30/2016,23:00:00,5080210
48,59 ST,NQR456,01/31/2016,03:00:00,5080274
49,59 ST,NQR456,01/31/2016,07:00:00,5080279
50,59 ST,NQR456,01/31/2016,11:00:00,5080332
51,59 ST,NQR456,01/31/2016,15:00:00,5080531
52,59 ST,NQR456,01/31/2016,19:00:00,5080834
53,59 ST,NQR456,01/31/2016,23:00:00,5080989
54,59 ST,NQR456,02/01/2016,03:00:00,5081007
55,59 ST,NQR456,02/01/2016,07:00:00,5081022
56,59 ST,NQR456,02/01/2016,11:00:00,5081230
57,59 ST,NQR456,02/01/2016,15:00:00,5081447
58,59 ST,NQR456,02/01/2016,19:00:00,5082219
59,59 ST,NQR456,02/01/2016,23:00:00,5082513
60,59 ST,NQR456,02/02/2016,03:00:00,5082537
61,59 ST,NQR456,02/02/2016,07:00:00,5082556
62,59 ST,NQR456,02/02/2016,11:00:00,5082737
63,59 ST,NQR456,02/02/2016,15:00:00,5082934
64,59 ST,NQR456,02/02/2016,19:00:00,5083639
65,59 ST,NQR456,02/02/2016,23:00:00,5083918
66,59 ST,NQR456,02/03/2016,03:00:00,5083953
67,59 ST,NQR456,02/03/2016,07:00:00,5083964
68,59 ST,NQR456,02/03/2016,11:00:00,5084150
69,59 ST,NQR456,02/03/2016,15:00:00,5084363
70,59 ST,NQR456,02/03/2016,19:00:00,5085115
71,59 ST,NQR456,02/03/2016,23:00:00,5085363
72,59 ST,NQR456,02/04/2016,03:00:00,5085397
73,59 ST,NQR456,02/04/2016,07:00:00,5085414
74,59 ST,NQR456,02/04/2016,11:00:00,5085590
75,59 ST,NQR456,02/04/2016,15:00:00,5085771
76,59 ST,NQR456,02/04/2016,19:00:00,5086540
77,59 ST,NQR456,02/04/2016,23:00:00,5086836
78,59 ST,NQR456,02/05/2016,03:00:00,5086880
79,59 ST,NQR456,02/05/2016,07:00:00,5086892
80,59 ST,NQR456,02/05/2016,11:00:00,5087056
81,59 ST,NQR456,02/05/2016,15:00:00,5087249
82,59 ST,NQR456,02/05/2016,19:00:00,5087966
83,59 ST,NQR456,02/05/2016,23:00:00,5088298
84,59 ST,NQR456,01/30/2016,03:00:00,639173
85,59 ST,NQR456,01/30/2016,07:00:00,639177
86,59 ST,NQR456,01/30/2016,11:00:00,639239
87,59 ST,NQR456,01/30/2016,15:00:00,639398
88,59 ST,NQR456,01/30/2016,19:00:00,639588
89,59 ST,NQR456,01/30/2016,23:00:00,639683
90,59 ST,NQR456,01/31/2016,03:00:00,639716
91,59 ST,NQR456,01/31/2016,07:00:00,639721
92,59 ST,NQR456,01/31/2016,11:00:00,639771
93,59 ST,NQR456,01/31/2016,15:00:00,639881
94,59 ST,NQR456,01/31/2016,19:00:00,640000
95,59 ST,NQR456,01/31/2016,23:00:00,640093
96,59 ST,NQR456,02/01/2016,03:00:00,640111
97,59 ST,NQR456,02/01/2016,07:00:00,640120
98,59 ST,NQR456,02/01/2016,11:00:00,640174
99,59 ST,NQR456,02/01/2016,15:00:00,640249
100,59 ST,NQR456,02/01/2016,19:00:00,640569
101,59 ST,NQR456,02/01/2016,23:00:00,640684
102,59 ST,NQR456,02/02/2016,03:00:00,640696
103,59 ST,NQR456,02/02/2016,07:00:00,640703
104,59 ST,NQR456,02/02/2016,11:00:00,640771
105,59 ST,NQR456,02/02/2016,15:00:00,640850
106,59 ST,NQR456,02/02/2016,19:00:00,641185
107,59 ST,NQR456,02/02/2016,23:00:00,641326
108,59 ST,NQR456,02/03/2016,03:00:00,641338
109,59 ST,NQR456,02/03/2016,07:00:00,641342
110,59 ST,NQR456,02/03/2016,11:00:00,641419
111,59 ST,NQR456,02/03/2016,15:00:00,641501
112,59 ST,NQR456,02/03/2016,19:00:00,641799
113,59 ST,NQR456,02/03/2016,23:00:00,641925
114,59 ST,NQR456,02/04/2016,03:00:00,641942
115,59 ST,NQR456,02/04/2016,07:00:00,641952
116,59 ST,NQR456,02/04/2016,11:00:00,642037
117,59 ST,NQR456,02/04/2016,15:00:00,642123
118,59 ST,NQR456,02/04/2016,19:00:00,642406
119,59 ST,NQR456,02/04/2016,23:00:00,642549
120,59 ST,NQR456,02/05/2016,03:00:00,642567
121,59 ST,NQR456,02/05/2016,07:00:00,642571
122,59 ST,NQR456,02/05/2016,11:00:00,642645
123,59 ST,NQR456,02/05/2016,15:00:00,642720
124,59 ST,NQR456,02/05/2016,19:00:00,643070
125,59 ST,NQR456,02/05/2016,23:00:00,643214
126,59 ST,NQR456,01/30/2016,03:00:00,5040835
127,59 ST,NQR456,01/30/2016,07:00:00,5040852
128,59 ST,NQR456,01/30/2016,11:00:00,5041031
129,59 ST,NQR456,01/30/2016,15:00:00,5041380
130,59 ST,NQR456,01/30/2016,19:00:00,5041787
131,59 ST,NQR456,01/30/2016,23:00:00,5042072
132,59 ST,NQR456,01/31/2016,03:00:00,5042182
133,59 ST,NQR456,01/31/2016,07:00:00,5042194
134,59 ST,NQR456,01/31/2016,11:00:00,5042321
135,59 ST,NQR456,01/31/2016,15:00:00,5042613
136,59 ST,NQR456,01/31/2016,19:00:00,5042949
137,59 ST,NQR456,01/31/2016,23:00:00,5043177
138,59 ST,NQR456,02/01/2016,03:00:00,5043236
139,59 ST,NQR456,02/01/2016,07:00:00,5043251
140,59 ST,NQR456,02/01/2016,11:00:00,5043437
141,59 ST,NQR456,02/01/2016,15:00:00,5043661
142,59 ST,NQR456,02/01/2016,19:00:00,5044301
143,59 ST,NQR456,02/01/2016,23:00:00,5044638
144,59 ST,NQR456,02/02/2016,03:00:00,5044705
145,59 ST,NQR456,02/02/2016,07:00:00,5044718
146,59 ST,NQR456,02/02/2016,11:00:00,5044882
147,59 ST,NQR456,02/02/2016,15:00:00,5045146
148,59 ST,NQR456,02/02/2016,19:00:00,5045775
149,59 ST,NQR456,02/02/2016,23:00:00,5046127
150,59 ST,NQR456,02/03/2016,03:00:00,5046184
151,59 ST,NQR456,02/03/2016,07:00:00,5046202
152,59 ST,NQR456,02/03/2016,11:00:00,5046372
153,59 ST,NQR456,02/03/2016,15:00:00,5046605
154,59 ST,NQR456,02/03/2016,19:00:00,5047203
155,59 ST,NQR456,02/03/2016,23:00:00,5047525
156,59 ST,NQR456,02/04/2016,03:00:00,5047599
157,59 ST,NQR456,02/04/2016,07:00:00,5047628
158,59 ST,NQR456,02/04/2016,11:00:00,5047786
159,59 ST,NQR456,02/04/2016,15:00:00,5048008
160,59 ST,NQR456,02/04/2016,19:00:00,5048627
161,59 ST,NQR456,02/04/2016,23:00:00,5049001
162,59 ST,NQR456,02/05/2016,03:00:00,5049083
163,59 ST,NQR456,02/05/2016,07:00:00,5049099
164,59 ST,NQR456,02/05/2016,11:00:00,5049253
165,59 ST,NQR456,02/05/2016,15:00:00,5049481
