,STATION,LINENAME,DATE,TIME,ENTRIES
0,59 ST,NQR456,08/13/2016,00:00:00,5780627
1,59 ST,NQR456,08/13/2016,04:00:00,5780664
2,59 ST,NQR456,08/13/2016,08:00:00,5780684
3,59 ST,NQR456,08/13/2016,12:00:00,5780821
4,59 ST,NQR456,08/13/2016,16:00:00,5781035
5,59 ST,NQR456,08/13/2016,20:00:00,5781349
6,59 ST,NQR456,08/14/2016,00:00:00,5781507
7,59 ST,NQR456,08/14/2016,04:00:00,5781536
8,59 ST,NQR456,08/14/2016,08:00:00,5781556
9,59 ST,NQR456,08/14/2016,12:00:00,5781667
10,59 ST,NQR456,08/14/2016,16:00:00,5781855
11,59 ST,NQR456,08/14/2016,20:00:00,5782092
12,59 ST,NQR456,08/15/2016,00:00:00,5782205
13,59 ST,NQR456,08/15/2016,04:00:00,5782223
14,59 ST,NQR456,08/15/2016,08:00:00,5782252
15,59 ST,NQR456,08/15/2016,12:00:00,5782425
16,59 ST,NQR456,08/15/2016,16:00:00,5782722
17,59 ST,NQR456,08/15/2016,20:00:00,5783580
18,59 ST,NQR456,08/16/2016,00:00:00,5783801
19,59 ST,NQR456,08/16/2016,04:00:00,5783817
20,59 ST,NQR456,08/16/2016,08:00:00,5783868
21,59 ST,NQR456,08/16/2016,12:00:00,5784041
22,59 ST,NQR456,08/16/2016,16:00:00,5784322
23,59 ST,NQR456,08/16/2016,20:00:00,5785168
24,59 ST,NQR456,08/17/2016,00:00:00,5785381
25,59 ST,NQR456,08/17/2016,04:00:00,5785399
26,59 ST,NQR456,08/17/2016,08:00:00,5785448
27,59 ST,NQR456,08/17/2016,12:00:00,5785624
28,59 ST,NQR456,08/17/2016,16:00:00,5785927
29,59 ST,NQR456,08/17/2016,20:00:00,5786747
30,59 ST,NQR456,08/18/2016,00:00:00,5786983
31,59 ST,NQR456,08/18/2016,04:00:00,5787006
32,59 ST,NQR456,08/18/2016,08:00:00,5787049
33,59 ST,NQR456,08/18/2016,12:00:00,5787212
34,59 ST,NQR456,08/18/2016,16:00:00,5787553
35,59 ST,NQR456,08/18/2016,20:00:00,5788400
36,59 ST,NQR456,08/19/2016,00:00:00,5788633
37,59 ST,NQR456,08/19/2016,04:00:00,5788655
38,59 ST,NQR456,08/19/2016,08:00:00,5788701
39,59 ST,NQR456,08/19/2016,12:00:00,5788873
40,59 ST,NQR456,08/19/2016,16:00:00,5789259
41,59 ST,NQR456,08/19/2016,20:00:00,5790022
42,59 ST,NQR456,08/13/2016,00:00:00,5313415
43,59 ST,NQR456,08/13/2016,04:00:00,5313443
44,59 ST,NQR456,08/13/2016,08:00:00,5313467
45,59 ST,NQR456,08/13/2016,12:00:00,5313594
46,59 ST,NQR456,08/13/2016,16:00:00,5313795
47,59 ST,NQR456,08/13/2016,20:00:00,5314099
48,59 ST,NQR456,08/14/2016,00:00:00,5314254
49,59 ST,NQR456,08/14/2016,04:00:00,5314267
50,59 ST,NQR456,08/14/2016,08:00:00,5314278
51,59 ST,NQR456,08/14/2016,12:00:00,5314392
52,59 ST,NQR456,08/14/2016,16:00:00,5314582
53,59 ST,NQR456,08/14/2016,20:00:00,5314782
54,59 ST,NQR456,08/15/2016,00:00:00,5314872
55,59 ST,NQR456,08/15/2016,04:00:00,5314880
56,59 ST,NQR456,08/15/2016,08:00:00,5314914
57,59 ST,NQR456,08/15/2016,12:00:00,5315112
58,59 ST,NQR456,08/15/2016,16:00:00,5315348
59,59 ST,NQR456,08/15/2016,20:00:00,5316002
60,59 ST,NQR456,08/16/2016,00:00:00,5316176
61,59 ST,NQR456,08/16/2016,04:00:00,5316191
62,59 ST,NQR456,08/16/2016,08:00:00,5316228
63,59 ST,NQR456,08/16/2016,12:00:00,5316408
64,59 ST,NQR456,08/16/2016,16:00:00,5316683
65,59 ST,NQR456,08/16/2016,20:00:00,5317413
66,59 ST,NQR456,08/17/2016,00:00:00,5317566
67,59 ST,NQR456,08/17/2016,04:00:00,5317580
68,59 ST,NQR456,08/17/2016,08:00:00,5317611
69,59 ST,NQR456,08/17/2016,12:00:00,5317771
70,59 ST,NQR456,08/17/2016,16:00:00,5318055
71,59 ST,NQR456,08/17/2016,20:00:00,5318758
