,STATION,LINENAME,DATE,TIME,ENTRIES
0,59 ST,NQR456,08/20/2016,00:00:00,5790246
1,59 ST,NQR456,08/20/2016,04:00:00,5790275
2,59 ST,NQR456,08/20/2016,08:00:00,5790284
3,59 ST,NQR456,08/20/2016,12:00:00,5790377
4,59 ST,NQR456,08/20/2016,16:00:00,5790605
5,59 ST,NQR456,08/20/2016,20:00:00,5790926
6,59 ST,NQR456,08/21/2016,00:00:00,5791095
7,59 ST,NQR456,08/21/2016,04:00:00,5791132
8,59 ST,NQR456,08/21/2016,08:00:00,5791141
9,59 ST,NQR456,08/21/2016,12:00:00,5791217
10,59 ST,NQR456,08/21/2016,16:00:00,5791385
11,59 ST,NQR456,08/21/2016,20:00:00,5791648
12,59 ST,NQR456,08/22/2016,00:00:00,5791766
13,59 ST,NQR456,08/22/2016,04:00:00,5791782
14,59 ST,NQR456,08/22/2016,08:00:00,5791829
15,59 ST,NQR456,08/22/2016,12:00:00,5792007
16,59 ST,NQR456,08/22/2016,16:00:00,5792315
17,59 ST,NQR456,08/22/2016,20:00:00,5793152
18,59 ST,NQR456,08/23/2016,00:00:00,5793399
19,59 ST,NQR456,08/23/2016,04:00:00,5793422
20,59 ST,NQR456,08/23/2016,08:00:00,5793475
21,59 ST,NQR456,08/23/2016,12:00:00,5793656
22,59 ST,NQR456,08/23/2016,16:00:00,5793961
23,59 ST,NQR456,08/23/2016,20:00:00,5794827
24,59 ST,NQR456,08/24/2016,00:00:00,5795047
25,59 ST,NQR456,08/24/2016,04:00:00,5795068
26,59 ST,NQR456,08/24/2016,08:00:00,5795107
27,59 ST,NQR456,08/24/2016,12:00:00,5795291
28,59 ST,NQR456,08/24/2016,16:00:00,5795619
29,59 ST,NQR456,08/24/2016,20:00:00,5796445
30,59 ST,NQR456,08/25/2016,00:00:00,5796665
31,59 ST,NQR456,08/25/2016,04:00:00,5796672
32,59 ST,NQR456,08/25/2016,08:00:00,5796706
33,59 ST,NQR456,08/25/2016,12:00:00,5796863
34,59 ST,NQR456,08/25/2016,16:00:00,5797068
35,59 ST,NQR456,08/25/2016,20:00:00,5797735
36,59 ST,NQR456,08/26/2016,00:00:00,5797976
37,59 ST,NQR456,08/26/2016,04:00:00,5798002
38,59 ST,NQR456,08/26/2016,08:00:00,5798027
39,59 ST,NQR456,08/26/2016,12:00:00,5798179
40,59 ST,NQR456,08/26/2016,16:00:00,5798549
41,59 ST,NQR456,08/26/2016,20:00:00,5799243
42,59 ST,NQR456,08/20/2016,00:00:00,5321520
43,59 ST,NQR456,08/20/2016,04:00:00,5321547
44,59 ST,NQR456,08/20/2016,08:00:00,5321570
45,59 ST,NQR456,08/20/2016,12:00:00,5321661
46,59 ST,NQR456,08/20/2016,16:00:00,5321862
47,59 ST,NQR456,08/20/2016,20:00:00,5322140
48,59 ST,NQR456,08/21/2016,00:00:00,5322299
49,59 ST,NQR456,08/21/2016,04:00:00,5322326
50,59 ST,NQR456,08/21/2016,08:00:00,5322331
51,59 ST,NQR456,08/21/2016,12:00:00,5322388
52,59 ST,NQR456,08/21/2016,16:00:00,5322535
53,59 ST,NQR456,08/21/2016,20:00:00,5322756
54,59 ST,NQR456,08/22/2016,00:00:00,5322870
55,59 ST,NQR456,08/22/2016,04:00:00,5322879
56,59 ST,NQR456,08/22/2016,08:00:00,5322909
57,59 ST,NQR456,08/22/2016,12:00:00,5323037
58,59 ST,NQR456,08/22/2016,16:00:00,5323265
59,59 ST,NQR456,08/22/2016,20:00:00,5323954
60,59 ST,NQR456,08/23/2016,00:00:00,5324107
61,59 ST,NQR456,08/23/2016,04:00:00,5324120
62,59 ST,NQR456,08/23/2016,08:00:00,5324157
63,59 ST,NQR456,08/23/2016,12:00:00,5324295
64,59 ST,NQR456,08/23/2016,16:00:00,5324526
65,59 ST,NQR456,08/23/2016,20:00:00,5325221
66,59 ST,NQR456,08/24/2016,00:00:00,5325374
67,59 ST,NQR456,08/24/2016,04:00:00,5325382
68,59 ST,NQR456,08/24/2016,08:00:00,5325405
69,59 ST,NQR456,08/24/2016,12:00:00,5325567
70,59 ST,NQR456,08/24/2016,16:00:00,5325834
71,59 ST,NQR456,08/24/2016,20:00:00,5326523
72,59 ST,NQR456,08/25/2016,00:00:00,5326707
73,59 ST,NQR456,08/25/2016,04:00:00,5326731
74,59 ST,NQR456,08/25/2016,08:00:00,5326771
75,59 ST,NQR456,08/25/2016,12:00:00,5326967
76,59 ST,NQR456,08/25/2016,16:00:00,5327292
77,59 ST,NQR456,08/25/2016,20:00:00,5328034
78,59 ST,NQR456,08/26/2016,00:00:00,5328201
79,59 ST,NQR456,08/26/2016,04:00:00,5328213
80,59 ST,NQR456,08/26/2016,08:00:00,5328240
81,59 ST,NQR456,08/26/2016,12:00:00,5328390
82,59 ST,NQR456,08/26/2016,16:00:00,5328715
83,59 ST,NQR456,08/26/2016,20:00:00,5329351
