,STATION,LINENAME,DATE,TIME,ENTRIES
0,59 ST,NQR456,02/06/2016,03:00:00,5530860
1,59 ST,NQR456,02/06/2016,07:00:00,5530874
2,59 ST,NQR456,02/06/2016,11:00:00,5530973
3,59 ST,NQR456,02/06/2016,15:00:00,5531226
4,59 ST,NQR456,02/06/2016,19:00:00,5531634
5,59 ST,NQR456,02/06/2016,23:00:00,5531856
6,59 ST,NQR456,02/07/2016,03:00:00,5531913
7,59 ST,NQR456,02/07/2016,07:00:00,5531922
8,59 ST,NQR456,02/07/2016,11:00:00,5531982
9,59 ST,NQR456,02/07/2016,15:00:00,5532140
10,59 ST,NQR456,02/07/2016,19:00:00,5532431
11,59 ST,NQR456,02/07/2016,23:00:00,5532591
12,59 ST,NQR456,02/08/2016,03:00:00,5532631
13,59 ST,NQR456,02/08/2016,07:00:00,5532646
14,59 ST,NQR456,02/08/2016,11:00:00,5532811
15,59 ST,NQR456,02/08/2016,15:00:00,5533059
16,59 ST,NQR456,02/08/2016,19:00:00,5533964
17,59 ST,NQR456,02/08/2016,23:00:00,5534276
18,59 ST,NQR456,02/09/2016,03:00:00,5534315
19,59 ST,NQR456,02/09/2016,07:00:00,5534330
20,59 ST,NQR456,02/09/2016,11:00:00,5534523
21,59 ST,NQR456,02/09/2016,15:00:00,5534753
22,59 ST,NQR456,02/09/2016,19:00:00,5535695
23,59 ST,NQR456,02/09/2016,23:00:00,5536060
24,59 ST,NQR456,02/10/2016,03:00:00,5536108
25,59 ST,NQR456,02/10/2016,07:00:00,5536124
26,59 ST,NQR456,02/10/2016,11:00:00,5536292
27,59 ST,NQR456,02/10/2016,15:00:00,5536565
28,59 ST,NQR456,02/10/2016,19:00:00,5537523
29,59 ST,NQR456,02/10/2016,23:00:00,5537864
30,59 ST,NQR456,02/11/2016,03:00:00,5537913
31,59 ST,NQR456,02/11/2016,07:00:00,5537922
32,59 ST,NQR456,02/11/2016,11:00:00,5538105
33,59 ST,NQR456,02/11/2016,15:00:00,5538399
34,59 ST,NQR456,02/11/2016,19:00:00,5539368
35,59 ST,NQR456,02/11/2016,23:00:00,5539795
36,59 ST,NQR456,02/12/2016,03:00:00,5539853
37,59 ST,NQR456,02/12/2016,07:00:00,5539866
38,59 ST,NQR456,02/12/2016,11:00:00,5540034
39,59 ST,NQR456,02/12/2016,15:00:00,5540313
40,59 ST,NQR456,02/12/2016,19:00:00,5541236
41,59 ST,NQR456,02/12/2016,23:00:00,5541574
42,59 ST,NQR456,02/06/2016,03:00:00,5088354
43,59 ST,NQR456,02/06/2016,07:00:00,5088361
44,59 ST,NQR456,02/06/2016,11:00:00,5088434
45,59 ST,NQR456,02/06/2016,15:00:00,5088682
46,59 ST,NQR456,02/06/2016,19:00:00,5089037
47,59 ST,NQR456,02/06/2016,23:00:00,5089241
48,59 ST,NQR456,02/07/2016,03:00:00,5089298
49,59 ST,NQR456,02/07/2016,07:00:00,5089307
50,59 ST,NQR456,02/07/2016,11:00:00,5089344
51,59 ST,NQR456,02/07/2016,15:00:00,5089501
52,59 ST,NQR456,02/07/2016,19:00:00,5089762
53,59 ST,NQR456,02/07/2016,23:00:00,5089888
54,59 ST,NQR456,02/08/2016,03:00:00,5089926
55,59 ST,NQR456,02/08/2016,07:00:00,5089933
56,59 ST,NQR456,02/08/2016,11:00:00,5090107
57,59 ST,NQR456,02/08/2016,15:00:00,5090322
58,59 ST,NQR456,02/08/2016,19:00:00,5091062
59,59 ST,NQR456,02/08/2016,23:00:00,5091334
60,59 ST,NQR456,02/09/2016,03:00:00,5091371
61,59 ST,NQR456,02/09/2016,07:00:00,5091385
62,59 ST,NQR456,02/09/2016,11:00:00,5091576
63,59 ST,NQR456,02/09/2016,15:00:00,5091743
64,59 ST,NQR456,02/09/2016,19:00:00,5092473
65,59 ST,NQR456,02/09/2016,23:00:00,5092740
66,59 ST,NQR456,02/10/2016,03:00:00,5092783
67,59 ST,NQR456,02/10/2016,07:00:00,5092801
68,59 ST,NQR456,02/10/2016,11:00:00,5093004
69,59 ST,NQR456,02/10/2016,15:00:00,5093184
70,59 ST,NQR456,02/10/2016,19:00:00,5093968
71,59 ST,NQR456,02/10/2016,23:00:00,5094252
72,59 ST,NQR456,02/11/2016,03:00:00,5094288
73,59 ST,NQR456,02/11/2016,07:00:00,5094302
74,59 ST,NQR456,02/11/2016,11:00:00,5094476
75,59 ST,NQR456,02/11/2016,15:00:00,5094701
76,59 ST,NQR456,02/11/2016,19:00:00,5095487
77,59 ST,NQR456,02/11/2016,23:00:00,5095845
78,59 ST,NQR456,02/12/2016,03:00:00,5095889
79,59 ST,NQR456,02/12/2016,07:00:00,5095908
80,59 ST,NQR456,02/12/2016,11:00:00,5096078
81,59 ST,NQR456,02/12/2016,15:00:00,5096293
82,59 ST,NQR456,02/12/2016,19:00:00,5097084
83,59 ST,NQR456,02/12/2016,23:00:00,5097408
84,59 ST,NQR456,02/06/2016,03:00:00,643249
85,59 ST,NQR456,02/06/2016,07:00:00,643254
86,59 ST,NQR456,02/06/2016,11:00:00,643281
87,59 ST,NQR456,02/06/2016,15:00:00,643382
88,59 ST,NQR456,02/06/2016,19:00:00,643532
89,59 ST,NQR456,02/06/2016,23:00:00,643628
90,59 ST,NQR456,02/07/2016,03:00:00,643660
91,59 ST,NQR456,02/07/2016,07:00:00,643661
92,59 ST,NQR456,02/07/2016,11:00:00,643691
93,59 ST,NQR456,02/07/2016,15:00:00,643775
94,59 ST,NQR456,02/07/2016,19:00:00,643886
95,59 ST,NQR456,02/07/2016,23:00:00,643979
96,59 ST,NQR456,02/08/2016,03:00:00,644000
97,59 ST,NQR456,02/08/2016,07:00:00,644003
98,59 ST,NQR456,02/08/2016,11:00:00,644071
99,59 ST,NQR456,02/08/2016,15:00:00,644156
100,59 ST,NQR456,02/08/2016,19:00:00,644407
101,59 ST,NQR456,02/08/2016,23:00:00,644533
102,59 ST,NQR456,02/09/2016,03:00:00,644545
103,59 ST,NQR456,02/09/2016,07:00:00,644556
104,59 ST,NQR456,02/09/2016,11:00:00,644630
105,59 ST,NQR456,02/09/2016,15:00:00,644705
106,59 ST,NQR456,02/09/2016,19:00:00,644979
107,59 ST,NQR456,02/09/2016,23:00:00,645122
108,59 ST,NQR456,02/10/2016,03:00:00,645139
109,59 ST,NQR456,02/10/2016,07:00:00,645144
110,59 ST,NQR456,02/10/2016,11:00:00,645216
111,59 ST,NQR456,02/10/2016,15:00:00,645285
112,59 ST,NQR456,02/10/2016,19:00:00,645540
113,59 ST,NQR456,02/10/2016,23:00:00,645668
114,59 ST,NQR456,02/11/2016,03:00:00,645685
115,59 ST,NQR456,02/11/2016,07:00:00,645689
116,59 ST,NQR456,02/11/2016,11:00:00,645770
117,59 ST,NQR456,02/11/2016,15:00:00,645850
118,59 ST,NQR456,02/11/2016,19:00:00,646133
119,59 ST,NQR456,02/11/2016,23:00:00,646300
120,59 ST,NQR456,02/12/2016,03:00:00,646323
121,59 ST,NQR456,02/12/2016,07:00:00,646328
122,59 ST,NQR456,02/12/2016,11:00:00,646387
123,59 ST,NQR456,02/12/2016,15:00:00,646479
124,59 ST,NQR456,02/12/2016,19:00:00,646799
125,59 ST,NQR456,02/12/2016,23:00:00,646947
126,59 ST,NQR456,02/06/2016,03:00:00,5050551
127,59 ST,NQR456,02/06/2016,07:00:00,5050569
128,59 ST,NQR456,02/06/2016,11:00:00,5050678
129,59 ST,NQR456,02/06/2016,15:00:00,5050954
130,59 ST,NQR456,02/06/2016,19:00:00,5051316
131,59 ST,NQR456,02/06/2016,23:00:00,5051572
132,59 ST,NQR456,02/07/2016,03:00:00,5051692
133,59 ST,NQR456,02/07/2016,07:00:00,5051703
134,59 ST,NQR456,02/07/2016,11:00:00,5051769
