,STATION,LINENAME,DATE,TIME,ENTRIES
0,59 ST,NQR456,06/04/2016,00:00:00,5692587
1,59 ST,NQR456,06/04/2016,04:00:00,5692650
2,59 ST,NQR456,06/04/2016,08:00:00,5692683
3,59 ST,NQR456,06/04/2016,12:00:00,5692790
4,59 ST,NQR456,06/04/2016,16:00:00,5693055
5,59 ST,NQR456,06/04/2016,20:00:00,5693414
6,59 ST,NQR456,06/05/2016,00:00:00,5693604
7,59 ST,NQR456,06/05/2016,04:00:00,5693640
8,59 ST,NQR456,06/05/2016,08:00:00,5693656
9,59 ST,NQR456,06/05/2016,12:00:00,5693746
10,59 ST,NQR456,06/05/2016,16:00:00,5693933
11,59 ST,NQR456,06/05/2016,20:00:00,5694235
12,59 ST,NQR456,06/06/2016,00:00:00,5694361
13,59 ST,NQR456,06/06/2016,04:00:00,5694374
14,59 ST,NQR456,06/06/2016,08:00:00,5694419
15,59 ST,NQR456,06/06/2016,12:00:00,5694634
16,59 ST,NQR456,06/06/2016,16:00:00,5694964
17,59 ST,NQR456,06/06/2016,20:00:00,5695870
18,59 ST,NQR456,06/07/2016,00:00:00,5696129
19,59 ST,NQR456,06/07/2016,04:00:00,5696148
20,59 ST,NQR456,06/07/2016,08:00:00,5696193
21,59 ST,NQR456,06/07/2016,12:00:00,5696381
22,59 ST,NQR456,06/07/2016,16:00:00,5696742
23,59 ST,NQR456,06/07/2016,20:00:00,5697653
24,59 ST,NQR456,06/08/2016,00:00:00,5697918
25,59 ST,NQR456,06/08/2016,04:00:00,5697941
26,59 ST,NQR456,06/08/2016,08:00:00,5697998
27,59 ST,NQR456,06/08/2016,12:00:00,5698208
28,59 ST,NQR456,06/08/2016,16:00:00,5698545
29,59 ST,NQR456,06/08/2016,20:00:00,5699481
30,59 ST,NQR456,06/09/2016,00:00:00,5699775
31,59 ST,NQR456,06/09/2016,04:00:00,5699795
32,59 ST,NQR456,06/09/2016,08:00:00,5699849
33,59 ST,NQR456,06/09/2016,12:00:00,5700034
34,59 ST,NQR456,06/09/2016,16:00:00,5700385
35,59 ST,NQR456,06/09/2016,20:00:00,5701298
36,59 ST,NQR456,06/10/2016,00:00:00,5701611
37,59 ST,NQR456,06/10/2016,04:00:00,5701653
38,59 ST,NQR456,06/10/2016,08:00:00,5701691
39,59 ST,NQR456,06/10/2016,12:00:00,5701891
40,59 ST,NQR456,06/10/2016,16:00:00,5702249
41,59 ST,NQR456,06/10/2016,20:00:00,5703119
42,59 ST,NQR456,06/04/2016,00:00:00,5222784
43,59 ST,NQR456,06/04/2016,04:00:00,5222817
44,59 ST,NQR456,06/04/2016,08:00:00,5222840
45,59 ST,NQR456,06/04/2016,12:00:00,5222924
46,59 ST,NQR456,06/04/2016,16:00:00,5223159
47,59 ST,NQR456,06/04/2016,20:00:00,5223453
48,59 ST,NQR456,06/05/2016,00:00:00,5223601
49,59 ST,NQR456,06/05/2016,04:00:00,5223620
50,59 ST,NQR456,06/05/2016,08:00:00,5223630
51,59 ST,NQR456,06/05/2016,12:00:00,5223697
52,59 ST,NQR456,06/05/2016,16:00:00,5223910
53,59 ST,NQR456,06/05/2016,20:00:00,5224147
54,59 ST,NQR456,06/06/2016,00:00:00,5224227
55,59 ST,NQR456,06/06/2016,04:00:00,5224232
56,59 ST,NQR456,06/06/2016,08:00:00,5224272
57,59 ST,NQR456,06/06/2016,12:00:00,5224463
58,59 ST,NQR456,06/06/2016,16:00:00,5224753
59,59 ST,NQR456,06/06/2016,20:00:00,5225505
60,59 ST,NQR456,06/07/2016,00:00:00,5225694
61,59 ST,NQR456,06/07/2016,04:00:00,5225706
62,59 ST,NQR456,06/07/2016,08:00:00,5225742
63,59 ST,NQR456,06/07/2016,12:00:00,5225913
64,59 ST,NQR456,06/07/2016,16:00:00,5226191
65,59 ST,NQR456,06/07/2016,20:00:00,5226942
66,59 ST,NQR456,06/08/2016,00:00:00,5227144
67,59 ST,NQR456,06/08/2016,04:00:00,5227157
68,59 ST,NQR456,06/08/2016,08:00:00,5227205
69,59 ST,NQR456,06/08/2016,12:00:00,5227387
70,59 ST,NQR456,06/08/2016,16:00:00,5227680
71,59 ST,NQR456,06/08/2016,20:00:00,5228449
72,59 ST,NQR456,06/09/2016,00:00:00,5228669
73,59 ST,NQR456,06/09/2016,04:00:00,5228688
74,59 ST,NQR456,06/09/2016,08:00:00,5228737
75,59 ST,NQR456,06/09/2016,12:00:00,5228908
76,59 ST,NQR456,06/09/2016,16:00:00,5229226
77,59 ST,NQR456,06/09/2016,20:00:00,5229971
78,59 ST,NQR456,06/10/2016,00:00:00,5230202
79,59 ST,NQR456,06/10/2016,04:00:00,5230219
80,59 ST,NQR456,06/10/2016,08:00:00,5230271
81,59 ST,NQR456,06/10/2016,12:00:00,5230471
82,59 ST,NQR456,06/10/2016,16:00:00,5230782
83,59 ST,NQR456,06/10/2016,20:00:00,5231564
84,59 ST,NQR456,06/04/2016,00:00:00,710617
85,59 ST,NQR456,06/04/2016,04:00:00,710644
86,59 ST,NQR456,06/04/2016,08:00:00,710649
87,59 ST,NQR456,06/04/2016,12:00:00,710698
88,59 ST,NQR456,06/04/2016,16:00:00,710806
89,59 ST,NQR456,06/04/2016,20:00:00,710964
90,59 ST,NQR456,06/05/2016,00:00:00,711051
91,59 ST,NQR456,06/05/2016,04:00:00,711061
92,59 ST,NQR456,06/05/2016,08:00:00,711067
93,59 ST,NQR456,06/05/2016,12:00:00,711115
94,59 ST,NQR456,06/05/2016,16:00:00,711178
95,59 ST,NQR456,06/05/2016,20:00:00,711280
96,59 ST,NQR456,06/06/2016,00:00:00,711339
97,59 ST,NQR456,06/06/2016,04:00:00,711340
98,59 ST,NQR456,06/06/2016,08:00:00,711354
99,59 ST,NQR456,06/06/2016,12:00:00,711426
