,STATION,LINENAME,DATE,TIME,ENTRIES
0,59 ST,NQR456,07/16/2016,00:00:00,5741617
1,59 ST,NQR456,07/16/2016,04:00:00,5741661
2,59 ST,NQR456,07/16/2016,08:00:00,5741686
3,59 ST,NQR456,07/16/2016,12:00:00,5741783
4,59 ST,NQR456,07/16/2016,16:00:00,5741998
5,59 ST,NQR456,07/16/2016,20:00:00,5742291
6,59 ST,NQR456,07/17/2016,00:00:00,5742428
7,59 ST,NQR456,07/17/2016,04:00:00,5742455
8,59 ST,NQR456,07/17/2016,08:00:00,5742463
9,59 ST,NQR456,07/17/2016,12:00:00,5742517
10,59 ST,NQR456,07/17/2016,16:00:00,5742699
11,59 ST,NQR456,07/17/2016,20:00:00,5742979
12,59 ST,NQR456,07/18/2016,00:00:00,5743090
13,59 ST,NQR456,07/18/2016,04:00:00,5743106
14,59 ST,NQR456,07/18/2016,08:00:00,5743157
15,59 ST,NQR456,07/18/2016,12:00:00,5743334
16,59 ST,NQR456,07/18/2016,16:00:00,5743626
17,59 ST,NQR456,07/18/2016,20:00:00,5744513
18,59 ST,NQR456,07/19/2016,00:00:00,5744727
19,59 ST,NQR456,07/19/2016,04:00:00,5744743
20,59 ST,NQR456,07/19/2016,08:00:00,5744791
21,59 ST,NQR456,07/19/2016,12:00:00,5744944
22,59 ST,NQR456,07/19/2016,16:00:00,5745251
23,59 ST,NQR456,07/19/2016,20:00:00,5746190
24,59 ST,NQR456,07/20/2016,00:00:00,5746435
25,59 ST,NQR456,07/20/2016,04:00:00,5746437
26,59 ST,NQR456,07/20/2016,08:00:00,5746480
27,59 ST,NQR456,07/20/2016,12:00:00,5746634
28,59 ST,NQR456,07/20/2016,16:00:00,5746953
29,59 ST,NQR456,07/20/2016,20:00:00,5747838
30,59 ST,NQR456,07/21/2016,00:00:00,5748104
31,59 ST,NQR456,07/21/2016,04:00:00,5748106
32,59 ST,NQR456,07/21/2016,08:00:00,5748140
33,59 ST,NQR456,07/21/2016,12:00:00,5748317
34,59 ST,NQR456,07/21/2016,16:00:00,5748666
35,59 ST,NQR456,07/21/2016,20:00:00,5749508
36,59 ST,NQR456,07/22/2016,00:00:00,5749767
37,59 ST,NQR456,07/22/2016,04:00:00,5749769
38,59 ST,NQR456,07/22/2016,08:00:00,5749807
39,59 ST,NQR456,07/22/2016,12:00:00,5749959
