,STATION,LINENAME,DATE,TIME,ENTRIES
0,59 ST,NQR456,06/25/2016,00:00:00,5713268
1,59 ST,NQR456,06/25/2016,04:00:00,5713305
2,59 ST,NQR456,06/25/2016,08:00:00,5713327
3,59 ST,NQR456,06/25/2016,12:00:00,5713448
4,59 ST,NQR456,06/25/2016,16:00:00,5713682
5,59 ST,NQR456,06/25/2016,20:00:00,5713975
6,59 ST,NQR456,06/26/2016,00:00:00,5714130
7,59 ST,NQR456,06/26/2016,04:00:00,5714148
8,59 ST,NQR456,06/26/2016,08:00:00,5714157
9,59 ST,NQR456,06/26/2016,12:00:00,5714215
10,59 ST,NQR456,06/26/2016,16:00:00,5714395
11,59 ST,NQR456,06/26/2016,20:00:00,5714605
12,59 ST,NQR456,06/27/2016,00:00:00,5714706
13,59 ST,NQR456,06/27/2016,04:00:00,5714717
14,59 ST,NQR456,06/27/2016,08:00:00,5714763
15,59 ST,NQR456,06/27/2016,12:00:00,5714913
16,59 ST,NQR456,06/27/2016,16:00:00,5715209
17,59 ST,NQR456,06/27/2016,20:00:00,5716138
18,59 ST,NQR456,06/28/2016,00:00:00,5716372
19,59 ST,NQR456,06/28/2016,04:00:00,5716393
20,59 ST,NQR456,06/28/2016,08:00:00,5716451
21,59 ST,NQR456,06/28/2016,12:00:00,5716637
22,59 ST,NQR456,06/28/2016,16:00:00,5716962
23,59 ST,NQR456,06/28/2016,20:00:00,5717792
24,59 ST,NQR456,06/29/2016,00:00:00,5718017
25,59 ST,NQR456,06/29/2016,04:00:00,5718047
26,59 ST,NQR456,06/29/2016,08:00:00,5718084
27,59 ST,NQR456,06/29/2016,12:00:00,5718265
28,59 ST,NQR456,06/29/2016,16:00:00,5718594
29,59 ST,NQR456,06/29/2016,20:00:00,5719426
30,59 ST,NQR456,06/30/2016,00:00:00,5719730
31,59 ST,NQR456,06/30/2016,04:00:00,5719759
32,59 ST,NQR456,06/30/2016,08:00:00,5719793
33,59 ST,NQR456,06/30/2016,12:00:00,5719985
34,59 ST,NQR456,06/30/2016,16:00:00,5720317
35,59 ST,NQR456,06/30/2016,20:00:00,5721168
36,59 ST,NQR456,07/01/2016,00:00:00,5721451
37,59 ST,NQR456,07/01/2016,04:00:00,5721479
38,59 ST,NQR456,07/01/2016,08:00:00,5721510
39,59 ST,NQR456,07/01/2016,12:00:00,5721684
40,59 ST,NQR456,07/01/2016,16:00:00,5722216
41,59 ST,NQR456,07/01/2016,20:00:00,5722824
42,59 ST,NQR456,06/25/2016,00:00:00,5256393
43,59 ST,NQR456,06/25/2016,04:00:00,5256440
44,59 ST,NQR456,06/25/2016,08:00:00,5256462
45,59 ST,NQR456,06/25/2016,12:00:00,5256576
46,59 ST,NQR456,06/25/2016,16:00:00,5256835
47,59 ST,NQR456,06/25/2016,20:00:00,5257226
48,59 ST,NQR456,06/26/2016,00:00:00,5257426
49,59 ST,NQR456,06/26/2016,04:00:00,5257453
50,59 ST,NQR456,06/26/2016,08:00:00,5257471
51,59 ST,NQR456,06/26/2016,12:00:00,5257600
52,59 ST,NQR456,06/26/2016,16:00:00,5257823
53,59 ST,NQR456,06/26/2016,20:00:00,5258091
54,59 ST,NQR456,06/27/2016,00:00:00,5258231
55,59 ST,NQR456,06/27/2016,04:00:00,5258247
56,59 ST,NQR456,06/27/2016,08:00:00,5258287
57,59 ST,NQR456,06/27/2016,12:00:00,5258435
58,59 ST,NQR456,06/27/2016,16:00:00,5258694
59,59 ST,NQR456,06/27/2016,20:00:00,5259398
60,59 ST,NQR456,06/28/2016,00:00:00,5259566
61,59 ST,NQR456,06/28/2016,04:00:00,5259578
62,59 ST,NQR456,06/28/2016,08:00:00,5259632
63,59 ST,NQR456,06/28/2016,12:00:00,5259801
64,59 ST,NQR456,06/28/2016,16:00:00,5260102
65,59 ST,NQR456,06/28/2016,20:00:00,5260867
66,59 ST,NQR456,06/29/2016,00:00:00,5261048
67,59 ST,NQR456,06/29/2016,04:00:00,5261066
68,59 ST,NQR456,06/29/2016,08:00:00,5261101
69,59 ST,NQR456,06/29/2016,12:00:00,5261243
70,59 ST,NQR456,06/29/2016,16:00:00,5261505
71,59 ST,NQR456,06/29/2016,20:00:00,5262260
72,59 ST,NQR456,06/30/2016,00:00:00,5262474
73,59 ST,NQR456,06/30/2016,04:00:00,5262499
74,59 ST,NQR456,06/30/2016,08:00:00,5262550
75,59 ST,NQR456,06/30/2016,12:00:00,5262705
76,59 ST,NQR456,06/30/2016,16:00:00,5262969
77,59 ST,NQR456,06/30/2016,20:00:00,5263726
78,59 ST,NQR456,07/01/2016,00:00:00,5263953
79,59 ST,NQR456,07/01/2016,04:00:00,5263977
80,59 ST,NQR456,07/01/2016,08:00:00,5264019
81,59 ST,NQR456,07/01/2016,12:00:00,5264160
82,59 ST,NQR456,07/01/2016,16:00:00,5264568
83,59 ST,NQR456,07/01/2016,20:00:00,5265127
84,59 ST,NQR456,06/25/2016,00:00:00,723284
85,59 ST,NQR456,06/25/2016,04:00:00,723313
86,59 ST,NQR456,06/25/2016,08:00:00,723315
87,59 ST,NQR456,06/25/2016,12:00:00,723359
88,59 ST,NQR456,06/25/2016,16:00:00,723473
89,59 ST,NQR456,06/25/2016,20:00:00,723637
90,59 ST,NQR456,06/26/2016,00:00:00,723741
91,59 ST,NQR456,06/26/2016,04:00:00,723752
92,59 ST,NQR456,06/26/2016,08:00:00,723754
93,59 ST,NQR456,06/26/2016,12:00:00,723800
94,59 ST,NQR456,06/26/2016,16:00:00,723878
95,59 ST,NQR456,06/26/2016,20:00:00,724004
96,59 ST,NQR456,06/27/2016,00:00:00,724086
97,59 ST,NQR456,06/27/2016,04:00:00,724096
98,59 ST,NQR456,06/27/2016,08:00:00,724120
99,59 ST,NQR456,06/27/2016,12:00:00,724184
100,59 ST,NQR456,06/27/2016,16:00:00,724317
101,59 ST,NQR456,06/27/2016,20:00:00,724662
102,59 ST,NQR456,06/28/2016,00:00:00,724761
103,59 ST,NQR456,06/28/2016,04:00:00,724764
104,59 ST,NQR456,06/28/2016,08:00:00,724779
105,59 ST,NQR456,06/28/2016,12:00:00,724862
106,59 ST,NQR456,06/28/2016,16:00:00,725000
107,59 ST,NQR456,06/28/2016,20:00:00,725353
108,59 ST,NQR456,06/29/2016,00:00:00,725467
109,59 ST,NQR456,06/29/2016,04:00:00,725473
