,STATION,LINENAME,DATE,TIME,ENTRIES
0,59 ST,NQR456W,12/24/2016,03:00:00,5980509
1,59 ST,NQR456W,12/24/2016,07:00:00,5980531
2,59 ST,NQR456W,12/24/2016,11:00:00,5980613
3,59 ST,NQR456W,12/24/2016,15:00:00,5980899
4,59 ST,NQR456W,12/24/2016,19:00:00,5981382
5,59 ST,NQR456W,12/24/2016,23:00:00,5981539
6,59 ST,NQR456W,12/25/2016,03:00:00,5981604
7,59 ST,NQR456W,12/25/2016,07:00:00,5981610
8,59 ST,NQR456W,12/25/2016,11:00:00,5981657
9,59 ST,NQR456W,12/25/2016,15:00:00,5981762
10,59 ST,NQR456W,12/25/2016,19:00:00,5981945
11,59 ST,NQR456W,12/25/2016,23:00:00,5982031
12,59 ST,NQR456W,12/26/2016,03:00:00,5982069
13,59 ST,NQR456W,12/26/2016,07:00:00,5982080
14,59 ST,NQR456W,12/26/2016,11:00:00,5982184
15,59 ST,NQR456W,12/26/2016,15:00:00,5982424
16,59 ST,NQR456W,12/26/2016,19:00:00,5982840
17,59 ST,NQR456W,12/26/2016,23:00:00,5983073
18,59 ST,NQR456W,12/27/2016,03:00:00,5983110
19,59 ST,NQR456W,12/27/2016,07:00:00,5983124
20,59 ST,NQR456W,12/27/2016,11:00:00,5983239
21,59 ST,NQR456W,12/27/2016,15:00:00,5983500
22,59 ST,NQR456W,12/27/2016,19:00:00,5984297
23,59 ST,NQR456W,12/27/2016,23:00:00,5984628
24,59 ST,NQR456W,12/28/2016,03:00:00,5984684
25,59 ST,NQR456W,12/28/2016,07:00:00,5984698
26,59 ST,NQR456W,12/28/2016,11:00:00,5984922
27,59 ST,NQR456W,12/28/2016,15:00:00,5985358
28,59 ST,NQR456W,12/28/2016,19:00:00,5986497
29,59 ST,NQR456W,12/28/2016,23:00:00,5987017
30,59 ST,NQR456W,12/29/2016,03:00:00,5987098
31,59 ST,NQR456W,12/29/2016,07:00:00,5987115
32,59 ST,NQR456W,12/29/2016,11:00:00,5987299
33,59 ST,NQR456W,12/29/2016,15:00:00,5987660
34,59 ST,NQR456W,12/29/2016,19:00:00,5988591
35,59 ST,NQR456W,12/29/2016,23:00:00,5989038
36,59 ST,NQR456W,12/30/2016,03:00:00,5989126
37,59 ST,NQR456W,12/30/2016,07:00:00,5989153
38,59 ST,NQR456W,12/30/2016,15:00:00,5989931
39,59 ST,NQR456W,12/30/2016,19:00:00,5991003
40,59 ST,NQR456W,12/30/2016,23:00:00,5991455
41,59 ST,NQR456W,12/24/2016,03:00:00,5473105
42,59 ST,NQR456W,12/24/2016,07:00:00,5473105
43,59 ST,NQR456W,12/24/2016,11:00:00,5473105
44,59 ST,NQR456W,12/24/2016,15:00:00,5473105
45,59 ST,NQR456W,12/24/2016,19:00:00,5473128
