,STATION,LINENAME,DATE,TIME,ENTRIES
0,59 ST,NQR456W,11/12/2016,03:00:00,5913859
1,59 ST,NQR456W,11/12/2016,07:00:00,5913868
2,59 ST,NQR456W,11/12/2016,11:00:00,5913950
3,59 ST,NQR456W,11/12/2016,15:00:00,5914208
4,59 ST,NQR456W,11/12/2016,19:00:00,5914611
5,59 ST,NQR456W,11/12/2016,23:00:00,5914803
6,59 ST,NQR456W,11/13/2016,03:00:00,5914874
7,59 ST,NQR456W,11/13/2016,07:00:00,5914888
8,59 ST,NQR456W,11/13/2016,11:00:00,5914943
9,59 ST,NQR456W,11/13/2016,15:00:00,5915142
10,59 ST,NQR456W,11/13/2016,19:00:00,5915463
11,59 ST,NQR456W,11/13/2016,23:00:00,5915637
12,59 ST,NQR456W,11/14/2016,03:00:00,5915679
13,59 ST,NQR456W,11/14/2016,07:00:00,5915701
14,59 ST,NQR456W,11/14/2016,11:00:00,5915869
15,59 ST,NQR456W,11/14/2016,15:00:00,5916132
16,59 ST,NQR456W,11/14/2016,19:00:00,5917047
17,59 ST,NQR456W,11/14/2016,23:00:00,5917379
18,59 ST,NQR456W,11/15/2016,03:00:00,5917426
19,59 ST,NQR456W,11/15/2016,07:00:00,5917449
20,59 ST,NQR456W,11/15/2016,11:00:00,5917635
21,59 ST,NQR456W,11/15/2016,15:00:00,5917877
22,59 ST,NQR456W,11/15/2016,19:00:00,5918792
23,59 ST,NQR456W,11/15/2016,23:00:00,5919185
24,59 ST,NQR456W,11/16/2016,03:00:00,5919237
25,59 ST,NQR456W,11/16/2016,07:00:00,5919254
26,59 ST,NQR456W,11/16/2016,11:00:00,5919414
27,59 ST,NQR456W,11/16/2016,15:00:00,5919652
28,59 ST,NQR456W,11/16/2016,19:00:00,5920552
29,59 ST,NQR456W,11/16/2016,23:00:00,5920941
30,59 ST,NQR456W,11/17/2016,03:00:00,5920997
31,59 ST,NQR456W,11/17/2016,07:00:00,5921014
32,59 ST,NQR456W,11/17/2016,11:00:00,5921186
33,59 ST,NQR456W,11/17/2016,15:00:00,5921466
34,59 ST,NQR456W,11/17/2016,19:00:00,5922377
35,59 ST,NQR456W,11/17/2016,23:00:00,5922737
36,59 ST,NQR456W,11/18/2016,03:00:00,5922799
37,59 ST,NQR456W,11/18/2016,07:00:00,5922822
38,59 ST,NQR456W,11/18/2016,11:00:00,5922988
39,59 ST,NQR456W,11/18/2016,15:00:00,5923290
40,59 ST,NQR456W,11/18/2016,19:00:00,5924165
41,59 ST,NQR456W,11/18/2016,23:00:00,5924555
42,59 ST,NQR456W,11/12/2016,03:00:00,5423729
43,59 ST,NQR456W,11/12/2016,07:00:00,5423736
44,59 ST,NQR456W,11/12/2016,11:00:00,5423808
45,59 ST,NQR456W,11/12/2016,15:00:00,5424046
46,59 ST,NQR456W,11/12/2016,19:00:00,5424453
47,59 ST,NQR456W,11/12/2016,23:00:00,5424610
48,59 ST,NQR456W,11/13/2016,03:00:00,5424657
49,59 ST,NQR456W,11/13/2016,07:00:00,5424664
50,59 ST,NQR456W,11/13/2016,11:00:00,5424716
