,STATION,LINENAME,DATE,TIME,ENTRIES
0,59 ST,NQR456,04/23/2016,00:00:00,5630154
1,59 ST,NQR456,04/23/2016,04:00:00,5630200
2,59 ST,NQR456,04/23/2016,08:00:00,5630228
3,59 ST,NQR456,04/23/2016,12:00:00,5630337
4,59 ST,NQR456,04/23/2016,16:00:00,5630595
5,59 ST,NQR456,04/23/2016,20:00:00,5630961
6,59 ST,NQR456,04/24/2016,00:00:00,5631110
7,59 ST,NQR456,04/24/2016,04:00:00,5631140
8,59 ST,NQR456,04/24/2016,08:00:00,5631160
9,59 ST,NQR456,04/24/2016,12:00:00,5631237
10,59 ST,NQR456,04/24/2016,16:00:00,5631413
11,59 ST,NQR456,04/24/2016,20:00:00,5631684
12,59 ST,NQR456,04/25/2016,00:00:00,5631816
13,59 ST,NQR456,04/25/2016,04:00:00,5631826
14,59 ST,NQR456,04/25/2016,08:00:00,5631859
15,59 ST,NQR456,04/25/2016,12:00:00,5632025
16,59 ST,NQR456,04/25/2016,16:00:00,5632394
17,59 ST,NQR456,04/25/2016,20:00:00,5633503
18,59 ST,NQR456,04/26/2016,00:00:00,5633867
19,59 ST,NQR456,04/26/2016,04:00:00,5633893
20,59 ST,NQR456,04/26/2016,08:00:00,5633955
21,59 ST,NQR456,04/26/2016,12:00:00,5634113
22,59 ST,NQR456,04/26/2016,16:00:00,5634408
23,59 ST,NQR456,04/26/2016,20:00:00,5635180
24,59 ST,NQR456,04/27/2016,00:00:00,5635402
25,59 ST,NQR456,04/27/2016,04:00:00,5635423
26,59 ST,NQR456,04/27/2016,08:00:00,5635468
27,59 ST,NQR456,04/27/2016,12:00:00,5635650
28,59 ST,NQR456,04/27/2016,16:00:00,5635964
29,59 ST,NQR456,04/27/2016,20:00:00,5636704
30,59 ST,NQR456,04/28/2016,00:00:00,5636940
31,59 ST,NQR456,04/28/2016,04:00:00,5636958
32,59 ST,NQR456,04/28/2016,08:00:00,5636992
33,59 ST,NQR456,04/28/2016,12:00:00,5637167
34,59 ST,NQR456,04/28/2016,16:00:00,5637462
35,59 ST,NQR456,04/28/2016,20:00:00,5638212
36,59 ST,NQR456,04/29/2016,00:00:00,5638418
37,59 ST,NQR456,04/29/2016,04:00:00,5638436
38,59 ST,NQR456,04/29/2016,08:00:00,5638464
39,59 ST,NQR456,04/29/2016,12:00:00,5638589
40,59 ST,NQR456,04/29/2016,16:00:00,5638908
41,59 ST,NQR456,04/29/2016,20:00:00,5639694
42,59 ST,NQR456,04/23/2016,00:00:00,5173742
43,59 ST,NQR456,04/23/2016,04:00:00,5173766
44,59 ST,NQR456,04/23/2016,08:00:00,5173778
45,59 ST,NQR456,04/23/2016,12:00:00,5173907
46,59 ST,NQR456,04/23/2016,16:00:00,5174102
47,59 ST,NQR456,04/23/2016,20:00:00,5174378
48,59 ST,NQR456,04/24/2016,00:00:00,5174510
49,59 ST,NQR456,04/24/2016,04:00:00,5174528
50,59 ST,NQR456,04/24/2016,08:00:00,5174543
51,59 ST,NQR456,04/24/2016,12:00:00,5174602
52,59 ST,NQR456,04/24/2016,16:00:00,5174779
53,59 ST,NQR456,04/24/2016,20:00:00,5175012
54,59 ST,NQR456,04/25/2016,00:00:00,5175150
55,59 ST,NQR456,04/25/2016,04:00:00,5175157
56,59 ST,NQR456,04/25/2016,08:00:00,5175189
57,59 ST,NQR456,04/25/2016,12:00:00,5175345
58,59 ST,NQR456,04/25/2016,16:00:00,5175512
59,59 ST,NQR456,04/25/2016,20:00:00,5175512
60,59 ST,NQR456,04/26/2016,00:00:00,5175512
61,59 ST,NQR456,04/26/2016,04:00:00,5175512
62,59 ST,NQR456,04/26/2016,08:00:00,5175556
63,59 ST,NQR456,04/26/2016,12:00:00,5175720
64,59 ST,NQR456,04/26/2016,16:00:00,5175987
65,59 ST,NQR456,04/26/2016,20:00:00,5176614
66,59 ST,NQR456,04/27/2016,00:00:00,5176781
67,59 ST,NQR456,04/27/2016,04:00:00,5176792
68,59 ST,NQR456,04/27/2016,08:00:00,5176828
69,59 ST,NQR456,04/27/2016,12:00:00,5177016
70,59 ST,NQR456,04/27/2016,16:00:00,5177264
71,59 ST,NQR456,04/27/2016,20:00:00,5177912
72,59 ST,NQR456,04/28/2016,00:00:00,5178063
73,59 ST,NQR456,04/28/2016,04:00:00,5178073
74,59 ST,NQR456,04/28/2016,08:00:00,5178109
75,59 ST,NQR456,04/28/2016,12:00:00,5178285
76,59 ST,NQR456,04/28/2016,16:00:00,5178538
77,59 ST,NQR456,04/28/2016,20:00:00,5179206
78,59 ST,NQR456,04/29/2016,00:00:00,5179391
79,59 ST,NQR456,04/29/2016,04:00:00,5179403
80,59 ST,NQR456,04/29/2016,08:00:00,5179434
81,59 ST,NQR456,04/29/2016,12:00:00,5179570
82,59 ST,NQR456,04/29/2016,16:00:00,5179846
83,59 ST,NQR456,04/29/2016,20:00:00,5180520
84,59 ST,NQR456,04/23/2016,00:00:00,687071
85,59 ST,NQR456,04/23/2016,04:00:00,687077
86,59 ST,NQR456,04/23/2016,08:00:00,687083
87,59 ST,NQR456,04/23/2016,12:00:00,687112
88,59 ST,NQR456,04/23/2016,16:00:00,687213
89,59 ST,NQR456,04/23/2016,20:00:00,687345
90,59 ST,NQR456,04/24/2016,00:00:00,687458
91,59 ST,NQR456,04/24/2016,04:00:00,687472
92,59 ST,NQR456,04/24/2016,08:00:00,687472
