,STATION,LINENAME,DATE,TIME,ENTRIES
0,59 ST,NQR456,06/18/2016,00:00:00,5704958
1,59 ST,NQR456,06/18/2016,04:00:00,5704958
2,59 ST,NQR456,06/18/2016,08:00:00,5704958
3,59 ST,NQR456,06/18/2016,12:00:00,5704958
4,59 ST,NQR456,06/18/2016,16:00:00,5704958
5,59 ST,NQR456,06/18/2016,20:00:00,5704958
6,59 ST,NQR456,06/19/2016,00:00:00,5704958
7,59 ST,NQR456,06/19/2016,04:00:00,5704958
8,59 ST,NQR456,06/19/2016,08:00:00,5704958
9,59 ST,NQR456,06/19/2016,12:00:00,5704958
10,59 ST,NQR456,06/19/2016,16:00:00,5704971
11,59 ST,NQR456,06/19/2016,20:00:00,5705201
12,59 ST,NQR456,06/20/2016,00:00:00,5705337
13,59 ST,NQR456,06/20/2016,04:00:00,5705342
14,59 ST,NQR456,06/20/2016,08:00:00,5705373
15,59 ST,NQR456,06/20/2016,12:00:00,5705528
16,59 ST,NQR456,06/20/2016,16:00:00,5705812
17,59 ST,NQR456,06/20/2016,20:00:00,5706615
18,59 ST,NQR456,06/21/2016,00:00:00,5706844
19,59 ST,NQR456,06/21/2016,04:00:00,5706861
20,59 ST,NQR456,06/21/2016,08:00:00,5706906
21,59 ST,NQR456,06/21/2016,12:00:00,5707090
22,59 ST,NQR456,06/21/2016,16:00:00,5707410
23,59 ST,NQR456,06/21/2016,20:00:00,5708294
24,59 ST,NQR456,06/22/2016,00:00:00,5708543
25,59 ST,NQR456,06/22/2016,04:00:00,5708562
26,59 ST,NQR456,06/22/2016,08:00:00,5708592
27,59 ST,NQR456,06/22/2016,12:00:00,5708773
28,59 ST,NQR456,06/22/2016,16:00:00,5709110
29,59 ST,NQR456,06/22/2016,20:00:00,5709992
30,59 ST,NQR456,06/23/2016,00:00:00,5710209
31,59 ST,NQR456,06/23/2016,04:00:00,5710236
32,59 ST,NQR456,06/23/2016,08:00:00,5710282
33,59 ST,NQR456,06/23/2016,12:00:00,5710453
34,59 ST,NQR456,06/23/2016,16:00:00,5710764
35,59 ST,NQR456,06/23/2016,20:00:00,5711591
36,59 ST,NQR456,06/24/2016,00:00:00,5711852
37,59 ST,NQR456,06/24/2016,04:00:00,5711893
38,59 ST,NQR456,06/24/2016,08:00:00,5711931
39,59 ST,NQR456,06/24/2016,12:00:00,5712108
40,59 ST,NQR456,06/24/2016,16:00:00,5712427
41,59 ST,NQR456,06/24/2016,20:00:00,5713030
42,59 ST,NQR456,06/18/2016,00:00:00,5246853
43,59 ST,NQR456,06/18/2016,04:00:00,5246935
44,59 ST,NQR456,06/18/2016,08:00:00,5246974
45,59 ST,NQR456,06/18/2016,12:00:00,5247121
46,59 ST,NQR456,06/18/2016,16:00:00,5247513
47,59 ST,NQR456,06/18/2016,20:00:00,5248045
48,59 ST,NQR456,06/19/2016,00:00:00,5248403
49,59 ST,NQR456,06/19/2016,04:00:00,5248456
50,59 ST,NQR456,06/19/2016,08:00:00,5248462
51,59 ST,NQR456,06/19/2016,12:00:00,5248563
52,59 ST,NQR456,06/19/2016,16:00:00,5248805
53,59 ST,NQR456,06/19/2016,20:00:00,5249025
54,59 ST,NQR456,06/20/2016,00:00:00,5249154
55,59 ST,NQR456,06/20/2016,04:00:00,5249166
56,59 ST,NQR456,06/20/2016,08:00:00,5249213
57,59 ST,NQR456,06/20/2016,12:00:00,5249390
58,59 ST,NQR456,06/20/2016,16:00:00,5249639
59,59 ST,NQR456,06/20/2016,20:00:00,5250382
60,59 ST,NQR456,06/21/2016,00:00:00,5250577
61,59 ST,NQR456,06/21/2016,04:00:00,5250590
62,59 ST,NQR456,06/21/2016,08:00:00,5250636
63,59 ST,NQR456,06/21/2016,12:00:00,5250832
64,59 ST,NQR456,06/21/2016,16:00:00,5251095
65,59 ST,NQR456,06/21/2016,20:00:00,5251850
66,59 ST,NQR456,06/22/2016,00:00:00,5252071
67,59 ST,NQR456,06/22/2016,04:00:00,5252087
68,59 ST,NQR456,06/22/2016,08:00:00,5252135
69,59 ST,NQR456,06/22/2016,12:00:00,5252323
70,59 ST,NQR456,06/22/2016,16:00:00,5252588
71,59 ST,NQR456,06/22/2016,20:00:00,5253335
72,59 ST,NQR456,06/23/2016,00:00:00,5253572
73,59 ST,NQR456,06/23/2016,04:00:00,5253589
