,STATION,LINENAME,DATE,TIME,ENTRIES
0,59 ST,NQR456,07/23/2016,00:00:00,5751337
1,59 ST,NQR456,07/23/2016,04:00:00,5751376
2,59 ST,NQR456,07/23/2016,08:00:00,5751397
3,59 ST,NQR456,07/23/2016,12:00:00,5751492
4,59 ST,NQR456,07/23/2016,16:00:00,5751681
5,59 ST,NQR456,07/23/2016,20:00:00,5751961
6,59 ST,NQR456,07/24/2016,00:00:00,5752076
7,59 ST,NQR456,07/24/2016,04:00:00,5752101
8,59 ST,NQR456,07/24/2016,08:00:00,5752113
9,59 ST,NQR456,07/24/2016,12:00:00,5752170
10,59 ST,NQR456,07/24/2016,16:00:00,5752360
11,59 ST,NQR456,07/24/2016,20:00:00,5752610
12,59 ST,NQR456,07/25/2016,00:00:00,5752746
13,59 ST,NQR456,07/25/2016,04:00:00,5752756
14,59 ST,NQR456,07/25/2016,08:00:00,5752802
15,59 ST,NQR456,07/25/2016,12:00:00,5752954
16,59 ST,NQR456,07/25/2016,16:00:00,5753230
17,59 ST,NQR456,07/25/2016,20:00:00,5754007
18,59 ST,NQR456,07/26/2016,00:00:00,5754198
19,59 ST,NQR456,07/26/2016,04:00:00,5754198
20,59 ST,NQR456,07/26/2016,08:00:00,5754242
21,59 ST,NQR456,07/26/2016,12:00:00,5754416
22,59 ST,NQR456,07/26/2016,16:00:00,5754718
23,59 ST,NQR456,07/26/2016,20:00:00,5755586
24,59 ST,NQR456,07/27/2016,00:00:00,5755840
25,59 ST,NQR456,07/27/2016,04:00:00,5755841
26,59 ST,NQR456,07/27/2016,08:00:00,5755890
27,59 ST,NQR456,07/27/2016,12:00:00,5756089
28,59 ST,NQR456,07/27/2016,16:00:00,5756405
29,59 ST,NQR456,07/27/2016,20:00:00,5757293
30,59 ST,NQR456,07/28/2016,00:00:00,5757552
31,59 ST,NQR456,07/28/2016,04:00:00,5757552
32,59 ST,NQR456,07/28/2016,08:00:00,5757586
33,59 ST,NQR456,07/28/2016,12:00:00,5757762
34,59 ST,NQR456,07/28/2016,16:00:00,5758079
35,59 ST,NQR456,07/28/2016,20:00:00,5758922
36,59 ST,NQR456,07/29/2016,00:00:00,5759165
37,59 ST,NQR456,07/29/2016,04:00:00,5759167
38,59 ST,NQR456,07/29/2016,08:00:00,5759200
39,59 ST,NQR456,07/29/2016,12:00:00,5759347
40,59 ST,NQR456,07/29/2016,16:00:00,5759700
41,59 ST,NQR456,07/29/2016,20:00:00,5760518
42,59 ST,NQR456,07/23/2016,00:00:00,5289111
43,59 ST,NQR456,07/23/2016,04:00:00,5289145
44,59 ST,NQR456,07/23/2016,08:00:00,5289164
45,59 ST,NQR456,07/23/2016,12:00:00,5289248
46,59 ST,NQR456,07/23/2016,16:00:00,5289464
47,59 ST,NQR456,07/23/2016,20:00:00,5289728
48,59 ST,NQR456,07/24/2016,00:00:00,5289882
49,59 ST,NQR456,07/24/2016,04:00:00,5289900
50,59 ST,NQR456,07/24/2016,08:00:00,5289915
51,59 ST,NQR456,07/24/2016,12:00:00,5289989
52,59 ST,NQR456,07/24/2016,16:00:00,5290153
53,59 ST,NQR456,07/24/2016,20:00:00,5290353
54,59 ST,NQR456,07/25/2016,00:00:00,5290475
55,59 ST,NQR456,07/25/2016,04:00:00,5290482
56,59 ST,NQR456,07/25/2016,08:00:00,5290512
57,59 ST,NQR456,07/25/2016,12:00:00,5290694
58,59 ST,NQR456,07/25/2016,16:00:00,5290968
59,59 ST,NQR456,07/25/2016,20:00:00,5291603
60,59 ST,NQR456,07/26/2016,00:00:00,5291761
61,59 ST,NQR456,07/26/2016,04:00:00,5291762
62,59 ST,NQR456,07/26/2016,08:00:00,5291804
63,59 ST,NQR456,07/26/2016,12:00:00,5291982
64,59 ST,NQR456,07/26/2016,16:00:00,5292263
65,59 ST,NQR456,07/26/2016,20:00:00,5292959
66,59 ST,NQR456,07/27/2016,00:00:00,5293163
67,59 ST,NQR456,07/27/2016,04:00:00,5293164
68,59 ST,NQR456,07/27/2016,08:00:00,5293200
69,59 ST,NQR456,07/27/2016,12:00:00,5293382
70,59 ST,NQR456,07/27/2016,16:00:00,5293654
71,59 ST,NQR456,07/27/2016,20:00:00,5294310
72,59 ST,NQR456,07/28/2016,00:00:00,5294460
73,59 ST,NQR456,07/28/2016,04:00:00,5294461
74,59 ST,NQR456,07/28/2016,08:00:00,5294502
75,59 ST,NQR456,07/28/2016,12:00:00,5294659
76,59 ST,NQR456,07/28/2016,16:00:00,5294903
77,59 ST,NQR456,07/28/2016,20:00:00,5295568
78,59 ST,NQR456,07/29/2016,00:00:00,5295770
79,59 ST,NQR456,07/29/2016,04:00:00,5295773
80,59 ST,NQR456,07/29/2016,08:00:00,5295811
81,59 ST,NQR456,07/29/2016,12:00:00,5295979
82,59 ST,NQR456,07/29/2016,16:00:00,5296258
83,59 ST,NQR456,07/29/2016,20:00:00,5296906
84,59 ST,NQR456,07/23/2016,00:00:00,738284
85,59 ST,NQR456,07/23/2016,04:00:00,738297
86,59 ST,NQR456,07/23/2016,08:00:00,738301
87,59 ST,NQR456,07/23/2016,12:00:00,738349
88,59 ST,NQR456,07/23/2016,16:00:00,738419
89,59 ST,NQR456,07/23/2016,20:00:00,738577
90,59 ST,NQR456,07/24/2016,00:00:00,738678
91,59 ST,NQR456,07/24/2016,04:00:00,738689
