,STATION,LINENAME,DATE,TIME,ENTRIES
0,59 ST,NQR456,08/06/2016,00:00:00,5770800
1,59 ST,NQR456,08/06/2016,04:00:00,5770836
2,59 ST,NQR456,08/06/2016,08:00:00,5770862
3,59 ST,NQR456,08/06/2016,12:00:00,5770964
4,59 ST,NQR456,08/06/2016,16:00:00,5771223
5,59 ST,NQR456,08/06/2016,20:00:00,5771533
6,59 ST,NQR456,08/07/2016,00:00:00,5771694
7,59 ST,NQR456,08/07/2016,04:00:00,5771720
8,59 ST,NQR456,08/07/2016,08:00:00,5771734
9,59 ST,NQR456,08/07/2016,12:00:00,5771843
10,59 ST,NQR456,08/07/2016,16:00:00,5772030
11,59 ST,NQR456,08/07/2016,20:00:00,5772273
12,59 ST,NQR456,08/08/2016,00:00:00,5772385
13,59 ST,NQR456,08/08/2016,04:00:00,5772392
14,59 ST,NQR456,08/08/2016,08:00:00,5772422
15,59 ST,NQR456,08/08/2016,12:00:00,5772581
16,59 ST,NQR456,08/08/2016,16:00:00,5772897
17,59 ST,NQR456,08/08/2016,20:00:00,5773743
18,59 ST,NQR456,08/09/2016,00:00:00,5773966
19,59 ST,NQR456,08/09/2016,04:00:00,5773983
20,59 ST,NQR456,08/09/2016,08:00:00,5774030
21,59 ST,NQR456,08/09/2016,12:00:00,5774221
22,59 ST,NQR456,08/09/2016,16:00:00,5774553
23,59 ST,NQR456,08/09/2016,20:00:00,5775422
24,59 ST,NQR456,08/10/2016,00:00:00,5775688
25,59 ST,NQR456,08/10/2016,04:00:00,5775713
26,59 ST,NQR456,08/10/2016,08:00:00,5775757
27,59 ST,NQR456,08/10/2016,12:00:00,5775959
28,59 ST,NQR456,08/10/2016,16:00:00,5776262
29,59 ST,NQR456,08/10/2016,20:00:00,5777115
30,59 ST,NQR456,08/11/2016,00:00:00,5777371
31,59 ST,NQR456,08/11/2016,04:00:00,5777398
32,59 ST,NQR456,08/11/2016,08:00:00,5777432
33,59 ST,NQR456,08/11/2016,12:00:00,5777624
34,59 ST,NQR456,08/11/2016,16:00:00,5777919
35,59 ST,NQR456,08/11/2016,20:00:00,5778722
36,59 ST,NQR456,08/12/2016,00:00:00,5778985
37,59 ST,NQR456,08/12/2016,04:00:00,5779014
38,59 ST,NQR456,08/12/2016,08:00:00,5779050
39,59 ST,NQR456,08/12/2016,12:00:00,5779224
40,59 ST,NQR456,08/12/2016,16:00:00,5779584
41,59 ST,NQR456,08/12/2016,20:00:00,5780402
42,59 ST,NQR456,08/06/2016,00:00:00,5305249
43,59 ST,NQR456,08/06/2016,04:00:00,5305277
44,59 ST,NQR456,08/06/2016,08:00:00,5305289
45,59 ST,NQR456,08/06/2016,12:00:00,5305397
46,59 ST,NQR456,08/06/2016,16:00:00,5305635
47,59 ST,NQR456,08/06/2016,20:00:00,5305909
48,59 ST,NQR456,08/07/2016,00:00:00,5306070
49,59 ST,NQR456,08/07/2016,04:00:00,5306096
50,59 ST,NQR456,08/07/2016,08:00:00,5306105
51,59 ST,NQR456,08/07/2016,12:00:00,5306178
52,59 ST,NQR456,08/07/2016,16:00:00,5306342
53,59 ST,NQR456,08/07/2016,20:00:00,5306568
54,59 ST,NQR456,08/08/2016,00:00:00,5306682
55,59 ST,NQR456,08/08/2016,04:00:00,5306687
56,59 ST,NQR456,08/08/2016,08:00:00,5306717
57,59 ST,NQR456,08/08/2016,12:00:00,5306861
58,59 ST,NQR456,08/08/2016,16:00:00,5307089
59,59 ST,NQR456,08/08/2016,20:00:00,5307838
60,59 ST,NQR456,08/09/2016,00:00:00,5308025
61,59 ST,NQR456,08/09/2016,04:00:00,5308037
62,59 ST,NQR456,08/09/2016,08:00:00,5308074
63,59 ST,NQR456,08/09/2016,12:00:00,5308244
64,59 ST,NQR456,08/09/2016,16:00:00,5308507
65,59 ST,NQR456,08/09/2016,20:00:00,5309219
66,59 ST,NQR456,08/10/2016,00:00:00,5309415
67,59 ST,NQR456,08/10/2016,04:00:00,5309430
68,59 ST,NQR456,08/10/2016,08:00:00,5309470
69,59 ST,NQR456,08/10/2016,12:00:00,5309647
70,59 ST,NQR456,08/10/2016,16:00:00,5309900
71,59 ST,NQR456,08/10/2016,20:00:00,5310571
72,59 ST,NQR456,08/11/2016,00:00:00,5310772
73,59 ST,NQR456,08/11/2016,04:00:00,5310779
74,59 ST,NQR456,08/11/2016,08:00:00,5310835
75,59 ST,NQR456,08/11/2016,12:00:00,5311033
76,59 ST,NQR456,08/11/2016,16:00:00,5311288
77,59 ST,NQR456,08/11/2016,20:00:00,5311963
78,59 ST,NQR456,08/12/2016,00:00:00,5312157
79,59 ST,NQR456,08/12/2016,04:00:00,5312173
80,59 ST,NQR456,08/12/2016,08:00:00,5312211
81,59 ST,NQR456,08/12/2016,12:00:00,5312363
82,59 ST,NQR456,08/12/2016,16:00:00,5312640
83,59 ST,NQR456,08/12/2016,20:00:00,5313249
84,59 ST,NQR456,08/06/2016,00:00:00,745978
85,59 ST,NQR456,08/06/2016,04:00:00,746006
