,STATION,LINENAME,DATE,TIME,ENTRIES
0,59 ST,NQR456,01/23/2016,03:00:00,5509987
1,59 ST,NQR456,01/23/2016,07:00:00,5509996
2,59 ST,NQR456,01/23/2016,11:00:00,5510028
3,59 ST,NQR456,01/23/2016,15:00:00,5510191
4,59 ST,NQR456,01/23/2016,19:00:00,5510219
5,59 ST,NQR456,01/23/2016,23:00:00,5510234
6,59 ST,NQR456,01/24/2016,03:00:00,5510239
7,59 ST,NQR456,01/24/2016,07:00:00,5510242
8,59 ST,NQR456,01/24/2016,11:00:00,5510271
9,59 ST,NQR456,01/24/2016,15:00:00,5510419
10,59 ST,NQR456,01/24/2016,19:00:00,5510609
11,59 ST,NQR456,01/24/2016,23:00:00,5510735
12,59 ST,NQR456,01/25/2016,03:00:00,5510757
13,59 ST,NQR456,01/25/2016,07:00:00,5510771
14,59 ST,NQR456,01/25/2016,11:00:00,5510944
15,59 ST,NQR456,01/25/2016,15:00:00,5511167
16,59 ST,NQR456,01/25/2016,19:00:00,5512057
17,59 ST,NQR456,01/25/2016,23:00:00,5512426
18,59 ST,NQR456,01/26/2016,03:00:00,5512464
19,59 ST,NQR456,01/26/2016,07:00:00,5512485
20,59 ST,NQR456,01/26/2016,11:00:00,5512673
21,59 ST,NQR456,01/26/2016,15:00:00,5512908
22,59 ST,NQR456,01/26/2016,19:00:00,5513823
23,59 ST,NQR456,01/26/2016,23:00:00,5514196
24,59 ST,NQR456,01/27/2016,03:00:00,5514226
25,59 ST,NQR456,01/27/2016,07:00:00,5514243
26,59 ST,NQR456,01/27/2016,11:00:00,5514451
27,59 ST,NQR456,01/27/2016,15:00:00,5514696
28,59 ST,NQR456,01/27/2016,19:00:00,5515636
29,59 ST,NQR456,01/27/2016,23:00:00,5516045
30,59 ST,NQR456,01/28/2016,03:00:00,5516084
31,59 ST,NQR456,01/28/2016,07:00:00,5516102
32,59 ST,NQR456,01/28/2016,11:00:00,5516275
33,59 ST,NQR456,01/28/2016,15:00:00,5516519
34,59 ST,NQR456,01/28/2016,19:00:00,5517379
35,59 ST,NQR456,01/28/2016,23:00:00,5517791
36,59 ST,NQR456,01/29/2016,03:00:00,5517840
37,59 ST,NQR456,01/29/2016,07:00:00,5517850
38,59 ST,NQR456,01/29/2016,11:00:00,5518029
39,59 ST,NQR456,01/29/2016,15:00:00,5518311
40,59 ST,NQR456,01/29/2016,19:00:00,5519251
41,59 ST,NQR456,01/29/2016,23:00:00,5519647
42,59 ST,NQR456,01/23/2016,03:00:00,5070867
43,59 ST,NQR456,01/23/2016,07:00:00,5070877
44,59 ST,NQR456,01/23/2016,11:00:00,5070908
45,59 ST,NQR456,01/23/2016,15:00:00,5071027
46,59 ST,NQR456,01/23/2016,19:00:00,5071066
47,59 ST,NQR456,01/23/2016,23:00:00,5071090
48,59 ST,NQR456,01/24/2016,03:00:00,5071099
49,59 ST,NQR456,01/24/2016,07:00:00,5071100
50,59 ST,NQR456,01/24/2016,11:00:00,5071116
51,59 ST,NQR456,01/24/2016,15:00:00,5071225
52,59 ST,NQR456,01/24/2016,19:00:00,5071330
53,59 ST,NQR456,01/24/2016,23:00:00,5071430
54,59 ST,NQR456,01/25/2016,03:00:00,5071447
55,59 ST,NQR456,01/25/2016,07:00:00,5071456
56,59 ST,NQR456,01/25/2016,11:00:00,5071624
57,59 ST,NQR456,01/25/2016,15:00:00,5071805
58,59 ST,NQR456,01/25/2016,19:00:00,5072552
59,59 ST,NQR456,01/25/2016,23:00:00,5072838
60,59 ST,NQR456,01/26/2016,03:00:00,5072857
61,59 ST,NQR456,01/26/2016,07:00:00,5072869
62,59 ST,NQR456,01/26/2016,11:00:00,5073047
63,59 ST,NQR456,01/26/2016,15:00:00,5073239
64,59 ST,NQR456,01/26/2016,19:00:00,5073976
65,59 ST,NQR456,01/26/2016,23:00:00,5074307
66,59 ST,NQR456,01/27/2016,03:00:00,5074335
67,59 ST,NQR456,01/27/2016,07:00:00,5074348
68,59 ST,NQR456,01/27/2016,11:00:00,5074549
69,59 ST,NQR456,01/27/2016,15:00:00,5074786
70,59 ST,NQR456,01/27/2016,19:00:00,5075556
71,59 ST,NQR456,01/27/2016,23:00:00,5075884
72,59 ST,NQR456,01/28/2016,03:00:00,5075914
73,59 ST,NQR456,01/28/2016,07:00:00,5075930
74,59 ST,NQR456,01/28/2016,11:00:00,5076119
75,59 ST,NQR456,01/28/2016,15:00:00,5076313
76,59 ST,NQR456,01/28/2016,19:00:00,5077105
77,59 ST,NQR456,01/28/2016,23:00:00,5077439
78,59 ST,NQR456,01/29/2016,03:00:00,5077478
79,59 ST,NQR456,01/29/2016,07:00:00,5077489
80,59 ST,NQR456,01/29/2016,11:00:00,5077685
81,59 ST,NQR456,01/29/2016,15:00:00,5077926
82,59 ST,NQR456,01/29/2016,19:00:00,5078735
83,59 ST,NQR456,01/29/2016,23:00:00,5079097
84,59 ST,NQR456,01/23/2016,03:00:00,635774
85,59 ST,NQR456,01/23/2016,07:00:00,635776
86,59 ST,NQR456,01/23/2016,11:00:00,635787
87,59 ST,NQR456,01/23/2016,15:00:00,635845
88,59 ST,NQR456,01/23/2016,19:00:00,635859
89,59 ST,NQR456,01/23/2016,23:00:00,635864
90,59 ST,NQR456,01/24/2016,03:00:00,635866
91,59 ST,NQR456,01/24/2016,07:00:00,635868
92,59 ST,NQR456,01/24/2016,11:00:00,635892
93,59 ST,NQR456,01/24/2016,15:00:00,635934
94,59 ST,NQR456,01/24/2016,19:00:00,636013
95,59 ST,NQR456,01/24/2016,23:00:00,636071
96,59 ST,NQR456,01/25/2016,03:00:00,636077
97,59 ST,NQR456,01/25/2016,07:00:00,636082
98,59 ST,NQR456,01/25/2016,11:00:00,636158
99,59 ST,NQR456,01/25/2016,15:00:00,636225
100,59 ST,NQR456,01/25/2016,19:00:00,636514
101,59 ST,NQR456,01/25/2016,23:00:00,636634
102,59 ST,NQR456,01/26/2016,03:00:00,636651
103,59 ST,NQR456,01/26/2016,07:00:00,636655
104,59 ST,NQR456,01/26/2016,11:00:00,636719
105,59 ST,NQR456,01/26/2016,15:00:00,636803
106,59 ST,NQR456,01/26/2016,19:00:00,637116
107,59 ST,NQR456,01/26/2016,23:00:00,637243
108,59 ST,NQR456,01/27/2016,03:00:00,637264
109,59 ST,NQR456,01/27/2016,07:00:00,637270
110,59 ST,NQR456,01/27/2016,11:00:00,637343
111,59 ST,NQR456,01/27/2016,15:00:00,637417
112,59 ST,NQR456,01/27/2016,19:00:00,637699
113,59 ST,NQR456,01/27/2016,23:00:00,637835
114,59 ST,NQR456,01/28/2016,03:00:00,637863
115,59 ST,NQR456,01/28/2016,07:00:00,637868
116,59 ST,NQR456,01/28/2016,11:00:00,637938
117,59 ST,NQR456,01/28/2016,15:00:00,638016
118,59 ST,NQR456,01/28/2016,19:00:00,638356
119,59 ST,NQR456,01/28/2016,23:00:00,638480
120,59 ST,NQR456,01/29/2016,03:00:00,638500
121,59 ST,NQR456,01/29/2016,07:00:00,638505
122,59 ST,NQR456,01/29/2016,11:00:00,638563
123,59 ST,NQR456,01/29/2016,15:00:00,638636
124,59 ST,NQR456,01/29/2016,19:00:00,638985
125,59 ST,NQR456,01/29/2016,23:00:00,639136
126,59 ST,NQR456,01/23/2016,03:00:00,5032774
127,59 ST,NQR456,01/23/2016,07:00:00,5032785
128,59 ST,NQR456,01/23/2016,11:00:00,5032829
129,59 ST,NQR456,01/23/2016,15:00:00,5032994
130,59 ST,NQR456,01/23/2016,19:00:00,5033075
131,59 ST,NQR456,01/23/2016,23:00:00,5033109
132,59 ST,NQR456,01/24/2016,03:00:00,5033124
133,59 ST,NQR456,01/24/2016,07:00:00,5033129
134,59 ST,NQR456,01/24/2016,11:00:00,5033178
135,59 ST,NQR456,01/24/2016,15:00:00,5033372
136,59 ST,NQR456,01/24/2016,19:00:00,5033596
137,59 ST,NQR456,01/24/2016,23:00:00,5033777
138,59 ST,NQR456,01/25/2016,03:00:00,5033824
139,59 ST,NQR456,01/25/2016,07:00:00,5033839
140,59 ST,NQR456,01/25/2016,11:00:00,5034013
141,59 ST,NQR456,01/25/2016,15:00:00,5034222
142,59 ST,NQR456,01/25/2016,19:00:00,5034764
143,59 ST,NQR456,01/25/2016,23:00:00,5035038
144,59 ST,NQR456,01/26/2016,03:00:00,5035099
145,59 ST,NQR456,01/26/2016,07:00:00,5035110
146,59 ST,NQR456,01/26/2016,11:00:00,5035282
147,59 ST,NQR456,01/26/2016,15:00:00,5035514
148,59 ST,NQR456,01/26/2016,19:00:00,5036122
149,59 ST,NQR456,01/26/2016,23:00:00,5036473
150,59 ST,NQR456,01/27/2016,03:00:00,5036539
151,59 ST,NQR456,01/27/2016,07:00:00,5036559
152,59 ST,NQR456,01/27/2016,11:00:00,5036725
153,59 ST,NQR456,01/27/2016,15:00:00,5036948
154,59 ST,NQR456,01/27/2016,19:00:00,5037536
155,59 ST,NQR456,01/27/2016,23:00:00,5037861
156,59 ST,NQR456,01/28/2016,03:00:00,5037924
157,59 ST,NQR456,01/28/2016,07:00:00,5037937
158,59 ST,NQR456,01/28/2016,11:00:00,5038112
159,59 ST,NQR456,01/28/2016,15:00:00,5038312
160,59 ST,NQR456,01/28/2016,19:00:00,5038944
161,59 ST,NQR456,01/28/2016,23:00:00,5039294
162,59 ST,NQR456,01/29/2016,03:00:00,5039359
163,59 ST,NQR456,01/29/2016,07:00:00,5039376
164,59 ST,NQR456,01/29/2016,11:00:00,5039524
165,59 ST,NQR456,01/29/2016,15:00:00,5039782
166,59 ST,NQR456,01/29/2016,19:00:00,5040374
167,59 ST,NQR456,01/29/2016,23:00:00,5040738
168,59 ST,NQR456,01/23/2016,03:00:00,4760414
169,59 ST,NQR456,01/23/2016,07:00:00,4760424
170,59 ST,NQR456,01/23/2016,11:00:00,4760465
171,59 ST,NQR456,01/23/2016,15:00:00,4760631
172,59 ST,NQR456,01/23/2016,19:00:00,4760708
173,59 ST,NQR456,01/23/2016,23:00:00,4760736
174,59 ST,NQR456,01/24/2016,03:00:00,4760750
175,59 ST,NQR456,01/24/2016,07:00:00,4760754
176,59 ST,NQR456,01/24/2016,11:00:00,4760809
177,59 ST,NQR456,01/24/2016,15:00:00,4760951
178,59 ST,NQR456,01/24/2016,19:00:00,4761137
179,59 ST,NQR456,01/24/2016,23:00:00,4761272
180,59 ST,NQR456,01/25/2016,03:00:00,4761308
181,59 ST,NQR456,01/25/2016,07:00:00,4761319
182,59 ST,NQR456,01/25/2016,11:00:00,4761484
183,59 ST,NQR456,01/25/2016,15:00:00,4761664
184,59 ST,NQR456,01/25/2016,19:00:00,4762289
185,59 ST,NQR456,01/25/2016,23:00:00,4762581
186,59 ST,NQR456,01/26/2016,03:00:00,4762630
187,59 ST,NQR456,01/26/2016,07:00:00,4762646
188,59 ST,NQR456,01/26/2016,11:00:00,4762848
189,59 ST,NQR456,01/26/2016,15:00:00,4763041
190,59 ST,NQR456,01/26/2016,19:00:00,4763668
191,59 ST,NQR456,01/26/2016,23:00:00,4763953
192,59 ST,NQR456,01/27/2016,03:00:00,4764002
193,59 ST,NQR456,01/27/2016,07:00:00,4764018
194,59 ST,NQR456,01/27/2016,11:00:00,4764202
195,59 ST,NQR456,01/27/2016,15:00:00,4764416
196,59 ST,NQR456,01/27/2016,19:00:00,4765059
197,59 ST,NQR456,01/27/2016,23:00:00,4765370
198,59 ST,NQR456,01/28/2016,03:00:00,4765416
199,59 ST,NQR456,01/28/2016,07:00:00,4765427
200,59 ST,NQR456,01/28/2016,11:00:00,4765638
