,STATION,LINENAME,DATE,TIME,ENTRIES
0,59 ST,NQR456,03/12/2016,03:00:00,5583673
1,59 ST,NQR456,03/12/2016,07:00:00,5583689
2,59 ST,NQR456,03/12/2016,11:00:00,5583785
3,59 ST,NQR456,03/12/2016,15:00:00,5584037
4,59 ST,NQR456,03/12/2016,19:00:00,5584482
5,59 ST,NQR456,03/12/2016,23:00:00,5584768
6,59 ST,NQR456,03/13/2016,04:00:00,5584835
7,59 ST,NQR456,03/13/2016,08:00:00,5584851
8,59 ST,NQR456,03/13/2016,12:00:00,5584909
9,59 ST,NQR456,03/13/2016,16:00:00,5585119
10,59 ST,NQR456,03/13/2016,20:00:00,5585346
11,59 ST,NQR456,03/14/2016,00:00:00,5585473
12,59 ST,NQR456,03/14/2016,04:00:00,5585482
13,59 ST,NQR456,03/14/2016,08:00:00,5585531
14,59 ST,NQR456,03/14/2016,12:00:00,5585680
15,59 ST,NQR456,03/14/2016,16:00:00,5585933
16,59 ST,NQR456,03/14/2016,20:00:00,5586481
17,59 ST,NQR456,03/15/2016,00:00:00,5586640
18,59 ST,NQR456,03/15/2016,04:00:00,5586649
19,59 ST,NQR456,03/15/2016,08:00:00,5586694
20,59 ST,NQR456,03/15/2016,12:00:00,5586796
21,59 ST,NQR456,03/15/2016,16:00:00,5587096
22,59 ST,NQR456,03/15/2016,20:00:00,5587516
23,59 ST,NQR456,03/16/2016,00:00:00,5587644
24,59 ST,NQR456,03/16/2016,04:00:00,5587644
25,59 ST,NQR456,03/16/2016,08:00:00,5587674
26,59 ST,NQR456,03/16/2016,12:00:00,5587710
27,59 ST,NQR456,03/16/2016,16:00:00,5587966
28,59 ST,NQR456,03/16/2016,20:00:00,5588468
29,59 ST,NQR456,03/17/2016,00:00:00,5588611
30,59 ST,NQR456,03/17/2016,04:00:00,5588623
31,59 ST,NQR456,03/17/2016,08:00:00,5588671
32,59 ST,NQR456,03/17/2016,12:00:00,5588718
33,59 ST,NQR456,03/17/2016,16:00:00,5588864
34,59 ST,NQR456,03/17/2016,20:00:00,5589445
35,59 ST,NQR456,03/18/2016,00:00:00,5589621
