,STATION,LINENAME,DATE,TIME,ENTRIES
0,59 ST,NQR456,09/03/2016,00:00:00,5808846
1,59 ST,NQR456,09/03/2016,04:00:00,5808877
2,59 ST,NQR456,09/03/2016,08:00:00,5808900
3,59 ST,NQR456,09/03/2016,12:00:00,5808997
4,59 ST,NQR456,09/03/2016,16:00:00,5809234
5,59 ST,NQR456,09/03/2016,20:00:00,5809522
6,59 ST,NQR456,09/04/2016,00:00:00,5809667
7,59 ST,NQR456,09/04/2016,04:00:00,5809688
8,59 ST,NQR456,09/04/2016,08:00:00,5809694
9,59 ST,NQR456,09/04/2016,12:00:00,5809763
10,59 ST,NQR456,09/04/2016,16:00:00,5809957
11,59 ST,NQR456,09/04/2016,20:00:00,5810188
12,59 ST,NQR456,09/05/2016,00:00:00,5810301
13,59 ST,NQR456,09/05/2016,04:00:00,5810328
14,59 ST,NQR456,09/05/2016,08:00:00,5810338
15,59 ST,NQR456,09/05/2016,12:00:00,5810428
16,59 ST,NQR456,09/05/2016,16:00:00,5810610
17,59 ST,NQR456,09/05/2016,20:00:00,5810871
18,59 ST,NQR456,09/06/2016,00:00:00,5810983
19,59 ST,NQR456,09/06/2016,04:00:00,5810994
20,59 ST,NQR456,09/06/2016,08:00:00,5811040
21,59 ST,NQR456,09/06/2016,12:00:00,5811238
22,59 ST,NQR456,09/06/2016,16:00:00,5811468
23,59 ST,NQR456,09/06/2016,20:00:00,5812270
24,59 ST,NQR456,09/07/2016,00:00:00,5812369
25,59 ST,NQR456,09/07/2016,04:00:00,5812371
26,59 ST,NQR456,09/07/2016,08:00:00,5812435
27,59 ST,NQR456,09/07/2016,12:00:00,5812670
28,59 ST,NQR456,09/07/2016,16:00:00,5812980
29,59 ST,NQR456,09/07/2016,20:00:00,5813804
30,59 ST,NQR456,09/08/2016,00:00:00,5814038
31,59 ST,NQR456,09/08/2016,04:00:00,5814054
32,59 ST,NQR456,09/08/2016,08:00:00,5814107
33,59 ST,NQR456,09/08/2016,12:00:00,5814312
34,59 ST,NQR456,09/08/2016,16:00:00,5814663
35,59 ST,NQR456,09/08/2016,20:00:00,5815567
36,59 ST,NQR456,09/09/2016,00:00:00,5815801
37,59 ST,NQR456,09/09/2016,04:00:00,5815829
38,59 ST,NQR456,09/09/2016,08:00:00,5815878
39,59 ST,NQR456,09/09/2016,12:00:00,5816073
40,59 ST,NQR456,09/09/2016,16:00:00,5816412
41,59 ST,NQR456,09/09/2016,20:00:00,5817253
42,59 ST,NQR456,09/03/2016,00:00:00,5337183
43,59 ST,NQR456,09/03/2016,04:00:00,5337202
44,59 ST,NQR456,09/03/2016,08:00:00,5337214
45,59 ST,NQR456,09/03/2016,12:00:00,5337291
46,59 ST,NQR456,09/03/2016,16:00:00,5337496
47,59 ST,NQR456,09/03/2016,20:00:00,5337758
48,59 ST,NQR456,09/04/2016,00:00:00,5337882
49,59 ST,NQR456,09/04/2016,04:00:00,5337900
50,59 ST,NQR456,09/04/2016,08:00:00,5337908
51,59 ST,NQR456,09/04/2016,12:00:00,5337976
52,59 ST,NQR456,09/04/2016,16:00:00,5338152
53,59 ST,NQR456,09/04/2016,20:00:00,5338325
54,59 ST,NQR456,09/05/2016,00:00:00,5338431
55,59 ST,NQR456,09/05/2016,04:00:00,5338448
56,59 ST,NQR456,09/05/2016,08:00:00,5338456
57,59 ST,NQR456,09/05/2016,12:00:00,5338545
58,59 ST,NQR456,09/05/2016,16:00:00,5338692
59,59 ST,NQR456,09/05/2016,20:00:00,5338911
60,59 ST,NQR456,09/06/2016,00:00:00,5339007
61,59 ST,NQR456,09/06/2016,04:00:00,5339016
62,59 ST,NQR456,09/06/2016,08:00:00,5339057
63,59 ST,NQR456,09/06/2016,12:00:00,5339230
64,59 ST,NQR456,09/06/2016,16:00:00,5339489
65,59 ST,NQR456,09/06/2016,20:00:00,5340098
66,59 ST,NQR456,09/07/2016,12:00:00,5340181
67,59 ST,NQR456,09/07/2016,16:00:00,5340449
68,59 ST,NQR456,09/07/2016,20:00:00,5341134
69,59 ST,NQR456,09/08/2016,00:00:00,5341352
70,59 ST,NQR456,09/08/2016,04:00:00,5341368
71,59 ST,NQR456,09/08/2016,08:00:00,5341417
72,59 ST,NQR456,09/08/2016,12:00:00,5341611
73,59 ST,NQR456,09/08/2016,16:00:00,5341904
74,59 ST,NQR456,09/08/2016,20:00:00,5342630
75,59 ST,NQR456,09/09/2016,00:00:00,5342790
76,59 ST,NQR456,09/09/2016,04:00:00,5342815
77,59 ST,NQR456,09/09/2016,08:00:00,5342871
78,59 ST,NQR456,09/09/2016,12:00:00,5343080
79,59 ST,NQR456,09/09/2016,16:00:00,5343373
80,59 ST,NQR456,09/09/2016,20:00:00,5343988
81,59 ST,NQR456,09/03/2016,00:00:00,760932
82,59 ST,NQR456,09/03/2016,04:00:00,760943
83,59 ST,NQR456,09/03/2016,08:00:00,760950
84,59 ST,NQR456,09/03/2016,12:00:00,760986
85,59 ST,NQR456,09/03/2016,16:00:00,761080
86,59 ST,NQR456,09/03/2016,20:00:00,761245
87,59 ST,NQR456,09/04/2016,00:00:00,761380
88,59 ST,NQR456,09/04/2016,04:00:00,761392
89,59 ST,NQR456,09/04/2016,08:00:00,761395
90,59 ST,NQR456,09/04/2016,12:00:00,761444
91,59 ST,NQR456,09/04/2016,16:00:00,761555
92,59 ST,NQR456,09/04/2016,20:00:00,761720
93,59 ST,NQR456,09/05/2016,00:00:00,761822
94,59 ST,NQR456,09/05/2016,04:00:00,761838
95,59 ST,NQR456,09/05/2016,08:00:00,761844
96,59 ST,NQR456,09/05/2016,12:00:00,761935
97,59 ST,NQR456,09/05/2016,16:00:00,762060
98,59 ST,NQR456,09/05/2016,20:00:00,762226
99,59 ST,NQR456,09/06/2016,00:00:00,762337
100,59 ST,NQR456,09/06/2016,04:00:00,762343
101,59 ST,NQR456,09/06/2016,08:00:00,762368
102,59 ST,NQR456,09/06/2016,12:00:00,762468
103,59 ST,NQR456,09/06/2016,16:00:00,762688
104,59 ST,NQR456,09/06/2016,20:00:00,763190
105,59 ST,NQR456,09/07/2016,00:00:00,763427
106,59 ST,NQR456,09/07/2016,04:00:00,763446
107,59 ST,NQR456,09/07/2016,08:00:00,763510
108,59 ST,NQR456,09/07/2016,12:00:00,763677
109,59 ST,NQR456,09/07/2016,16:00:00,763908
110,59 ST,NQR456,09/07/2016,20:00:00,764442
111,59 ST,NQR456,09/08/2016,00:00:00,764646
112,59 ST,NQR456,09/08/2016,04:00:00,764657
113,59 ST,NQR456,09/08/2016,08:00:00,764688
114,59 ST,NQR456,09/08/2016,12:00:00,764813
115,59 ST,NQR456,09/08/2016,16:00:00,765048
116,59 ST,NQR456,09/08/2016,20:00:00,765591
117,59 ST,NQR456,09/09/2016,00:00:00,765789
118,59 ST,NQR456,09/09/2016,04:00:00,765806
119,59 ST,NQR456,09/09/2016,08:00:00,765827
120,59 ST,NQR456,09/09/2016,12:00:00,765934
121,59 ST,NQR456,09/09/2016,16:00:00,766175
122,59 ST,NQR456,09/09/2016,20:00:00,766736
123,59 ST,NQR456,09/03/2016,00:00:00,5334114
124,59 ST,NQR456,09/03/2016,04:00:00,5334159
125,59 ST,NQR456,09/03/2016,08:00:00,5334176
126,59 ST,NQR456,09/03/2016,12:00:00,5334300
127,59 ST,NQR456,09/03/2016,16:00:00,5334461
128,59 ST,NQR456,09/03/2016,20:00:00,5334461
129,59 ST,NQR456,09/04/2016,00:00:00,5334461
130,59 ST,NQR456,09/04/2016,04:00:00,5334461
131,59 ST,NQR456,09/04/2016,08:00:00,5334461
132,59 ST,NQR456,09/04/2016,12:00:00,5334461
133,59 ST,NQR456,09/04/2016,16:00:00,5334461
134,59 ST,NQR456,09/04/2016,20:00:00,5334461
135,59 ST,NQR456,09/05/2016,00:00:00,5334461
136,59 ST,NQR456,09/05/2016,04:00:00,5334461
137,59 ST,NQR456,09/05/2016,08:00:00,5334461
138,59 ST,NQR456,09/05/2016,12:00:00,5334461
139,59 ST,NQR456,09/05/2016,16:00:00,5334461
140,59 ST,NQR456,09/05/2016,20:00:00,5334461
141,59 ST,NQR456,09/06/2016,00:00:00,5334461
142,59 ST,NQR456,09/06/2016,04:00:00,5334461
143,59 ST,NQR456,09/06/2016,08:00:00,5334461
144,59 ST,NQR456,09/06/2016,12:00:00,5334461
145,59 ST,NQR456,09/06/2016,16:00:00,5334461
146,59 ST,NQR456,09/06/2016,20:00:00,5334461
147,59 ST,NQR456,09/07/2016,00:00:00,5334461
148,59 ST,NQR456,09/07/2016,04:00:00,5334461
149,59 ST,NQR456,09/07/2016,08:00:00,5334461
150,59 ST,NQR456,09/07/2016,12:00:00,5334461
151,59 ST,NQR456,09/07/2016,16:00:00,5334461
152,59 ST,NQR456,09/07/2016,20:00:00,5334462
153,59 ST,NQR456,09/08/2016,00:00:00,5334462
154,59 ST,NQR456,09/08/2016,04:00:00,5334462
155,59 ST,NQR456,09/08/2016,08:00:00,5334462
156,59 ST,NQR456,09/08/2016,12:00:00,5334462
157,59 ST,NQR456,09/08/2016,16:00:00,5334462
158,59 ST,NQR456,09/08/2016,20:00:00,5334462
159,59 ST,NQR456,09/09/2016,00:00:00,5334462
160,59 ST,NQR456,09/09/2016,04:00:00,5334462
161,59 ST,NQR456,09/09/2016,08:00:00,5334462
162,59 ST,NQR456,09/09/2016,12:00:00,5334462
163,59 ST,NQR456,09/09/2016,16:00:00,5334462
164,59 ST,NQR456,09/09/2016,20:00:00,5334462
165,59 ST,NQR456,09/03/2016,00:00:00,5040741
166,59 ST,NQR456,09/03/2016,04:00:00,5040773
167,59 ST,NQR456,09/03/2016,08:00:00,5040802
168,59 ST,NQR456,09/03/2016,12:00:00,5040927
169,59 ST,NQR456,09/03/2016,16:00:00,5041156
170,59 ST,NQR456,09/03/2016,20:00:00,5041559
171,59 ST,NQR456,09/04/2016,00:00:00,5041836
172,59 ST,NQR456,09/04/2016,04:00:00,5041889
173,59 ST,NQR456,09/04/2016,08:00:00,5041909
174,59 ST,NQR456,09/04/2016,12:00:00,5042033
175,59 ST,NQR456,09/04/2016,16:00:00,5042298
176,59 ST,NQR456,09/04/2016,20:00:00,5042633
177,59 ST,NQR456,09/05/2016,00:00:00,5042891
178,59 ST,NQR456,09/05/2016,04:00:00,5042938
179,59 ST,NQR456,09/05/2016,08:00:00,5042965
180,59 ST,NQR456,09/05/2016,12:00:00,5043121
181,59 ST,NQR456,09/05/2016,16:00:00,5043396
182,59 ST,NQR456,09/05/2016,20:00:00,5043747
183,59 ST,NQR456,09/06/2016,00:00:00,5043969
184,59 ST,NQR456,09/06/2016,04:00:00,5043987
185,59 ST,NQR456,09/06/2016,08:00:00,5044057
186,59 ST,NQR456,09/06/2016,12:00:00,5044388
187,59 ST,NQR456,09/06/2016,16:00:00,5044823
188,59 ST,NQR456,09/06/2016,20:00:00,5045688
189,59 ST,NQR456,09/07/2016,00:00:00,5046083
190,59 ST,NQR456,09/07/2016,04:00:00,5046129
191,59 ST,NQR456,09/07/2016,08:00:00,5046214
192,59 ST,NQR456,09/07/2016,12:00:00,5046540
193,59 ST,NQR456,09/07/2016,16:00:00,5046931
194,59 ST,NQR456,09/07/2016,20:00:00,5047793
195,59 ST,NQR456,09/08/2016,00:00:00,5048131
196,59 ST,NQR456,09/08/2016,04:00:00,5048170
197,59 ST,NQR456,09/08/2016,08:00:00,5048249
198,59 ST,NQR456,09/08/2016,12:00:00,5048543
199,59 ST,NQR456,09/08/2016,16:00:00,5049001
200,59 ST,NQR456,09/08/2016,20:00:00,5049599
201,59 ST,NQR456,09/09/2016,00:00:00,5049984
202,59 ST,NQR456,09/09/2016,04:00:00,5050023
203,59 ST,NQR456,09/09/2016,08:00:00,5050099
204,59 ST,NQR456,09/09/2016,12:00:00,5050392
205,59 ST,NQR456,09/09/2016,16:00:00,5050855
206,59 ST,NQR456,09/09/2016,20:00:00,5051788
207,59 ST,NQR456,09/03/2016,00:00:00,4683807
208,59 ST,NQR456,09/03/2016,04:00:00,4683834
209,59 ST,NQR456,09/03/2016,08:00:00,4683840
