,STATION,LINENAME,DATE,TIME,ENTRIES
0,59 ST,NQR456,03/05/2016,03:00:00,5572932
1,59 ST,NQR456,03/05/2016,07:00:00,5572952
2,59 ST,NQR456,03/05/2016,11:00:00,5573054
3,59 ST,NQR456,03/05/2016,15:00:00,5573287
4,59 ST,NQR456,03/05/2016,19:00:00,5573690
5,59 ST,NQR456,03/05/2016,23:00:00,5573936
6,59 ST,NQR456,03/06/2016,03:00:00,5574011
7,59 ST,NQR456,03/06/2016,07:00:00,5574024
8,59 ST,NQR456,03/06/2016,11:00:00,5574090
9,59 ST,NQR456,03/06/2016,15:00:00,5574290
10,59 ST,NQR456,03/06/2016,19:00:00,5574596
11,59 ST,NQR456,03/06/2016,23:00:00,5574779
12,59 ST,NQR456,03/07/2016,03:00:00,5574814
13,59 ST,NQR456,03/07/2016,07:00:00,5574836
14,59 ST,NQR456,03/07/2016,11:00:00,5575012
15,59 ST,NQR456,03/07/2016,15:00:00,5575217
16,59 ST,NQR456,03/07/2016,17:08:33,5575537
17,59 ST,NQR456,03/07/2016,19:00:00,5576117
18,59 ST,NQR456,03/07/2016,23:00:00,5576493
19,59 ST,NQR456,03/08/2016,03:00:00,5576527
20,59 ST,NQR456,03/08/2016,07:00:00,5576547
21,59 ST,NQR456,03/08/2016,11:00:00,5576714
22,59 ST,NQR456,03/08/2016,15:00:00,5577007
23,59 ST,NQR456,03/08/2016,19:00:00,5577911
24,59 ST,NQR456,03/08/2016,23:00:00,5578265
25,59 ST,NQR456,03/09/2016,03:00:00,5578316
26,59 ST,NQR456,03/09/2016,07:00:00,5578338
27,59 ST,NQR456,03/09/2016,07:44:54,5578358
28,59 ST,NQR456,03/09/2016,09:17:33,5578440
29,59 ST,NQR456,03/09/2016,11:00:00,5578498
30,59 ST,NQR456,03/09/2016,15:00:00,5578696
31,59 ST,NQR456,03/09/2016,19:00:00,5579615
32,59 ST,NQR456,03/09/2016,23:00:00,5579973
33,59 ST,NQR456,03/10/2016,03:00:00,5580045
34,59 ST,NQR456,03/10/2016,07:00:00,5580068
35,59 ST,NQR456,03/10/2016,11:00:00,5580242
36,59 ST,NQR456,03/10/2016,15:00:00,5580488
37,59 ST,NQR456,03/10/2016,19:00:00,5581354
38,59 ST,NQR456,03/10/2016,23:00:00,5581777
39,59 ST,NQR456,03/11/2016,03:00:00,5581828
40,59 ST,NQR456,03/11/2016,07:00:00,5581851
41,59 ST,NQR456,03/11/2016,11:00:00,5582022
42,59 ST,NQR456,03/11/2016,15:00:00,5582297
43,59 ST,NQR456,03/11/2016,19:00:00,5583176
44,59 ST,NQR456,03/11/2016,23:00:00,5583587
45,59 ST,NQR456,03/05/2016,03:00:00,5123863
46,59 ST,NQR456,03/05/2016,07:00:00,5123874
47,59 ST,NQR456,03/05/2016,11:00:00,5123939
48,59 ST,NQR456,03/05/2016,15:00:00,5124145
49,59 ST,NQR456,03/05/2016,19:00:00,5124498
50,59 ST,NQR456,03/05/2016,23:00:00,5124689
51,59 ST,NQR456,03/06/2016,03:00:00,5124760
52,59 ST,NQR456,03/06/2016,07:00:00,5124765
53,59 ST,NQR456,03/06/2016,11:00:00,5124806
54,59 ST,NQR456,03/06/2016,15:00:00,5124982
55,59 ST,NQR456,03/06/2016,19:00:00,5125248
56,59 ST,NQR456,03/06/2016,23:00:00,5125403
57,59 ST,NQR456,03/07/2016,03:00:00,5125435
58,59 ST,NQR456,03/07/2016,07:00:00,5125450
59,59 ST,NQR456,03/07/2016,11:00:00,5125651
60,59 ST,NQR456,03/07/2016,15:00:00,5125826
61,59 ST,NQR456,03/07/2016,17:08:33,5126151
62,59 ST,NQR456,03/07/2016,19:00:00,5126585
63,59 ST,NQR456,03/07/2016,23:00:00,5126855
64,59 ST,NQR456,03/08/2016,03:00:00,5126879
65,59 ST,NQR456,03/08/2016,07:00:00,5126891
66,59 ST,NQR456,03/08/2016,11:00:00,5127075
67,59 ST,NQR456,03/08/2016,15:00:00,5127243
68,59 ST,NQR456,03/08/2016,19:00:00,5128008
69,59 ST,NQR456,03/08/2016,23:00:00,5128293
70,59 ST,NQR456,03/09/2016,03:00:00,5128331
71,59 ST,NQR456,03/09/2016,07:00:00,5128348
72,59 ST,NQR456,03/09/2016,07:44:54,5128376
73,59 ST,NQR456,03/09/2016,09:17:33,5128457
74,59 ST,NQR456,03/09/2016,11:00:00,5128524
75,59 ST,NQR456,03/09/2016,15:00:00,5128702
76,59 ST,NQR456,03/09/2016,19:00:00,5129483
77,59 ST,NQR456,03/09/2016,23:00:00,5129778
78,59 ST,NQR456,03/10/2016,03:00:00,5129832
79,59 ST,NQR456,03/10/2016,07:00:00,5129850
80,59 ST,NQR456,03/10/2016,11:00:00,5130028
81,59 ST,NQR456,03/10/2016,15:00:00,5130230
82,59 ST,NQR456,03/10/2016,19:00:00,5130970
83,59 ST,NQR456,03/10/2016,23:00:00,5131325
84,59 ST,NQR456,03/11/2016,03:00:00,5131369
85,59 ST,NQR456,03/11/2016,07:00:00,5131376
86,59 ST,NQR456,03/11/2016,11:00:00,5131536
87,59 ST,NQR456,03/11/2016,15:00:00,5131789
88,59 ST,NQR456,03/11/2016,19:00:00,5132518
89,59 ST,NQR456,03/11/2016,23:00:00,5132837
90,59 ST,NQR456,03/05/2016,03:00:00,658779
91,59 ST,NQR456,03/05/2016,07:00:00,658782
92,59 ST,NQR456,03/05/2016,11:00:00,658810
93,59 ST,NQR456,03/05/2016,15:00:00,658884
94,59 ST,NQR456,03/05/2016,19:00:00,659041
95,59 ST,NQR456,03/05/2016,23:00:00,659130
96,59 ST,NQR456,03/06/2016,03:00:00,659158
97,59 ST,NQR456,03/06/2016,07:00:00,659161
98,59 ST,NQR456,03/06/2016,11:00:00,659184
99,59 ST,NQR456,03/06/2016,15:00:00,659259
100,59 ST,NQR456,03/06/2016,19:00:00,659360
101,59 ST,NQR456,03/06/2016,23:00:00,659438
102,59 ST,NQR456,03/07/2016,03:00:00,659454
103,59 ST,NQR456,03/07/2016,07:00:00,659455
104,59 ST,NQR456,03/07/2016,11:00:00,659529
105,59 ST,NQR456,03/07/2016,15:00:00,659614
106,59 ST,NQR456,03/07/2016,17:08:33,659746
107,59 ST,NQR456,03/07/2016,19:00:00,659928
108,59 ST,NQR456,03/07/2016,23:00:00,660077
