,STATION,LINENAME,DATE,TIME,ENTRIES
0,59 ST,NQR456,10/01/2016,00:00:00,5848880
1,59 ST,NQR456,10/01/2016,04:00:00,5848921
2,59 ST,NQR456,10/01/2016,08:00:00,5848946
3,59 ST,NQR456,10/01/2016,12:00:00,5849068
4,59 ST,NQR456,10/01/2016,16:00:00,5849358
5,59 ST,NQR456,10/01/2016,20:00:00,5849754
6,59 ST,NQR456,10/02/2016,00:00:00,5849928
7,59 ST,NQR456,10/02/2016,04:00:00,5849972
8,59 ST,NQR456,10/02/2016,08:00:00,5849990
9,59 ST,NQR456,10/02/2016,12:00:00,5850096
10,59 ST,NQR456,10/02/2016,16:00:00,5850339
11,59 ST,NQR456,10/02/2016,20:00:00,5850612
12,59 ST,NQR456,10/03/2016,00:00:00,5850735
13,59 ST,NQR456,10/03/2016,04:00:00,5850747
14,59 ST,NQR456,10/03/2016,08:00:00,5850789
15,59 ST,NQR456,10/03/2016,12:00:00,5850963
16,59 ST,NQR456,10/03/2016,16:00:00,5851285
17,59 ST,NQR456,10/03/2016,20:00:00,5852135
18,59 ST,NQR456,10/04/2016,00:00:00,5852356
19,59 ST,NQR456,10/04/2016,04:00:00,5852368
20,59 ST,NQR456,10/04/2016,08:00:00,5852412
21,59 ST,NQR456,10/04/2016,12:00:00,5852594
22,59 ST,NQR456,10/04/2016,16:00:00,5852921
23,59 ST,NQR456,10/04/2016,20:00:00,5853826
24,59 ST,NQR456,10/05/2016,00:00:00,5854063
25,59 ST,NQR456,10/05/2016,04:00:00,5854085
26,59 ST,NQR456,10/05/2016,08:00:00,5854144
27,59 ST,NQR456,10/05/2016,12:00:00,5854322
28,59 ST,NQR456,10/05/2016,16:00:00,5854683
29,59 ST,NQR456,10/05/2016,20:00:00,5855662
30,59 ST,NQR456,10/06/2016,00:00:00,5855936
31,59 ST,NQR456,10/06/2016,04:00:00,5855957
32,59 ST,NQR456,10/06/2016,08:00:00,5856020
33,59 ST,NQR456,10/06/2016,12:00:00,5856218
34,59 ST,NQR456,10/06/2016,16:00:00,5856584
35,59 ST,NQR456,10/06/2016,20:00:00,5857575
36,59 ST,NQR456,10/07/2016,00:00:00,5857847
37,59 ST,NQR456,10/07/2016,04:00:00,5857875
38,59 ST,NQR456,10/07/2016,08:00:00,5857926
39,59 ST,NQR456,10/07/2016,12:00:00,5858124
40,59 ST,NQR456,10/07/2016,16:00:00,5858516
41,59 ST,NQR456,10/07/2016,20:00:00,5859413
42,59 ST,NQR456,10/01/2016,00:00:00,5370411
43,59 ST,NQR456,10/01/2016,04:00:00,5370442
44,59 ST,NQR456,10/01/2016,08:00:00,5370460
45,59 ST,NQR456,10/01/2016,12:00:00,5370565
46,59 ST,NQR456,10/01/2016,16:00:00,5370808
47,59 ST,NQR456,10/01/2016,20:00:00,5371140
48,59 ST,NQR456,10/02/2016,00:00:00,5371291
49,59 ST,NQR456,10/02/2016,04:00:00,5371319
50,59 ST,NQR456,10/02/2016,08:00:00,5371329
51,59 ST,NQR456,10/02/2016,12:00:00,5371421
52,59 ST,NQR456,10/02/2016,16:00:00,5371627
53,59 ST,NQR456,10/02/2016,20:00:00,5371864
54,59 ST,NQR456,10/03/2016,00:00:00,5371963
55,59 ST,NQR456,10/03/2016,04:00:00,5371968
56,59 ST,NQR456,10/03/2016,08:00:00,5372001
57,59 ST,NQR456,10/03/2016,12:00:00,5372164
58,59 ST,NQR456,10/03/2016,16:00:00,5372394
59,59 ST,NQR456,10/03/2016,20:00:00,5373035
60,59 ST,NQR456,10/04/2016,00:00:00,5373195
61,59 ST,NQR456,10/04/2016,04:00:00,5373203
62,59 ST,NQR456,10/04/2016,08:00:00,5373246
63,59 ST,NQR456,10/04/2016,12:00:00,5373406
64,59 ST,NQR456,10/04/2016,16:00:00,5373681
65,59 ST,NQR456,10/04/2016,20:00:00,5374331
66,59 ST,NQR456,10/05/2016,00:00:00,5374524
67,59 ST,NQR456,10/05/2016,04:00:00,5374540
68,59 ST,NQR456,10/05/2016,08:00:00,5374595
69,59 ST,NQR456,10/05/2016,12:00:00,5374759
70,59 ST,NQR456,10/05/2016,16:00:00,5375043
71,59 ST,NQR456,10/05/2016,20:00:00,5375855
72,59 ST,NQR456,10/06/2016,00:00:00,5376045
73,59 ST,NQR456,10/06/2016,04:00:00,5376054
74,59 ST,NQR456,10/06/2016,08:00:00,5376099
75,59 ST,NQR456,10/06/2016,12:00:00,5376254
76,59 ST,NQR456,10/06/2016,16:00:00,5376540
77,59 ST,NQR456,10/06/2016,20:00:00,5377295
78,59 ST,NQR456,10/07/2016,00:00:00,5377483
79,59 ST,NQR456,10/07/2016,04:00:00,5377500
80,59 ST,NQR456,10/07/2016,08:00:00,5377549
81,59 ST,NQR456,10/07/2016,12:00:00,5377719
82,59 ST,NQR456,10/07/2016,16:00:00,5378029
83,59 ST,NQR456,10/07/2016,20:00:00,5378800
84,59 ST,NQR456,10/01/2016,00:00:00,786149
85,59 ST,NQR456,10/01/2016,04:00:00,786157
86,59 ST,NQR456,10/01/2016,08:00:00,786159
87,59 ST,NQR456,10/01/2016,12:00:00,786207
88,59 ST,NQR456,10/01/2016,16:00:00,786330
89,59 ST,NQR456,10/01/2016,20:00:00,786484
90,59 ST,NQR456,10/02/2016,00:00:00,786579
91,59 ST,NQR456,10/02/2016,04:00:00,786593
92,59 ST,NQR456,10/02/2016,08:00:00,786598
93,59 ST,NQR456,10/02/2016,12:00:00,786634
94,59 ST,NQR456,10/02/2016,16:00:00,786742
95,59 ST,NQR456,10/02/2016,20:00:00,786811
96,59 ST,NQR456,10/03/2016,00:00:00,786883
97,59 ST,NQR456,10/03/2016,04:00:00,786889
98,59 ST,NQR456,10/03/2016,08:00:00,786900
99,59 ST,NQR456,10/03/2016,12:00:00,786963
100,59 ST,NQR456,10/03/2016,16:00:00,787085
101,59 ST,NQR456,10/03/2016,20:00:00,787362
102,59 ST,NQR456,10/04/2016,00:00:00,787466
103,59 ST,NQR456,10/04/2016,04:00:00,787469
104,59 ST,NQR456,10/04/2016,08:00:00,787483
105,59 ST,NQR456,10/04/2016,12:00:00,787556
106,59 ST,NQR456,10/04/2016,16:00:00,787668
107,59 ST,NQR456,10/04/2016,20:00:00,787997
108,59 ST,NQR456,10/05/2016,00:00:00,788092
109,59 ST,NQR456,10/05/2016,04:00:00,788100
110,59 ST,NQR456,10/05/2016,08:00:00,788125
111,59 ST,NQR456,10/05/2016,12:00:00,788194
112,59 ST,NQR456,10/05/2016,16:00:00,788306
113,59 ST,NQR456,10/05/2016,20:00:00,788666
114,59 ST,NQR456,10/06/2016,00:00:00,788755
115,59 ST,NQR456,10/06/2016,04:00:00,788764
116,59 ST,NQR456,10/06/2016,08:00:00,788787
117,59 ST,NQR456,10/06/2016,12:00:00,788850
118,59 ST,NQR456,10/06/2016,16:00:00,788999
119,59 ST,NQR456,10/06/2016,20:00:00,789341
120,59 ST,NQR456,10/07/2016,00:00:00,789465
121,59 ST,NQR456,10/07/2016,04:00:00,789475
122,59 ST,NQR456,10/07/2016,08:00:00,789502
123,59 ST,NQR456,10/07/2016,12:00:00,789577
124,59 ST,NQR456,10/07/2016,16:00:00,789731
125,59 ST,NQR456,10/07/2016,20:00:00,790032
126,59 ST,NQR456,10/01/2016,00:00:00,5585
127,59 ST,NQR456,10/01/2016,04:00:00,5626
128,59 ST,NQR456,10/01/2016,08:00:00,5638
129,59 ST,NQR456,10/01/2016,12:00:00,5757
130,59 ST,NQR456,10/01/2016,16:00:00,6048
131,59 ST,NQR456,10/01/2016,20:00:00,6375
132,59 ST,NQR456,10/02/2016,00:00:00,6624
133,59 ST,NQR456,10/02/2016,04:00:00,6681
134,59 ST,NQR456,10/02/2016,08:00:00,6708
135,59 ST,NQR456,10/02/2016,12:00:00,6805
136,59 ST,NQR456,10/02/2016,16:00:00,7073
137,59 ST,NQR456,10/02/2016,20:00:00,7332
138,59 ST,NQR456,10/03/2016,00:00:00,7502
139,59 ST,NQR456,10/03/2016,04:00:00,7529
140,59 ST,NQR456,10/03/2016,08:00:00,7563
141,59 ST,NQR456,10/03/2016,12:00:00,7744
142,59 ST,NQR456,10/03/2016,16:00:00,8034
143,59 ST,NQR456,10/03/2016,20:00:00,8594
144,59 ST,NQR456,10/04/2016,00:00:00,8839
145,59 ST,NQR456,10/04/2016,04:00:00,8854
146,59 ST,NQR456,10/04/2016,08:00:00,8902
147,59 ST,NQR456,10/04/2016,12:00:00,9046
148,59 ST,NQR456,10/04/2016,16:00:00,9336
149,59 ST,NQR456,10/04/2016,20:00:00,10009
150,59 ST,NQR456,10/05/2016,00:00:00,10244
151,59 ST,NQR456,10/05/2016,04:00:00,10270
152,59 ST,NQR456,10/05/2016,08:00:00,10339
153,59 ST,NQR456,10/05/2016,12:00:00,10519
154,59 ST,NQR456,10/05/2016,16:00:00,10819
155,59 ST,NQR456,10/05/2016,20:00:00,11453
156,59 ST,NQR456,10/06/2016,00:00:00,11730
157,59 ST,NQR456,10/06/2016,04:00:00,11748
158,59 ST,NQR456,10/06/2016,08:00:00,11808
159,59 ST,NQR456,10/06/2016,12:00:00,11979
160,59 ST,NQR456,10/06/2016,16:00:00,12250
161,59 ST,NQR456,10/06/2016,20:00:00,12905
162,59 ST,NQR456,10/07/2016,00:00:00,13202
163,59 ST,NQR456,10/07/2016,04:00:00,13236
164,59 ST,NQR456,10/07/2016,08:00:00,13277
165,59 ST,NQR456,10/07/2016,12:00:00,13457
166,59 ST,NQR456,10/07/2016,16:00:00,13779
167,59 ST,NQR456,10/07/2016,20:00:00,14361
168,59 ST,NQR456,10/01/2016,00:00:00,5088687
